ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|ARTIST|COLLNUM|TEXT|PROPERTIES
24567|Celestial Convergence|{2}{W}{W}|Enchantment|||Celestial Convergence enters the battlefield with seven omen counters on it.<br>At the beginning of your upkeep, remove an omen counter from Celestial Convergence. If there are no omen counters on Celestial Convergence, the player with the highest life total wins the game. If two or more players are tied for highest life total, the game is a draw.|Prophecy|Rare|Ray Lago|5|Celestial Convergence enters the battlefield with seven omen counters on it.<br>At the beginning of your upkeep, remove an omen counter from Celestial Convergence. If there are no omen counters on Celestial Convergence, the player with the highest life total wins the game. If two or more players are tied for highest life total, the game is a draw.|
24568|Sheltering Prayers|{W}|Enchantment|||Basic lands each player controls have shroud as long as that player controls three or fewer lands. <i>(They can't be the targets of spells or abilities.)</i>|Prophecy|Rare|Nelson DeCastro|22|Basic lands each player controls have shroud as long as that player controls three or fewer lands. <i>(They can't be the targets of spells or abilities.)</i>|
24569|Blessed Wind|{7}{W}{W}|Sorcery|||Target player's life total becomes 20.|Prophecy|Rare|Anthony S. Waters|4|Target player's life total becomes 20.|
24570|Samite Sanctuary|{2}{W}|Enchantment|||{2}: Prevent the next 1 damage that would be dealt to target creature this turn. Any player may activate this ability.|Prophecy|Rare|Ben Thompson|21|{2}: Prevent the next 1 damage that would be dealt to target creature this turn. Any player may activate this ability.|
24571|Ribbon Snake|{1}{U}{U}|Creature - Snake|2|3|Flying<br>{2}: Ribbon Snake loses flying until end of turn. Any player may activate this ability.|Prophecy|Common|Mark Zug|46|Flying<br>{2}: Ribbon Snake loses flying until end of turn. Any player may activate this ability.|
24572|Hazy Homunculus|{1}{U}|Creature - Homunculus Illusion|1|1|Hazy Homunculus is unblockable as long as defending player controls an untapped land.|Prophecy|Common|Anthony S. Waters|36|Hazy Homunculus is unblockable as long as defending player controls an untapped land.|
24573|Gulf Squid|{3}{U}|Creature - Squid Beast|2|2|When Gulf Squid enters the battlefield, tap all lands target player controls.|Prophecy|Common|Wayne England|35|When Gulf Squid enters the battlefield, tap all lands target player controls.|
24575|Sunken Field|{1}{U}|Enchantment - Aura|||Enchant land<br>Enchanted land has "{T}: Counter target spell unless its controller pays {1}."|Prophecy|Uncommon|Donato Giancola|51|Enchant land<br>Enchanted land has "{T}: Counter target spell unless its controller pays {1}."|
24576|Rhystic Deluge|{2}{U}|Enchantment|||{U}: Tap target creature unless its controller pays {1}.|Prophecy|Common|Pete Venters|43|{U}: Tap target creature unless its controller pays {1}.|
24577|Rhystic Scrying|{2}{U}{U}|Sorcery|||Draw three cards. Then, if any player pays {2}, discard three cards.|Prophecy|Uncommon|Roger Raupp|44|Draw three cards. Then, if any player pays {2}, discard three cards.|
24578|Mana Vapors|{1}{U}|Sorcery|||Lands target player controls don't untap during his or her next untap step.|Prophecy|Uncommon|Mark Romanoski|38|Lands target player controls don't untap during his or her next untap step.|
24579|Alexi's Cloak|{1}{U}|Enchantment - Aura|||Flash<br>Enchant creature<br>Enchanted creature has shroud. <i>(It can't be the target of spells or abilities.)</i>|Prophecy|Common|Alan Rabinowitz|29|Flash<br>Enchant creature<br>Enchanted creature has shroud. <i>(It can't be the target of spells or abilities.)</i>|
24580|Withdraw|{U}{U}|Instant|||Return target creature to its owner's hand. Then return another target creature to its owner's hand unless its controller pays {1}.|Prophecy|Common|Adam Rex|54|Return target creature to its owner's hand. Then return another target creature to its owner's hand unless its controller pays {1}.|
24582|Quicksilver Wall|{2}{U}|Creature - Wall|1|6|Defender <i>(This creature can't attack.)</i><br>{4}: Return Quicksilver Wall to its owner's hand. Any player may activate this ability.|Prophecy|Uncommon|Matt Cavotta|41|Defender <i>(This creature can't attack.)</i><br>{4}: Return Quicksilver Wall to its owner's hand. Any player may activate this ability.|
24583|Stormwatch Eagle|{3}{U}|Creature - Bird|2|1|Flying<br>Sacrifice a land: Return Stormwatch Eagle to its owner's hand.|Prophecy|Common|Aaron Boyd|50|Flying<br>Sacrifice a land: Return Stormwatch Eagle to its owner's hand.|
24584|Troublesome Spirit|{2}{U}{U}|Creature - Spirit|3|4|Flying<br>At the beginning of your end step, tap all lands you control.|Prophecy|Rare|Adam Rex|52|Flying<br>At the beginning of your end step, tap all lands you control.|
24585|Windscouter|{3}{U}|Creature - Human Scout|3|3|Flying<br>Whenever Windscouter attacks or blocks, return it to its owner's hand at end of combat. <i>(Return it only if it's on the battlefield.)</i>|Prophecy|Uncommon|Brian Snoddy|53|Flying<br>Whenever Windscouter attacks or blocks, return it to its owner's hand at end of combat. <i>(Return it only if it's on the battlefield.)</i>|
24586|Excavation|{1}{U}|Enchantment|||{1}, Sacrifice a land: Draw a card. Any player may activate this ability.|Prophecy|Uncommon|Terese Nielsen|33|{1}, Sacrifice a land: Draw a card. Any player may activate this ability.|
24587|Foil|{2}{U}{U}|Instant|||You may discard an Island card and another card rather than pay Foil's mana cost.<br>Counter target spell.|Prophecy|Uncommon|Bradley Williams|34|You may discard an Island card and another card rather than pay Foil's mana cost.<br>Counter target spell.|
24588|Rethink|{2}{U}|Instant|||Counter target spell unless its controller pays {X}, where X is its converted mana cost.|Prophecy|Common|Matt Cavotta|42|Counter target spell unless its controller pays {X}, where X is its converted mana cost.|
24589|Rhystic Study|{2}{U}|Enchantment|||Whenever an opponent casts a spell, you may draw a card unless that player pays {1}.|Prophecy|Common|Terese Nielsen|45|Whenever an opponent casts a spell, you may draw a card unless that player pays {1}.|
24590|Avatar of Will|{6}{U}{U}|Creature - Avatar|5|6|If an opponent has no cards in hand, Avatar of Will costs {6} less to cast.<br>Flying|Prophecy|Rare|rk post|30|If an opponent has no cards in hand, Avatar of Will costs {6} less to cast.<br>Flying|
24591|Alexi, Zephyr Mage|{3}{U}{U}|Legendary Creature - Human Spellshaper|3|3|{X}{U}, {T}, Discard two cards: Return X target creatures to their owners' hands.|Prophecy|Rare|Mark Zug|28|{X}{U}, {T}, Discard two cards: Return X target creatures to their owners' hands.|
24592|Spiketail Drake|{3}{U}{U}|Creature - Drake|3|3|Flying<br>Sacrifice Spiketail Drake: Counter target spell unless its controller pays {3}.|Prophecy|Uncommon|Michael Sutfin|48|Flying<br>Sacrifice Spiketail Drake: Counter target spell unless its controller pays {3}.|
24593|Psychic Theft|{1}{U}|Sorcery|||Target player reveals his or her hand. You choose an instant or sorcery card from it and exile that card. You may cast that card for as long as it remains exiled. At the beginning of the next end step, if you haven't cast the card, return it to its owner's hand.|Prophecy|Rare|Don Hazeltine|40|Target player reveals his or her hand. You choose an instant or sorcery card from it and exile that card. You may cast that card for as long as it remains exiled. At the beginning of the next end step, if you haven't cast the card, return it to its owner's hand.|
24594|Heightened Awareness|{3}{U}{U}|Enchantment|||As Heightened Awareness enters the battlefield, discard your hand.<br>At the beginning of your draw step, draw an additional card.|Prophecy|Rare|Pete Venters|37|As Heightened Awareness enters the battlefield, discard your hand.<br>At the beginning of your draw step, draw an additional card.|
24595|Shrouded Serpent|{4}{U}{U}{U}|Creature - Serpent|4|4|Whenever Shrouded Serpent attacks, defending player may pay {4}. If he or she doesn't, Shrouded Serpent is unblockable this turn.|Prophecy|Rare|Dana Knutson|47|Whenever Shrouded Serpent attacks, defending player may pay {4}. If he or she doesn't, Shrouded Serpent is unblockable this turn.|
24596|Denying Wind|{7}{U}{U}|Sorcery|||Search target player's library for up to seven cards and exile them. Then that player shuffles his or her library.|Prophecy|Rare|Tony Szczudlo|32|Search target player's library for up to seven cards and exile them. Then that player shuffles his or her library.|
24597|Overburden|{1}{U}|Enchantment|||Whenever a player puts a nontoken creature onto the battlefield, that player returns a land he or she controls to its owner's hand.|Prophecy|Rare|John Matson|39|Whenever a player puts a nontoken creature onto the battlefield, that player returns a land he or she controls to its owner's hand.|
24598|Nakaya Shade|{1}{B}|Creature - Shade|1|1|{B}: Nakaya Shade gets +1/+1 until end of turn unless any player pays {2}.|Prophecy|Uncommon|Ray Lago|69|{B}: Nakaya Shade gets +1/+1 until end of turn unless any player pays {2}.|
24599|Death Charmer|{2}{B}|Creature - Worm Mercenary|2|2|Whenever Death Charmer deals combat damage to a creature, that creature's controller loses 2 life unless he or she pays {2}.|Prophecy|Common|David Martin|61|Whenever Death Charmer deals combat damage to a creature, that creature's controller loses 2 life unless he or she pays {2}.|
24600|Bog Glider|{2}{B}|Creature - Human Mercenary|1|1|Flying<br>{T}, Sacrifice a land: Search your library for a Mercenary permanent card with converted mana cost 2 or less and put it onto the battlefield. Then shuffle your library.|Prophecy|Common|Brian Snoddy|58|Flying<br>{T}, Sacrifice a land: Search your library for a Mercenary permanent card with converted mana cost 2 or less and put it onto the battlefield. Then shuffle your library.|
24601|Agent of Shauku|{1}{B}|Creature - Human Mercenary|1|1|{1}{B}, Sacrifice a land: Target creature gets +2/+0 until end of turn.|Prophecy|Common|Donato Giancola|55|{1}{B}, Sacrifice a land: Target creature gets +2/+0 until end of turn.|
24602|Fen Stalker|{3}{B}|Creature - Nightstalker|3|2|Fen Stalker has fear as long as you control no untapped lands. <i>(It can't be blocked except by artifact creatures and/or black creatures.)</i>|Prophecy|Common|Edward P. Beard, Jr.|64|Fen Stalker has fear as long as you control no untapped lands. <i>(It can't be blocked except by artifact creatures and/or black creatures.)</i>|
24603|Whipstitched Zombie|{1}{B}|Creature - Zombie|2|2|At the beginning of your upkeep, sacrifice Whipstitched Zombie unless you pay {B}.|Prophecy|Common|Mark Tedin|81|At the beginning of your upkeep, sacrifice Whipstitched Zombie unless you pay {B}.|
24604|Greel's Caress|{1}{B}|Enchantment - Aura|||Flash<br>Enchant creature<br>Enchanted creature gets -3/-0.|Prophecy|Common|Chippy|67|Flash<br>Enchant creature<br>Enchanted creature gets -3/-0.|
24605|Soul Strings|{X}{B}|Sorcery|||Return two target creature cards from your graveyard to your hand unless any player pays {X}.|Prophecy|Common|Daren Bader|78|Return two target creature cards from your graveyard to your hand unless any player pays {X}.|
24606|Flay|{3}{B}|Sorcery|||Target player discards a card at random. Then that player discards another card at random unless he or she pays {1}.|Prophecy|Common|Matthew D. Wilson|65|Target player discards a card at random. Then that player discards another card at random unless he or she pays {1}.|
24608|Steal Strength|{1}{B}|Instant|||Target creature gets +1/+1 until end of turn. Another target creature gets -1/-1 until end of turn.|Prophecy|Common|D. Alexander Gregory|79|Target creature gets +1/+1 until end of turn. Another target creature gets -1/-1 until end of turn.|
24609|Wall of Vipers|{2}{B}|Creature - Snake Wall|2|4|Defender <i>(This creature can't attack.)</i><br>{3}: Destroy Wall of Vipers and target creature it's blocking. Any player may activate this ability.|Prophecy|Uncommon|Marc Fishman|80|Defender <i>(This creature can't attack.)</i><br>{3}: Destroy Wall of Vipers and target creature it's blocking. Any player may activate this ability.|
24610|Plague Fiend|{1}{B}|Creature - Insect|1|1|Whenever Plague Fiend deals combat damage to a creature, destroy that creature unless its controller pays {2}.|Prophecy|Common|David Martin|73|Whenever Plague Fiend deals combat damage to a creature, destroy that creature unless its controller pays {2}.|
24611|Soul Charmer|{2}{W}|Creature - Human Rebel|2|2|Whenever Soul Charmer deals combat damage to a creature, you gain 2 life unless that creature's controller pays {2}.|Prophecy|Common|Glen Angus|24|Whenever Soul Charmer deals combat damage to a creature, you gain 2 life unless that creature's controller pays {2}.|
24612|Pit Raptor|{2}{B}{B}|Creature - Bird Mercenary|4|3|Flying, first strike<br>At the beginning of your upkeep, sacrifice Pit Raptor unless you pay {2}{B}{B}.|Prophecy|Uncommon|Thomas Gianni|72|Flying, first strike<br>At the beginning of your upkeep, sacrifice Pit Raptor unless you pay {2}{B}{B}.|
24613|Outbreak|{3}{B}|Sorcery|||You may discard a Swamp card rather than pay Outbreak's mana cost.<br>Choose a creature type. All creatures of that type get -1/-1 until end of turn.|Prophecy|Uncommon|Quinton Hoover|71|You may discard a Swamp card rather than pay Outbreak's mana cost.<br>Choose a creature type. All creatures of that type get -1/-1 until end of turn.|
24614|Rhystic Tutor|{2}{B}|Sorcery|||Unless any player pays {2}, search your library for a card, put that card into your hand, then shuffle your library.|Prophecy|Rare|Dan Frazier|77|Unless any player pays {2}, search your library for a card, put that card into your hand, then shuffle your library.|
24615|Despoil|{3}{B}|Sorcery|||Destroy target land. Its controller loses 2 life.|Prophecy|Common|Scott M. Fischer|62|Destroy target land. Its controller loses 2 life.|
24616|Endbringer's Revel|{2}{B}|Enchantment|||{4}: Return target creature card from a graveyard to its owner's hand. Any player may activate this ability but only any time he or she could cast a sorcery.|Prophecy|Uncommon|Pete Venters|63|{4}: Return target creature card from a graveyard to its owner's hand. Any player may activate this ability but only any time he or she could cast a sorcery.|
24617|Rebel Informer|{2}{B}|Creature - Human Mercenary Rebel|1|2|Rebel Informer can't be the target of white spells or abilities from white sources.<br>{3}: Put target nontoken Rebel on the bottom of its owner's library.|Prophecy|Rare|Scott M. Fischer|75|Rebel Informer can't be the target of white spells or abilities from white sources.<br>{3}: Put target nontoken Rebel on the bottom of its owner's library.|
24618|Coffin Puppets|{3}{B}{B}|Creature - Zombie|3|3|Sacrifice two lands: Return Coffin Puppets from your graveyard to the battlefield. Activate this ability only during your upkeep and only if you control a Swamp.|Prophecy|Rare|Arnie Swekel|60|Sacrifice two lands: Return Coffin Puppets from your graveyard to the battlefield. Activate this ability only during your upkeep and only if you control a Swamp.|
24619|Greel, Mind Raker|{3}{B}{B}|Legendary Creature - Horror Spellshaper|3|3|{X}{B}, {T}, Discard two cards: Target player discards X cards at random.|Prophecy|Rare|Brom|66|{X}{B}, {T}, Discard two cards: Target player discards X cards at random.|
24620|Bog Elemental|{3}{B}{B}|Creature - Elemental|5|4|Protection from white<br>At the beginning of your upkeep, sacrifice Bog Elemental unless you sacrifice a land.|Prophecy|Rare|Glen Angus|57|Protection from white<br>At the beginning of your upkeep, sacrifice Bog Elemental unless you sacrifice a land.|
24621|Avatar of Woe|{6}{B}{B}|Creature - Avatar|6|5|If there are ten or more creature cards total in all graveyards, Avatar of Woe costs {6} less to cast.<br>Fear <i>(This creature can't be blocked except by artifact creatures and/or black creatures.)</i><br>{T}: Destroy target creature. It can't be regenerated.|Prophecy|Rare|rk post|56|If there are ten or more creature cards total in all graveyards, Avatar of Woe costs {6} less to cast.<br>Fear <i>(This creature can't be blocked except by artifact creatures and/or black creatures.)</i><br>{T}: Destroy target creature. It can't be regenerated.|
24623|Rhystic Syphon|{3}{B}{B}|Sorcery|||Unless target player pays {3}, he or she loses 5 life and you gain 5 life.|Prophecy|Uncommon|Ron Spencer|76|Unless target player pays {3}, he or she loses 5 life and you gain 5 life.|
24624|Infernal Genesis|{4}{B}{B}|Enchantment|||At the beginning of each player's upkeep, that player puts the top card of his or her library into his or her graveyard. Then he or she puts X 1/1 black Minion creature tokens onto the battlefield, where X is that card's converted mana cost.|Prophecy|Rare|Ron Spencer|68|At the beginning of each player's upkeep, that player puts the top card of his or her library into his or her graveyard. Then he or she puts X 1/1 black Minion creature tokens onto the battlefield, where X is that card's converted mana cost.|
24625|Spur Grappler|{2}{R}|Creature - Beast|2|1|Spur Grappler gets +2/+1 as long as you control no untapped lands.|Prophecy|Common|Randy Gallegos|104|Spur Grappler gets +2/+1 as long as you control no untapped lands.|
24626|Fault Riders|{2}{R}|Creature - Human Soldier|2|2|Sacrifice a land: Fault Riders gets +2/+0 and gains first strike until end of turn. Activate this ability only once each turn.|Prophecy|Common|Dave Dorman|88|Sacrifice a land: Fault Riders gets +2/+0 and gains first strike until end of turn. Activate this ability only once each turn.|
24629|Keldon Berserker|{3}{R}|Creature - Human Soldier Berserker|2|3|Whenever Keldon Berserker attacks, if you control no untapped lands, it gets +3/+0 until end of turn.|Prophecy|Common|Paolo Parente|93|Whenever Keldon Berserker attacks, if you control no untapped lands, it gets +3/+0 until end of turn.|
24630|Zerapa Minotaur|{2}{R}{R}|Creature - Minotaur|3|3|First strike<br>{2}: Zerapa Minotaur loses first strike until end of turn. Any player may activate this ability.|Prophecy|Common|Mark Zug|108|First strike<br>{2}: Zerapa Minotaur loses first strike until end of turn. Any player may activate this ability.|
24631|Devastate|{3}{R}{R}|Sorcery|||Destroy target land. Devastate deals 1 damage to each creature and each player.|Prophecy|Common|Greg Staples|87|Destroy target land. Devastate deals 1 damage to each creature and each player.|
24632|Latulla's Orders|{1}{R}|Enchantment - Aura|||Flash<br>Enchant creature<br>Whenever enchanted creature deals combat damage to defending player, you may destroy target artifact that player controls.|Prophecy|Common|Ben Thompson|96|Flash<br>Enchant creature<br>Whenever enchanted creature deals combat damage to defending player, you may destroy target artifact that player controls.|
24633|Rhystic Lightning|{2}{R}|Instant|||Rhystic Lightning deals 4 damage to target creature or player unless that creature's controller or that player pays {2}. If he or she does, Rhystic Lightning deals 2 damage to the creature or player.|Prophecy|Common|Roger Raupp|99|Rhystic Lightning deals 4 damage to target creature or player unless that creature's controller or that player pays {2}. If he or she does, Rhystic Lightning deals 2 damage to the creature or player.|
24634|Barbed Field|{2}{R}{R}|Enchantment - Aura|||Enchant land<br>Enchanted land has "{T}: This land deals 1 damage to target creature or player."|Prophecy|Uncommon|Carl Critchlow|83|Enchant land<br>Enchanted land has "{T}: This land deals 1 damage to target creature or player."|
24635|Brutal Suppression|{R}|Enchantment|||Activated abilities of nontoken Rebels cost an additional "Sacrifice a land" to activate.|Prophecy|Uncommon|Val Mayerik|85|Activated abilities of nontoken Rebels cost an additional "Sacrifice a land" to activate.|
24636|Scoria Cat|{3}{R}{R}|Creature - Cat|3|3|Scoria Cat gets +3/+3 as long as you control no untapped lands.|Prophecy|Uncommon|Andrew Goldhawk|101|Scoria Cat gets +3/+3 as long as you control no untapped lands.|
24637|Keldon Arsonist|{2}{R}|Creature - Human Soldier|1|1|{1}, Sacrifice two lands: Destroy target land.|Prophecy|Uncommon|Paolo Parente|92|{1}, Sacrifice two lands: Destroy target land.|
24638|Branded Brawlers|{R}|Creature - Human Soldier|2|2|Branded Brawlers can't attack if defending player controls an untapped land.<br>Branded Brawlers can't block if you control an untapped land.|Prophecy|Common|Scott M. Fischer|84|Branded Brawlers can't attack if defending player controls an untapped land.<br>Branded Brawlers can't block if you control an untapped land.|
24641|Search for Survivors|{2}{R}|Sorcery|||Reorder your graveyard at random. An opponent chooses a card at random in your graveyard. If it's a creature card, put it onto the battlefield. Otherwise, exile it.|Prophecy|Rare|Mark Romanoski|102|Reorder your graveyard at random. An opponent chooses a card at random in your graveyard. If it's a creature card, put it onto the battlefield. Otherwise, exile it.|
24642|Flameshot|{3}{R}|Sorcery|||You may discard a Mountain card rather than pay Flameshot's mana cost.<br>Flameshot deals 3 damage divided as you choose among one, two, or three target creatures.|Prophecy|Uncommon|Mark Brill|90|You may discard a Mountain card rather than pay Flameshot's mana cost.<br>Flameshot deals 3 damage divided as you choose among one, two, or three target creatures.|
24643|Citadel of Pain|{2}{R}|Enchantment|||At the beginning of each player's end step, Citadel of Pain deals X damage to that player, where X is the number of untapped lands he or she controls.|Prophecy|Uncommon|Darrell Riche|86|At the beginning of each player's end step, Citadel of Pain deals X damage to that player, where X is the number of untapped lands he or she controls.|
24644|Avatar of Fury|{6}{R}{R}|Creature - Avatar|6|6|If an opponent controls seven or more lands, Avatar of Fury costs {6} less to cast.<br>Flying<br>{R}: Avatar of Fury gets +1/+0 until end of turn.|Prophecy|Rare|rk post|82|If an opponent controls seven or more lands, Avatar of Fury costs {6} less to cast.<br>Flying<br>{R}: Avatar of Fury gets +1/+0 until end of turn.|
24645|Veteran Brawlers|{1}{R}|Creature - Human Soldier|4|4|Veteran Brawlers can't attack if defending player controls an untapped land.<br>Veteran Brawlers can't block if you control an untapped land.|Prophecy|Rare|Paolo Parente|106|Veteran Brawlers can't attack if defending player controls an untapped land.<br>Veteran Brawlers can't block if you control an untapped land.|
24646|Latulla, Keldon Overseer|{3}{R}{R}|Legendary Creature - Human Spellshaper|3|3|{X}{R}, {T}, Discard two cards: Latulla, Keldon Overseer deals X damage to target creature or player.|Prophecy|Rare|Brom|95|{X}{R}, {T}, Discard two cards: Latulla, Keldon Overseer deals X damage to target creature or player.|
24648|Keldon Firebombers|{3}{R}{R}|Creature - Human Soldier|3|3|When Keldon Firebombers enters the battlefield, each player sacrifices all lands he or she controls except for three.|Prophecy|Rare|Randy Gallegos|94|When Keldon Firebombers enters the battlefield, each player sacrifices all lands he or she controls except for three.|
24649|Fickle Efreet|{3}{R}|Creature - Efreet|5|2|Whenever Fickle Efreet attacks or blocks, flip a coin at end of combat. If you lose the flip, an opponent gains control of Fickle Efreet.|Prophecy|Rare|Dave Dorman|89|Whenever Fickle Efreet attacks or blocks, flip a coin at end of combat. If you lose the flip, an opponent gains control of Fickle Efreet.|
24651|Task Mage Assembly|{2}{R}|Enchantment|||When there are no creatures on the battlefield, sacrifice Task Mage Assembly.<br>{2}: Task Mage Assembly deals 1 damage to target creature. Any player may activate this ability but only any time he or she could cast a sorcery.|Prophecy|Rare|Val Mayerik|105|When there are no creatures on the battlefield, sacrifice Task Mage Assembly.<br>{2}: Task Mage Assembly deals 1 damage to target creature. Any player may activate this ability but only any time he or she could cast a sorcery.|
24652|Vintara Elephant|{4}{G}|Creature - Elephant|4|3|Trample<br>{3}: Vintara Elephant loses trample until end of turn. Any player may activate this ability.|Prophecy|Common|Tony Szczudlo|131|Trample<br>{3}: Vintara Elephant loses trample until end of turn. Any player may activate this ability.|
24653|Rib Cage Spider|{2}{G}|Creature - Spider|1|4|Reach <i>(This creature can block creatures with flying.)</i>|Prophecy|Common|Dana Knutson|121|Reach <i>(This creature can block creatures with flying.)</i>|
