ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|DBPRICE|LANG|RATING|ARTIST|COLLNUM|RULINGS|TEXT|ENID|PROPERTIES
2826|Cocoon|{G}|Enchantment - Aura|||Enchant creature you control<br>Enchanted creature doesn't untap during your untap step if Cocoon has a pupa counter on it.<br>When Cocoon enters the battlefield, tap enchanted creature and put three pupa counters on Cocoon.<br>At the beginning of your upkeep, remove a pupa counter from Cocoon. If you can't, sacrifice it, put a +1/+1 counter on enchanted creature, and that creature gains flying. <i>(This effect lasts indefinitely.)</i>|Chronicles|Uncommon|0.0||1.6|Mark Tedin|17||Enchant creature you control<br>Enchanted creature doesn't untap during your untap step if Cocoon has a pupa counter on it.<br>When Cocoon enters the battlefield, tap enchanted creature and put three pupa counters on Cocoon.<br>At the beginning of your upkeep, remove a pupa counter from Cocoon. If you can't, sacrifice it, put a +1/+1 counter on enchanted creature, and that creature gains flying. <i>(This effect lasts indefinitely.)</i>|0|
2827|Concordant Crossroads|{G}|World Enchantment|||All creatures have haste.|Chronicles|Rare|0.0||4.019|Amy Weber|18||All creatures have haste.|0|
2830|Emerald Dragonfly|{1}{G}|Creature - Insect|1|1|Flying<br>{G}{G}: Emerald Dragonfly gains first strike until end of turn.|Chronicles|Common|0.0||2.977|Quinton Hoover|19||Flying<br>{G}{G}: Emerald Dragonfly gains first strike until end of turn.|0|
2835|Revelation|{G}|World Enchantment|||Players play with their hands revealed.|Chronicles|Rare|0.0||2.325|Kaja Foglio|20||Players play with their hands revealed.|0|
2837|Storm Seeker|{3}{G}|Instant|||Storm Seeker deals damage to target player equal to the number of cards in that player's hand.|Chronicles|Uncommon|0.0||3.283|Mark Poole|21||Storm Seeker deals damage to target player equal to the number of cards in that player's hand.|0|
2839|Active Volcano|{R}|Instant|||Choose one- Destroy target blue permanent; or return target Island to its owner's hand.|Chronicles|Common|0.0||3.139|Justin Hampton|22||Choose one- Destroy target blue permanent; or return target Island to its owner's hand.|0|
2841|Beasts of Bogardan|{4}{R}|Creature - Beast|3|3|Protection from red<br>Beasts of Bogardan gets +1/+1 as long as an opponent controls a white permanent.|Chronicles|Uncommon|0.0||2.019|Daniel Gelon|23||Protection from red<br>Beasts of Bogardan gets +1/+1 as long as an opponent controls a white permanent.|0|
2844|Goblin Artisans|{R}|Creature - Goblin Artificer|1|1|{T}: Flip a coin. If you win the flip, draw a card. If you lose the flip, counter target artifact spell you control that isn't the target of an ability from another creature named Goblin Artisans.|Chronicles|Uncommon|0.0||2.333|Julie Baroh|24||{T}: Flip a coin. If you win the flip, draw a card. If you lose the flip, counter target artifact spell you control that isn't the target of an ability from another creature named Goblin Artisans.|0|
2848|Land's Edge|{1}{R}{R}|World Enchantment|||Discard a card: If the discarded card is a land card, Land's Edge deals 2 damage to target player. Any player may activate this ability.|Chronicles|Rare|0.0||3.729|Brian Snoddy|25||Discard a card: If the discarded card is a land card, Land's Edge deals 2 damage to target player. Any player may activate this ability.|0|
2849|Mountain Yeti|{2}{R}{R}|Creature - Yeti|3|3|Mountainwalk, protection from white|Chronicles|Common|0.0||2.304|Dan Frazier|26||Mountainwalk, protection from white|0|
2852|Wall of Opposition|{3}{R}{R}|Creature - Wall|0|6|Defender <i>(This creature can't attack.)</i><br>{1}: Wall of Opposition gets +1/+0 until end of turn.|Chronicles|Uncommon|0.0||2.5|Harold McNeill|27||Defender <i>(This creature can't attack.)</i><br>{1}: Wall of Opposition gets +1/+0 until end of turn.|0|
2854|Angelic Voices|{2}{W}{W}|Enchantment|||Creatures you control get +1/+1 as long as you control no nonartifact, nonwhite creatures.|Chronicles|Rare|0.0||1.5|Julie Baroh|28||Creatures you control get +1/+1 as long as you control no nonartifact, nonwhite creatures.|0|
2858|Indestructible Aura|{W}|Instant|||Prevent all damage that would be dealt to target creature this turn.|Chronicles|Common|0.0||2.55|Mark Poole|29||Prevent all damage that would be dealt to target creature this turn.|0|
2860|Keepers of the Faith|{1}{W}{W}|Creature - Human Cleric|2|3||Chronicles|Common|0.0||1.25|Daniel Gelon|30|||0|
2861|Petra Sphinx|{2}{W}{W}{W}|Creature - Sphinx|3|4|{T}: Target player names a card, then reveals the top card of his or her library. If that card is the named card, that player puts it into his or her hand. If it isn't, the player puts it into his or her graveyard.|Chronicles|Rare|0.0||2.225|Sandra Everingham|31||{T}: Target player names a card, then reveals the top card of his or her library. If that card is the named card, that player puts it into his or her hand. If it isn't, the player puts it into his or her graveyard.|0|
2864|War Elephant|{3}{W}|Creature - Elephant|2|2|Trample; banding <i>(Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)</i>|Chronicles|Common|0.0||1.879|Kristen Bishop|32||Trample; banding <i>(Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)</i>|0|
2865|Witch Hunter|{2}{W}{W}|Creature - Human Cleric|1|1|{T}: Witch Hunter deals 1 damage to target player.<br>{1}{W}{W}, {T}: Return target creature an opponent controls to its owner's hand.|Chronicles|Uncommon|0.0||3.333|Jesper Myrfors|33||{T}: Witch Hunter deals 1 damage to target player.<br>{1}{W}{W}, {T}: Return target creature an opponent controls to its owner's hand.|0|
2867|Axelrod Gunnarson|{4}{B}{B}{R}{R}|Legendary Creature - Giant|5|5|Trample<br>Whenever a creature dealt damage by Axelrod Gunnarson this turn dies, you gain 1 life and Axelrod deals 1 damage to target player.|Chronicles|Rare|0.0||2.891|Scott Kirschner|34||Trample<br>Whenever a creature dealt damage by Axelrod Gunnarson this turn dies, you gain 1 life and Axelrod deals 1 damage to target player.|0|
2870|Dakkon Blackblade|{2}{W}{U}{U}{B}|Legendary Creature - Human Warrior|*|*|Dakkon Blackblade's power and toughness are each equal to the number of lands you control.|Chronicles|Rare|0.0||3.786|Richard Kane Ferguson|35||Dakkon Blackblade's power and toughness are each equal to the number of lands you control.|0|
2871|Gabriel Angelfire|{3}{G}{G}{W}{W}|Legendary Creature - Angel|4|4|At the beginning of your upkeep, choose flying, first strike, trample, or rampage 3. Gabriel Angelfire gains that ability until your next upkeep. <i>(Whenever a creature with rampage 3 becomes blocked, it gets +3/+3 until end of turn for each creature blocking it beyond the first.)</i>|Chronicles|Rare|0.0||1.94|Daniel Gelon|36||At the beginning of your upkeep, choose flying, first strike, trample, or rampage 3. Gabriel Angelfire gains that ability until your next upkeep. <i>(Whenever a creature with rampage 3 becomes blocked, it gets +3/+3 until end of turn for each creature blocking it beyond the first.)</i>|0|
2874|Marhault Elsdragon|{3}{R}{R}{G}|Legendary Creature - Elf Warrior|4|6|Rampage 1 <i>(Whenever this creature becomes blocked, it gets +1/+1 until end of turn for each creature blocking it beyond the first.)</i>|Chronicles|Uncommon|0.0||1.579|Mark Poole|37||Rampage 1 <i>(Whenever this creature becomes blocked, it gets +1/+1 until end of turn for each creature blocking it beyond the first.)</i>|0|
2875|Nebuchadnezzar|{3}{U}{B}|Legendary Creature - Human Wizard|3|3|{X}, {T}: Name a card. Target opponent reveals X cards at random from his or her hand. Then that player discards all cards with that name revealed this way. Activate this ability only during your turn.|Chronicles|Rare|0.0||3.667|Richard Kane Ferguson|38||{X}, {T}: Name a card. Target opponent reveals X cards at random from his or her hand. Then that player discards all cards with that name revealed this way. Activate this ability only during your turn.|0|
2877|Palladia-Mors|{2}{R}{R}{G}{G}{W}{W}|Legendary Creature - Elder Dragon|7|7|Flying, trample<br>At the beginning of your upkeep, sacrifice Palladia-Mors unless you pay {R}{G}{W}.|Chronicles|Rare|0.0||3.426|Edward Beard, Jr.|39||Flying, trample<br>At the beginning of your upkeep, sacrifice Palladia-Mors unless you pay {R}{G}{W}.|0|
2882|Tobias Andrion|{3}{W}{U}|Legendary Creature - Human Advisor|4|4||Chronicles|Uncommon|0.0||1.097|Andi Rusu|40|||0|
2886|City of Brass||Land|||Whenever City of Brass becomes tapped, it deals 1 damage to you.<br>{T}: Add one mana of any color to your mana pool.|Chronicles|Rare|0.0||4.714|Mark Tedin|41||Whenever City of Brass becomes tapped, it deals 1 damage to you.<br>{T}: Add one mana of any color to your mana pool.|0|
2838|Abu Ja'far|{W}|Creature - Human|0|1|When Abu Ja'far dies, destroy all creatures blocking or blocked by it. They can't be regenerated.|Chronicles|Uncommon|0.0||3.536|Ken Meyer, Jr.|42||When Abu Ja'far dies, destroy all creatures blocking or blocked by it. They can't be regenerated.|0|
2853|Akron Legionnaire|{6}{W}{W}|Creature - Giant Soldier|8|4|Except for creatures named Akron Legionnaire and artifact creatures, creatures you control can't attack.|Chronicles|Rare|0.0||1.147|Mark Poole|43||Except for creatures named Akron Legionnaire and artifact creatures, creatures you control can't attack.|0|
2840|Aladdin|{2}{R}{R}|Creature - Human Rogue|1|1|{1}{R}{R}, {T}: Gain control of target artifact for as long as you control Aladdin.|Chronicles|Uncommon|0.0||2.958|Julie Baroh|44||{1}{R}{R}, {T}: Gain control of target artifact for as long as you control Aladdin.|0|
2866|Arcades Sabboth|{2}{G}{G}{W}{W}{U}{U}|Legendary Creature - Elder Dragon|7|7|Flying<br>At the beginning of your upkeep, sacrifice Arcades Sabboth unless you pay {G}{W}{U}.<br>Each untapped creature you control gets +0/+2 as long as it's not attacking.<br>{W}: Arcades Sabboth gets +0/+1 until end of turn.|Chronicles|Rare|0.0||2.914|Edward Beard, Jr.|45||Flying<br>At the beginning of your upkeep, sacrifice Arcades Sabboth unless you pay {G}{W}{U}.<br>Each untapped creature you control gets +0/+2 as long as it's not attacking.<br>{W}: Arcades Sabboth gets +0/+1 until end of turn.|0|
2775|Arena of the Ancients|{3}|Artifact|||Legendary creatures don't untap during their controllers' untap steps.<br>When Arena of the Ancients enters the battlefield, tap all legendary creatures.|Chronicles|Rare|0.0||2.552|Tom Wänerstrand|46||Legendary creatures don't untap during their controllers' untap steps.<br>When Arena of the Ancients enters the battlefield, tap all legendary creatures.|0|
2824|Argothian Pixies|{1}{G}|Creature - Faerie|2|1|Argothian Pixies can't be blocked by artifact creatures.<br>Prevent all damage that would be dealt to Argothian Pixies by artifact creatures.|Chronicles|Common|0.0||2.333|Amy Weber|47||Argothian Pixies can't be blocked by artifact creatures.<br>Prevent all damage that would be dealt to Argothian Pixies by artifact creatures.|0|
2776|Ashnod's Altar|{3}|Artifact|||Sacrifice a creature: Add {2} to your mana pool.|Chronicles|Common|0.0||4.219|Anson Maddocks|48||Sacrifice a creature: Add {2} to your mana pool.|0|
2777|Ashnod's Transmogrant|{1}|Artifact|||{T}, Sacrifice Ashnod's Transmogrant: Put a +1/+1 counter on target nonartifact creature. That creature becomes an artifact in addition to its other types.|Chronicles|Common|0.0||2.483|Mark Tedin|49||{T}, Sacrifice Ashnod's Transmogrant: Put a +1/+1 counter on target nonartifact creature. That creature becomes an artifact in addition to its other types.|0|
2868|Ayesha Tanaka|{W}{W}{U}{U}|Legendary Creature - Human Artificer|2|2|Banding <i>(Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)</i><br>{T}: Counter target activated ability from an artifact source unless that ability's controller pays {W}. <i>(Mana abilities can't be targeted.)</i>|Chronicles|Rare|0.0||2.42|Bryon Wackwitz|50||Banding <i>(Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)</i><br>{T}: Counter target activated ability from an artifact source unless that ability's controller pays {W}. <i>(Mana abilities can't be targeted.)</i>|0|
2796|Azure Drake|{3}{U}|Creature - Drake|2|4|Flying|Chronicles|Uncommon|0.0||2.947|Dan Frazier|51||Flying|0|
2797|Banshee|{2}{B}{B}|Creature - Spirit|0|1|{X}, {T}: Banshee deals half X damage, rounded down, to target creature or player, and half X damage, rounded up, to you.|Chronicles|Uncommon|0.0||1.579|Jesper Myrfors|52||{X}, {T}: Banshee deals half X damage, rounded down, to target creature or player, and half X damage, rounded up, to you.|0|
2778|Barl's Cage|{4}|Artifact|||{3}: Target creature doesn't untap during its controller's next untap step.|Chronicles|Rare|0.0||2.688|Tom Wänerstrand|53||{3}: Target creature doesn't untap during its controller's next untap step.|0|
2842|Blood Moon|{2}{R}|Enchantment|||Nonbasic lands are Mountains.|Chronicles|Rare|0.0||4.104|Tom Wänerstrand|54||Nonbasic lands are Mountains.|0|
2855|Blood of the Martyr|{W}{W}{W}|Instant|||Until end of turn, if damage would be dealt to any creature, you may have that damage dealt to you instead.|Chronicles|Uncommon|0.0||2.881|Christopher Rush|55||Until end of turn, if damage would be dealt to any creature, you may have that damage dealt to you instead.|0|
2798|Bog Rats|{B}|Creature - Rat|1|1|Bog Rats can't be blocked by Walls.|Chronicles|Common|0.0||1.87|Ron Spencer|56||Bog Rats can't be blocked by Walls.|0|
2779|Book of Rass|{6}|Artifact|||{2}, Pay 2 life: Draw a card.|Chronicles|Rare|0.0||2.25|Sandra Everingham|57||{2}, Pay 2 life: Draw a card.|0|
2799|Boomerang|{U}{U}|Instant|||Return target permanent to its owner's hand.|Chronicles|Common|0.0||4.219|Brian Snoddy|58||Return target permanent to its owner's hand.|0|
2825|Cat Warriors|{1}{G}{G}|Creature - Cat Warrior|2|2|Forestwalk|Chronicles|Common|0.0||2.275|Melissa Benson|59||Forestwalk|0|
2869|Chromium|{2}{W}{W}{U}{U}{B}{B}|Legendary Creature - Elder Dragon|7|7|Flying<br>Rampage 2 <i>(Whenever this creature becomes blocked, it gets +2/+2 until end of turn for each creature blocking it beyond the first.)</i><br>At the beginning of your upkeep, sacrifice Chromium unless you pay {W}{U}{B}.|Chronicles|Rare|0.0||2.732|Edward Beard, Jr.|60||Flying<br>Rampage 2 <i>(Whenever this creature becomes blocked, it gets +2/+2 until end of turn for each creature blocking it beyond the first.)</i><br>At the beginning of your upkeep, sacrifice Chromium unless you pay {W}{U}{B}.|0|
2828|Craw Giant|{3}{G}{G}{G}{G}|Creature - Giant|6|4|Trample<br>Rampage 2 <i>(Whenever this creature becomes blocked, it gets +2/+2 until end of turn for each creature blocking it beyond the first.)</i>|Chronicles|Uncommon|0.0||1.775|Christopher Rush|61||Trample<br>Rampage 2 <i>(Whenever this creature becomes blocked, it gets +2/+2 until end of turn for each creature blocking it beyond the first.)</i>|0|
2800|Cuombajj Witches|{B}{B}|Creature - Human Wizard|1|3|{T}: Cuombajj Witches deals 1 damage to target creature or player and 1 damage to target creature or player of an opponent's choice.|Chronicles|Common|0.0||2.55|Kaja Foglio|62||{T}: Cuombajj Witches deals 1 damage to target creature or player and 1 damage to target creature or player of an opponent's choice.|0|
2829|Cyclone|{2}{G}{G}|Enchantment|||At the beginning of your upkeep, put a wind counter on Cyclone, then sacrifice Cyclone unless you pay {G} for each wind counter on it. If you pay, Cyclone deals damage equal to the number of wind counters on it to each creature and each player.|Chronicles|Rare|0.0||3.132|Mark Tedin|63||At the beginning of your upkeep, put a wind counter on Cyclone, then sacrifice Cyclone unless you pay {G} for each wind counter on it. If you pay, Cyclone deals damage equal to the number of wind counters on it to each creature and each player.|0|
2801|Dance of Many|{U}{U}|Enchantment|||When Dance of Many enters the battlefield, put a token that's a copy of target nontoken creature onto the battlefield.<br>When Dance of Many leaves the battlefield, exile the token.<br>When the token leaves the battlefield, sacrifice Dance of Many.<br>At the beginning of your upkeep, sacrifice Dance of Many unless you pay {U}{U}.|Chronicles|Rare|0.0||3.844|Sandra Everingham|64||When Dance of Many enters the battlefield, put a token that's a copy of target nontoken creature onto the battlefield.<br>When Dance of Many leaves the battlefield, exile the token.<br>When the token leaves the battlefield, sacrifice Dance of Many.<br>At the beginning of your upkeep, sacrifice Dance of Many unless you pay {U}{U}.|0|
2802|Dandân|{U}{U}|Creature - Fish|4|1|Dandân can't attack unless defending player controls an Island.<br>When you control no Islands, sacrifice Dandân.|Chronicles|Common|0.0||2.237|Drew Tucker|65||Dandân can't attack unless defending player controls an Island.<br>When you control no Islands, sacrifice Dandân.|0|
2856|D'Avenant Archer|{2}{W}|Creature - Human Soldier Archer|1|2|{T}: D'Avenant Archer deals 1 damage to target attacking or blocking creature.|Chronicles|Common|0.0||2.056|Douglas Shuler|66||{T}: D'Avenant Archer deals 1 damage to target attacking or blocking creature.|0|
2857|Divine Offering|{1}{W}|Instant|||Destroy target artifact. You gain life equal to its converted mana cost.|Chronicles|Common|0.0||3.667|Jeff A. Menges|67||Destroy target artifact. You gain life equal to its converted mana cost.|0|
2831|Erhnam Djinn|{3}{G}|Creature - Djinn|4|5|At the beginning of your upkeep, target non-Wall creature an opponent controls gains forestwalk until your next upkeep.|Chronicles|Uncommon|0.0||4.033|Ken Meyer, Jr.|68||At the beginning of your upkeep, target non-Wall creature an opponent controls gains forestwalk until your next upkeep.|0|
2804|Fallen Angel|{3}{B}{B}|Creature - Angel|3|3|Flying<br>Sacrifice a creature: Fallen Angel gets +2/+1 until end of turn.|Chronicles|Uncommon|0.0||3.905|Anson Maddocks|69||Flying<br>Sacrifice a creature: Fallen Angel gets +2/+1 until end of turn.|0|
2781|Feldon's Cane|{1}|Artifact|||{T}, Exile Feldon's Cane: Shuffle your graveyard into your library.|Chronicles|Common|0.0||3.458|Mark Tedin|70||{T}, Exile Feldon's Cane: Shuffle your graveyard into your library.|0|
2843|Fire Drake|{1}{R}{R}|Creature - Drake|1|2|Flying<br>{R}: Fire Drake gets +1/+0 until end of turn. Activate this ability only once each turn.|Chronicles|Uncommon|0.0||1.778|Christopher Rush|71||Flying<br>{R}: Fire Drake gets +1/+0 until end of turn. Activate this ability only once each turn.|0|
2805|Fishliver Oil|{1}{U}|Enchantment - Aura|||Enchant creature <i>(Target a creature as you cast this. This card enters the battlefield attached to that creature.)</i><br>Enchanted creature has islandwalk. <i>(This creature is unblockable as long as defending player controls an Island.)</i>|Chronicles|Common|0.0||1.778|Anson Maddocks|72||Enchant creature <i>(Target a creature as you cast this. This card enters the battlefield attached to that creature.)</i><br>Enchanted creature has islandwalk. <i>(This creature is unblockable as long as defending player controls an Island.)</i>|0|
2782|Fountain of Youth|{0}|Artifact|||{2}, {T}: You gain 1 life.|Chronicles|Common|0.0||1.556|Daniel Gelon|73||{2}, {T}: You gain 1 life.|0|
2783|Gauntlets of Chaos|{5}|Artifact|||{5}, Sacrifice Gauntlets of Chaos: Exchange control of target artifact, creature, or land you control and target permanent an opponent controls that shares one of those types with it. If those permanents are exchanged this way, destroy all Auras attached to them.|Chronicles|Rare|0.0||2.846|Dan Frazier|74||{5}, Sacrifice Gauntlets of Chaos: Exchange control of target artifact, creature, or land you control and target permanent an opponent controls that shares one of those types with it. If those permanents are exchanged this way, destroy all Auras attached to them.|0|
2832|Ghazbán Ogre|{G}|Creature - Ogre|2|2|At the beginning of your upkeep, if a player has more life than each other player, the player with the most life gains control of Ghazbán Ogre.|Chronicles|Common|0.0||2.109|Jesper Myrfors|75||At the beginning of your upkeep, if a player has more life than each other player, the player with the most life gains control of Ghazbán Ogre.|0|
2845|Goblin Digging Team|{R}|Creature - Goblin|1|1|{T}, Sacrifice Goblin Digging Team: Destroy target Wall.|Chronicles|Common|0.0||1.912|Ron Spencer|76||{T}, Sacrifice Goblin Digging Team: Destroy target Wall.|0|
2846|Goblin Shrine|{1}{R}{R}|Enchantment - Aura|||Enchant land<br>As long as enchanted land is a basic Mountain, Goblin creatures get +1/+0.<br>When Goblin Shrine leaves the battlefield, it deals 1 damage to each Goblin creature.|Chronicles|Common|0.0||2.742|Ron Spencer|77||Enchant land<br>As long as enchanted land is a basic Mountain, Goblin creatures get +1/+0.<br>When Goblin Shrine leaves the battlefield, it deals 1 damage to each Goblin creature.|0|
2847|Goblins of the Flarg|{R}|Creature - Goblin Warrior|1|1|Mountainwalk<br>When you control a Dwarf, sacrifice Goblins of the Flarg.|Chronicles|Common|0.0||1.812|Tom Wänerstrand|78||Mountainwalk<br>When you control a Dwarf, sacrifice Goblins of the Flarg.|0|
2808|Hasran Ogress|{B}{B}|Creature - Ogre|3|2|Whenever Hasran Ogress attacks, it deals 3 damage to you unless you pay {2}.|Chronicles|Common|0.0||1.645|Dan Frazier|79||Whenever Hasran Ogress attacks, it deals 3 damage to you unless you pay {2}.|0|
2809|Hell's Caretaker|{3}{B}|Creature - Horror|1|1|{T}, Sacrifice a creature: Return target creature card from your graveyard to the battlefield. Activate this ability only during your upkeep.|Chronicles|Rare|0.0||4.208|Sandra Everingham|80||{T}, Sacrifice a creature: Return target creature card from your graveyard to the battlefield. Activate this ability only during your upkeep.|0|
2859|Ivory Guardians|{4}{W}{W}|Creature - Giant Cleric|3|3|Protection from red<br>Creatures named Ivory Guardians get +1/+1 as long as an opponent controls a nontoken red permanent.|Chronicles|Uncommon|0.0||1.475|Melissa Benson|81||Protection from red<br>Creatures named Ivory Guardians get +1/+1 as long as an opponent controls a nontoken red permanent.|0|
2785|Jalum Tome|{3}|Artifact|||{2}, {T}: Draw a card, then discard a card.|Chronicles|Rare|0.0||2.806|Tom Wänerstrand|82||{2}, {T}: Draw a card, then discard a card.|0|
