ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|CTYPE|CMC|DBPRICE|LANG|EDITION_ABBR|RATING|ARTIST|COLLNUM|RULINGS|TEXT|ENID
5221|Shattering Pulse|{1}{R}|Instant|||Buyback {3} <i>(You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)</i><br>Destroy target artifact.|Exodus|Common|mono|2|0.0|||3.517|Donato Giancola|102||Buyback {3} <i>(You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)</i><br>Destroy target artifact.|0
5227|Skyshaper|{2}|Artifact|||Sacrifice Skyshaper: Creatures you control gain flying until end of turn.|Exodus|Uncommon|colorless|2|0.0|||2.545|Donato Giancola|137||Sacrifice Skyshaper: Creatures you control gain flying until end of turn.|0
5231|Skyshroud War Beast|{1}{G}|Creature - Beast|*|*|Trample<br>As Skyshroud War Beast enters the battlefield, choose an opponent.<br>Skyshroud War Beast's power and toughness are each equal to the number of nonbasic lands the chosen player controls.|Exodus|Rare|mono|2|0.0|||3.55|Jim Nelson|124||Trample<br>As Skyshroud War Beast enters the battlefield, choose an opponent.<br>Skyshroud War Beast's power and toughness are each equal to the number of nonbasic lands the chosen player controls.|0
5254|Theft of Dreams|{2}{U}|Sorcery|||Draw a card for each tapped creature target opponent controls.|Exodus|Common|mono|3|0.0|||3.024|Richard Kane Ferguson|49||Draw a card for each tapped creature target opponent controls.|0
5273|Wayward Soul|{2}{U}{U}|Creature - Spirit|3|2|Flying<br>{U}: Put Wayward Soul on top of its owner's library.|Exodus|Common|mono|4|0.0|||2.714|DiTerlizzi|51||Flying<br><br>{U}: Put Wayward Soul on top of its owner's library.|0
6030|Shield Mate|{W}|Creature - Human Soldier|1|1|Sacrifice Shield Mate: Target creature gets +0/+4 until end of turn.|Exodus|Common|mono|1|0.0|||2.842|Randy Elliott|19||Sacrifice Shield Mate: Target creature gets +0/+4 until end of turn.|0
6031|Soltari Visionary|{1}{W}{W}|Creature - Soltari Cleric|2|2|Shadow <i>(This creature can block or be blocked by only creatures with shadow.)</i><br>Whenever Soltari Visionary deals damage to a player, destroy target enchantment that player controls.|Exodus|Common|mono|3|0.0|||4.292|Adam Rex|20||Shadow <i>(This creature can block or be blocked by only creatures with shadow.)</i><br>Whenever Soltari Visionary deals damage to a player, destroy target enchantment that player controls.|0
6034|Welkin Hawk|{1}{W}|Creature - Bird|1|1|Flying<br>When Welkin Hawk dies, you may search your library for a card named Welkin Hawk, reveal that card, put it into your hand, then shuffle your library.|Exodus|Common|mono|2|0.0|||3.196|Rob Alexander|25||Flying<br>When Welkin Hawk dies, you may search your library for a card named Welkin Hawk, reveal that card, put it into your hand, then shuffle your library.|0
6035|Charging Paladin|{2}{W}|Creature - Human Knight|2|2|Whenever Charging Paladin attacks, it gets +0/+3 until end of turn.|Exodus|Common|mono|3|0.0|||2.321|Ciruelo|4||Whenever Charging Paladin attacks, it gets +0/+3 until end of turn.|0
6036|Allay|{1}{W}|Instant|||Buyback {3} <i>(You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)</i><br>Destroy target enchantment.|Exodus|Common|mono|2|0.0|||2.457|Randy Gallegos|1||Buyback {3} <i>(You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)</i><br>Destroy target enchantment.|0
6037|Reaping the Rewards|{W}|Instant|||Buyback—Sacrifice a land. <i>(You may sacrifice a land in addition to any other costs as you cast this spell. If you do, put this card into your hand as it resolves.)</i><br>You gain 2 life.|Exodus|Common|mono|1|0.0|||1.472|Heather Hudson|16||Buyback—Sacrifice a land. <i>(You may sacrifice a land in addition to any other costs as you cast this spell. If you do, put this card into your hand as it resolves.)</i><br>You gain 2 life.|0
6038|Shackles|{2}{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature doesn't untap during its controller's untap step.<br>{W}: Return Shackles to its owner's hand.|Exodus|Common|mono|3|0.0|||3.643|Heather Hudson|18||Enchant creature<br>Enchanted creature doesn't untap during its controller's untap step.<br>{W}: Return Shackles to its owner's hand.|0
6041|Keeper of the Light|{W}{W}|Creature - Human Wizard|1|2|{W}, {T}: Choose target opponent who had more life than you did as you activated this ability. You gain 3 life.|Exodus|Uncommon|mono|2|0.0|||2.812|D. Alexander Gregory|8||{W}, {T}: Choose target opponent who had more life than you did as you activated this ability. You gain 3 life.|0
6043|Zealots en-Dal|{3}{W}|Creature - Human Soldier|2|4|At the beginning of your upkeep, if all nonland permanents you control are white, you gain 1 life.|Exodus|Uncommon|mono|4|0.0|||2.188|Brom|26||At the beginning of your upkeep, if all nonland permanents you control are white, you gain 1 life.|0
6044|Pegasus Stampede|{1}{W}|Sorcery|||Buyback—Sacrifice a land. <i>(You may sacrifice a land in addition to any other costs as you cast this spell. If you do, put this card into your hand as it resolves.)</i><br>Put a 1/1 white Pegasus creature token with flying onto the battlefield.|Exodus|Uncommon|mono|2|0.0|||2.611|Mark Zug|14||Buyback—Sacrifice a land. <i>(You may sacrifice a land in addition to any other costs as you cast this spell. If you do, put this card into your hand as it resolves.)</i><br>Put a 1/1 white Pegasus creature token with flying onto the battlefield.|0
6045|Kor Chant|{2}{W}|Instant|||All damage that would be dealt this turn to target creature you control by a source of your choice is dealt to another target creature instead.|Exodus|Common|mono|3|0.0|||3.25|John Matson|9||All damage that would be dealt this turn to target creature you control by a source of your choice is dealt to another target creature instead.|0
6046|Reconnaissance|{W}|Enchantment|||{0}: Remove target attacking creature you control from combat and untap it.|Exodus|Uncommon|mono|1|0.0|||4.492|Val Mayerik|17||{0}: Remove target attacking creature you control from combat and untap it.|0
6047|Penance|{2}{W}|Enchantment|||Put a card from your hand on top of your library: The next time a black or red source of your choice would deal damage this turn, prevent that damage.|Exodus|Uncommon|mono|3|0.0|||1.735|Terese Nielsen|15||Put a card from your hand on top of your library: The next time a black or red source of your choice would deal damage this turn, prevent that damage.|0
6048|Oath of Lieges|{1}{W}|Enchantment|||At the beginning of each player's upkeep, that player chooses target player who controls more lands than he or she does and is his or her opponent. The first player may search his or her library for a basic land card, put that card onto the battlefield, then shuffle his or her library.|Exodus|Rare|mono|2|0.0|||3.25|Mark Zug|11||At the beginning of each player's upkeep, that player chooses target player who controls more lands than he or she does and is his or her opponent. The first player may search his or her library for a basic land card, put that card onto the battlefield, then shuffle his or her library.|0
6049|Limited Resources|{W}|Enchantment|||When Limited Resources enters the battlefield, each player chooses five lands he or she controls and sacrifices the rest.<br>Players can't play lands as long as ten or more lands are on the battlefield.|Exodus|Rare|mono|1|0.0|||4.17|Keith Parkinson|10||When Limited Resources enters the battlefield, each player chooses five lands he or she controls and sacrifices the rest.<br>Players can't play lands as long as ten or more lands are on the battlefield.|0
6050|Cataclysm|{2}{W}{W}|Sorcery|||Each player chooses from the permanents he or she controls an artifact, a creature, an enchantment, and a land, then sacrifices the rest.|Exodus|Rare|mono|4|0.0|||4.357|Jim Nelson|3||Each player chooses from the permanents he or she controls an artifact, a creature, an enchantment, and a land, then sacrifices the rest.|0
6051|Convalescence|{1}{W}|Enchantment|||At the beginning of your upkeep, if you have 10 or less life, you gain 1 life.|Exodus|Rare|mono|2|0.0|||1.589|D. Alexander Gregory|5||At the beginning of your upkeep, if you have 10 or less life, you gain 1 life.|0
6052|Wall of Nets|{1}{W}{W}|Creature - Wall|0|7|Defender <i>(This creature can't attack.)</i><br>At end of combat, exile all creatures blocked by Wall of Nets.<br>When Wall of Nets leaves the battlefield, return all cards exiled with Wall of Nets to the battlefield under their owners' control.|Exodus|Rare|mono|3|0.0|||4.162|Terese Nielsen|24||Defender <i>(This creature can't attack.)</i><br>At end of combat, exile all creatures blocked by Wall of Nets.<br>When Wall of Nets leaves the battlefield, return all cards exiled with Wall of Nets to the battlefield under their owners' control.|0
6053|Exalted Dragon|{4}{W}{W}|Creature - Dragon|5|5|Flying<br>Exalted Dragon can't attack unless you sacrifice a land.|Exodus|Rare|mono|6|0.0|||1.716|Matthew Wilson|6||Flying<br>Exalted Dragon can't attack unless you sacrifice a land.|0
6054|School of Piranha|{1}{U}|Creature - Fish|3|3|At the beginning of your upkeep, sacrifice School of Piranha unless you pay {1}{U}.|Exodus|Common|mono|2|0.0|||1.446|Daren Bader|45||At the beginning of your upkeep, sacrifice School of Piranha unless you pay {1}{U}.|0
6055|Rootwater Mystic|{U}|Creature - Merfolk Wizard|1|1|{1}{U}: Look at the top card of target player's library.|Exodus|Common|mono|1|0.0|||2.068|Michael Sutfin|44||{1}{U}: Look at the top card of target player's library.|0
6057|Whiptongue Frog|{2}{U}|Creature - Frog|1|3|{U}: Whiptongue Frog gains flying until end of turn.|Exodus|Common|mono|3|0.0|||1.381|Jeff Miracola|52||{U}: Whiptongue Frog gains flying until end of turn.|0
6058|Thalakos Scout|{2}{U}|Creature - Thalakos Soldier Scout|2|1|Shadow <i>(This creature can block or be blocked by only creatures with shadow.)</i><br>Discard a card: Return Thalakos Scout to its owner's hand.|Exodus|Common|mono|3|0.0|||3.119|Daren Bader|48||Shadow <i>(This creature can block or be blocked by only creatures with shadow.)</i><br>Discard a card: Return Thalakos Scout to its owner's hand.|0
6061|Fade Away|{2}{U}|Sorcery|||For each creature, its controller sacrifices a permanent unless he or she pays {1}.|Exodus|Common|mono|3|0.0|||4.038|Jeff Miracola|34||For each creature, its controller sacrifices a permanent unless he or she pays {1}.|0
6062|Cunning|{1}{U}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets +3/+3.<br>When enchanted creature attacks or blocks, sacrifice Cunning at the beginning of the next cleanup step.|Exodus|Common|mono|2|0.0|||1.469|Kev Walker|28||Enchant creature<br>Enchanted creature gets +3/+3.<br>When enchanted creature attacks or blocks, sacrifice Cunning at the beginning of the next cleanup step.|0
6064|Keeper of the Mind|{U}{U}|Creature - Human Wizard|1|2|{U}, {T}: Choose target opponent who had at least two more cards in hand than you did as you activated this ability. Draw a card.|Exodus|Uncommon|mono|2|0.0|||3.522|Matthew Wilson|36||{U}, {T}: Choose target opponent who had at least two more cards in hand than you did as you activated this ability. Draw a card.|0
6067|Scrivener|{4}{U}|Creature - Human Wizard|2|2|When Scrivener enters the battlefield, you may return target instant card from your graveyard to your hand.|Exodus|Uncommon|mono|5|0.0|||2.853|Heather Hudson|46||When Scrivener enters the battlefield, you may return target instant card from your graveyard to your hand.|0
6068|Thalakos Drifters|{2}{U}{U}|Creature - Thalakos|3|3|Discard a card: Thalakos Drifters gains shadow until end of turn. <i>(This creature can block or be blocked by only creatures with shadow.)</i>|Exodus|Rare|mono|4|0.0|||2.974|Andrew Robinson|47||Discard a card: Thalakos Drifters gains shadow until end of turn. <i>(This creature can block or be blocked by only creatures with shadow.)</i>|0
6071|Æther Tide|{X}{U}|Sorcery|||As an additional cost to cast Æther Tide, discard X creature cards.<br>Return X target creatures to their owners' hands.|Exodus|Common|mono|1|0.0|||1.125|Andrew Robinson|27||As an additional cost to cast Æther Tide, discard X creature cards.<br>Return X target creatures to their owners' hands.|0
6072|Oath of Scholars|{3}{U}|Enchantment|||At the beginning of each player's upkeep, that player chooses target player who has more cards in hand than he or she does and is his or her opponent. The first player may discard his or her hand and draw three cards.|Exodus|Rare|mono|4|0.0|||3.31|Michael Sutfin|42||At the beginning of each player's upkeep, that player chooses target player who has more cards in hand than he or she does and is his or her opponent. The first player may discard his or her hand and draw three cards.|0
6073|Ephemeron|{4}{U}{U}|Creature - Illusion|4|4|Flying<br>Discard a card: Return Ephemeron to its owner's hand.|Exodus|Rare|mono|6|0.0|||3.243|Keith Parkinson|31||Flying<br>Discard a card: Return Ephemeron to its owner's hand.|0
6076|Mind Over Matter|{2}{U}{U}{U}{U}|Enchantment|||Discard a card: You may tap or untap target artifact, creature, or land.|Exodus|Rare|mono|6|0.0|||4.533|Keith Parkinson|40||Discard a card: You may tap or untap target artifact, creature, or land.|0
6079|Carnophage|{B}|Creature - Zombie|2|2|At the beginning of your upkeep, tap Carnophage unless you pay 1 life.|Exodus|Common|mono|1|0.0|||4.224|Pete Venters|53||At the beginning of your upkeep, tap Carnophage unless you pay 1 life.|0
6080|Cat Burglar|{3}{B}|Creature - Kor Rogue Minion|2|2|{2}{B}, {T}: Target player discards a card. Activate this ability only any time you could cast a sorcery.|Exodus|Common|mono|4|0.0|||2.648|DiTerlizzi|54||{2}{B}, {T}: Target player discards a card. Activate this ability only any time you could cast a sorcery.|0
6081|Dauthi Jackal|{2}{B}|Creature - Dauthi Hound|2|1|Shadow <i>(This creature can block or be blocked by only creatures with shadow.)</i><br>{B}{B}, Sacrifice Dauthi Jackal: Destroy target blocking creature.|Exodus|Common|mono|3|0.0|||3.69|Adam Rex|58||Shadow <i>(This creature can block or be blocked by only creatures with shadow.)</i><br>{B}{B}, Sacrifice Dauthi Jackal: Destroy target blocking creature.|0
6083|Grollub|{2}{B}|Creature - Beast|3|3|Whenever Grollub is dealt damage, each opponent gains that much life.|Exodus|Common|mono|3|0.0|||1.353|Chippy|63||Whenever Grollub is dealt damage, each opponent gains that much life.|0
6084|Vampire Hounds|{2}{B}|Creature - Vampire Hound|2|2|Discard a creature card: Vampire Hounds gets +2/+2 until end of turn.|Exodus|Common|mono|3|0.0|||3.971|Kev Walker|77||Discard a creature card: Vampire Hounds gets +2/+2 until end of turn.|0
6085|Culling the Weak|{B}|Instant|||As an additional cost to cast Culling the Weak, sacrifice a creature.<br>Add {B}{B}{B}{B} to your mana pool.|Exodus|Common|mono|1|0.0|||4.136|Scott M. Fischer|55||As an additional cost to cast Culling the Weak, sacrifice a creature.<br>Add {B}{B}{B}{B} to your mana pool.|0
6086|Scare Tactics|{B}|Instant|||Creatures you control get +1/+0 until end of turn.|Exodus|Common|mono|1|0.0|||2.4|DiTerlizzi|73||Creatures you control get +1/+0 until end of turn.|0
6087|Death's Duet|{2}{B}|Sorcery|||Return two target creature cards from your graveyard to your hand.|Exodus|Common|mono|3|0.0|||3.229|Keith Parkinson|60||Return two target creature cards from your graveyard to your hand.|0
6089|Cursed Flesh|{B}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets -1/-1 and has fear. <i>(It can't be blocked except by artifact creatures and/or black creatures.)</i>|Exodus|Common|mono|1|0.0|||1.974|Ron Spencer|56||Enchant creature<br>Enchanted creature gets -1/-1 and has fear. <i>(It can't be blocked except by artifact creatures and/or black creatures.)</i>|0
6090|Keeper of the Dead|{B}{B}|Creature - Human Wizard|1|2|{B}, {T}: Choose target opponent who had at least two fewer creature cards in his or her graveyard than you did as you activated this ability. Destroy target nonblack creature he or she controls.|Exodus|Uncommon|mono|2|0.0|||4.025|Brom|65||{B}, {T}: Choose target opponent who had at least two fewer creature cards in his or her graveyard than you did as you activated this ability. Destroy target nonblack creature he or she controls.|0
6091|Dauthi Cutthroat|{1}{B}|Creature - Dauthi Minion|1|1|Shadow <i>(This creature can block or be blocked by only creatures with shadow.)</i><br>{1}{B}, {T}: Destroy target creature with shadow.|Exodus|Uncommon|mono|2|0.0|||3.095|Dermot Power|57||Shadow <i>(This creature can block or be blocked by only creatures with shadow.)</i><br>{1}{B}, {T}: Destroy target creature with shadow.|0
6092|Spike Cannibal|{1}{B}{B}|Creature - Spike|0|0|Spike Cannibal enters the battlefield with a +1/+1 counter on it.<br>When Spike Cannibal enters the battlefield, move all +1/+1 counters from all creatures onto it.|Exodus|Uncommon|mono|3|0.0|||4.196|Joel Biske|75||Spike Cannibal enters the battlefield with a +1/+1 counter on it.<br>When Spike Cannibal enters the battlefield, move all +1/+1 counters from all creatures onto it.|0
6093|Mind Maggots|{3}{B}|Creature - Insect|2|2|When Mind Maggots enters the battlefield, discard any number of creature cards. For each card discarded this way, put two +1/+1 counters on Mind Maggots.|Exodus|Uncommon|mono|4|0.0|||3.129|Ron Spencer|66||When Mind Maggots enters the battlefield, discard any number of creature cards. For each card discarded this way, put two +1/+1 counters on Mind Maggots.|0
6094|Dauthi Warlord|{1}{B}|Creature - Dauthi Soldier|*|1|Shadow <i>(This creature can block or be blocked by only creatures with shadow.)</i><br>Dauthi Warlord's power is equal to the number of creatures with shadow on the battlefield.|Exodus|Uncommon|mono|2|0.0|||3.655|Kev Walker|59||Shadow <i>(This creature can block or be blocked by only creatures with shadow.)</i><br>Dauthi Warlord's power is equal to the number of creatures with shadow on the battlefield.|0
6097|Slaughter|{2}{B}{B}|Instant|||Buyback—Pay 4 life. <i>(You may pay 4 life in addition to any other costs as you cast this spell. If you do, put this card into your hand as it resolves.)</i><br>Destroy target nonblack creature. It can't be regenerated.|Exodus|Uncommon|mono|4|0.0|||3.095|Pete Venters|74||Buyback—Pay 4 life. <i>(You may pay 4 life in addition to any other costs as you cast this spell. If you do, put this card into your hand as it resolves.)</i><br>Destroy target nonblack creature. It can't be regenerated.|0
6098|Oath of Ghouls|{1}{B}|Enchantment|||At the beginning of each player's upkeep, that player chooses target player whose graveyard has fewer creature cards in it than his or her graveyard does and is his or her opponent. The first player may return a creature card from his or her graveyard to his or her hand.|Exodus|Rare|mono|2|0.0|||3.526|Brom|69||At the beginning of each player's upkeep, that player chooses target player whose graveyard has fewer creature cards in it than his or her graveyard does and is his or her opponent. The first player may return a creature card from his or her graveyard to his or her hand.|0
6099|Entropic Specter|{3}{B}{B}|Creature - Specter Spirit|*|*|Flying<br>As Entropic Specter enters the battlefield, choose an opponent.<br>Entropic Specter's power and toughness are each equal to the number of cards in the chosen player's hand.<br>Whenever Entropic Specter deals damage to a player, that player discards a card.|Exodus|Rare|mono|5|0.0|||1.455|Ron Spencer|61||Flying<br>As Entropic Specter enters the battlefield, choose an opponent.<br>Entropic Specter's power and toughness are each equal to the number of cards in the chosen player's hand.<br>Whenever Entropic Specter deals damage to a player, that player discards a card.|0
6100|Volrath's Dungeon|{2}{B}{B}|Enchantment|||Pay 5 life: Destroy Volrath's Dungeon. Any player may activate this ability but only during his or her turn.<br>Discard a card: Target player puts a card from his or her hand on top of his or her library. Activate this ability only any time you could cast a sorcery.|Exodus|Rare|mono|4|0.0|||2.94|Stephen Daniele|78||Pay 5 life: Destroy Volrath's Dungeon. Any player may activate this ability but only during his or her turn.<br>Discard a card: Target player puts a card from his or her hand on top of his or her library. Activate this ability only any time you could cast a sorcery.|0
6103|Recurring Nightmare|{2}{B}|Enchantment|||Sacrifice a creature, Return Recurring Nightmare to its owner's hand: Return target creature card from your graveyard to the battlefield. Activate this ability only any time you could cast a sorcery.|Exodus|Rare|mono|3|0.0|||4.739|Jeff Laubenstein|72||Sacrifice a creature, Return Recurring Nightmare to its owner's hand: Return target creature card from your graveyard to the battlefield. Activate this ability only any time you could cast a sorcery.|0
6104|Hatred|{3}{B}{B}|Instant|||As an additional cost to cast Hatred, pay X life.<br>Target creature gets +X/+0 until end of turn.|Exodus|Rare|mono|5|0.0|||4.455|Brom|64||As an additional cost to cast Hatred, pay X life.<br>Target creature gets +X/+0 until end of turn.|0
6105|Cinder Crawler|{1}{R}|Creature - Salamander|1|2|{R}: Cinder Crawler gets +1/+0 until end of turn. Activate this ability only if Cinder Crawler is blocked.|Exodus|Common|mono|2|0.0|||2.346|Jim Nelson|80||{R}: Cinder Crawler gets +1/+0 until end of turn. Activate this ability only if Cinder Crawler is blocked.|0
6107|Furnace Brood|{3}{R}|Creature - Elemental|3|3|{R}: Target creature can't be regenerated this turn.|Exodus|Common|mono|4|0.0|||2.682|Jeff Miracola|84||{R}: Target creature can't be regenerated this turn.|0
6108|Reckless Ogre|{3}{R}|Creature - Ogre|3|2|Whenever Reckless Ogre attacks alone, it gets +3/+0 until end of turn.|Exodus|Common|mono|4|0.0|||3.188|Paolo Parente|98||Whenever Reckless Ogre attacks alone, it gets +3/+0 until end of turn.|0
6111|Mage il-Vec|{2}{R}|Creature - Human Wizard|2|2|{T}, Discard a card at random: Mage il-Vec deals 1 damage to target creature or player.|Exodus|Common|mono|3|0.0|||1.08|John Matson|86||{T}, Discard a card at random: Mage il-Vec deals 1 damage to target creature or player.|0
6113|Paroxysm|{1}{R}|Enchantment - Aura|||Enchant creature<br>At the beginning of the upkeep of enchanted creature's controller, that player reveals the top card of his or her library. If that card is a land card, destroy that creature. Otherwise, it gets +3/+3 until end of turn.|Exodus|Uncommon|mono|2|0.0|||1.457|Scott Kirschner|94||Enchant creature<br>At the beginning of the upkeep of enchanted creature's controller, that player reveals the top card of his or her library. If that card is a land card, destroy that creature. Otherwise, it gets +3/+3 until end of turn.|0
6114|Dizzying Gaze|{R}|Enchantment - Aura|||Enchant creature you control<br>{R}: Enchanted creature deals 1 damage to target creature with flying.|Exodus|Common|mono|1|0.0|||2.312|Thomas M. Baxa|81||Enchant creature you control<br>{R}: Enchanted creature deals 1 damage to target creature with flying.|0
6115|Onslaught|{R}|Enchantment|||Whenever you cast a creature spell, tap target creature.|Exodus|Common|mono|1|0.0|||3.707|Paolo Parente|92||Whenever you cast a creature spell, tap target creature.|0
6116|Keeper of the Flame|{R}{R}|Creature - Human Wizard|1|2|{R}, {T}: Choose target opponent who had more life than you did as you activated this ability. Keeper of the Flame deals 2 damage to him or her.|Exodus|Uncommon|mono|2|0.0|||2.719|Terese Nielsen|85||{R}, {T}: Choose target opponent who had more life than you did as you activated this ability. Keeper of the Flame deals 2 damage to him or her.|0
6117|Scalding Salamander|{2}{R}|Creature - Salamander|2|1|Whenever Scalding Salamander attacks, you may have it deal 1 damage to each creature without flying defending player controls.|Exodus|Uncommon|mono|3|0.0|||3.761|Terese Nielsen|100||Whenever Scalding Salamander attacks, you may have it deal 1 damage to each creature without flying defending player controls.|0
6118|Mogg Assassin|{2}{R}|Creature - Goblin Assassin|2|1|{T}: You choose target creature an opponent controls, and that opponent chooses target creature. Flip a coin. If you win the flip, destroy the creature you chose. If you lose the flip, destroy the creature your opponent chose.|Exodus|Uncommon|mono|3|0.0|||2.737|Dermot Power|88||{T}: You choose target creature an opponent controls, and that opponent chooses target creature. Flip a coin. If you win the flip, destroy the creature you chose. If you lose the flip, destroy the creature your opponent chose.|0
6120|Flowstone Flood|{3}{R}|Sorcery|||Buyback—Pay 3 life, Discard a card at random. <i>(You may pay 3 life and discard a card at random in addition to any other costs as you cast this spell. If you do, put this card into your hand as it resolves.)</i><br>Destroy target land.|Exodus|Uncommon|mono|4|0.0|||2.083|Paolo Parente|83||Buyback—Pay 3 life, Discard a card at random. <i>(You may pay 3 life and discard a card at random in addition to any other costs as you cast this spell. If you do, put this card into your hand as it resolves.)</i><br>Destroy target land.|0
6121|Spellshock|{2}{R}|Enchantment|||Whenever a player casts a spell, Spellshock deals 2 damage to that player.|Exodus|Uncommon|mono|3|0.0|||3.739|Thomas M. Baxa|104||Whenever a player casts a spell, Spellshock deals 2 damage to that player.|0
6123|Price of Progress|{1}{R}|Instant|||Price of Progress deals damage to each player equal to twice the number of nonbasic lands that player controls.|Exodus|Uncommon|mono|2|0.0|||4.441|Richard Kane Ferguson|95||Price of Progress deals damage to each player equal to twice the number of nonbasic lands that player controls.|0
6124|Oath of Mages|{1}{R}|Enchantment|||At the beginning of each player's upkeep, that player chooses target player who has more life than he or she does and is his or her opponent. The first player may have Oath of Mages deal 1 damage to the second player.|Exodus|Rare|mono|2|0.0|||2.48|Keith Parkinson|90||At the beginning of each player's upkeep, that player chooses target player who has more life than he or she does and is his or her opponent. The first player may have Oath of Mages deal 1 damage to the second player.|0
6126|Pandemonium|{3}{R}|Enchantment|||Whenever a creature enters the battlefield, that creature's controller may have it deal damage equal to its power to target creature or player of his or her choice.|Exodus|Rare|mono|4|0.0|||4.192|Pete Venters|93||Whenever a creature enters the battlefield, that creature's controller may have it deal damage equal to its power to target creature or player of his or her choice.|0
6127|Ogre Shaman|{3}{R}{R}|Creature - Ogre Shaman|3|3|{2}, Discard a card at random: Ogre Shaman deals 2 damage to target creature or player.|Exodus|Rare|mono|5|0.0|||2.548|Paolo Parente|91||{2}, Discard a card at random: Ogre Shaman deals 2 damage to target creature or player.|0
6128|Monstrous Hound|{3}{R}|Creature - Hound|4|4|Monstrous Hound can't attack unless you control more lands than defending player.<br>Monstrous Hound can't block unless you control more lands than attacking player.|Exodus|Rare|mono|4|0.0|||2.019|Dermot Power|89||Monstrous Hound can't attack unless you control more lands than defending player.<br>Monstrous Hound can't block unless you control more lands than attacking player.|0
