ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|DBPRICE|LANG|RATING|ARTIST|COLLNUM|RULINGS|TEXT|ENID|PROPERTIES
15383|Abyssal Hunter|{3}{B}|Creature - Human Assassin|1|1|{B}, {T}: Tap target creature. Abyssal Hunter deals damage equal to Abyssal Hunter's power to that creature.|Classic Sixth Edition|Rare|0.0||2.632|Steve Luke|109||{B}, {T}: Tap target creature. Abyssal Hunter deals damage equal to Abyssal Hunter's power to that creature.|0|
15384|Ashen Powder|{2}{B}{B}|Sorcery|||Put target creature card from an opponent's graveyard onto the battlefield under your control.|Classic Sixth Edition|Rare|0.0||3.857|Geofrey Darrow|112||Put target creature card from an opponent's graveyard onto the battlefield under your control.|0|
15385|Blighted Shaman|{1}{B}|Creature - Human Cleric Shaman|1|1|{T}, Sacrifice a Swamp: Target creature gets +1/+1 until end of turn.<br>{T}, Sacrifice a creature: Target creature gets +2/+2 until end of turn.|Classic Sixth Edition|Uncommon|0.0||2.5|Ian Miller|114||{T}, Sacrifice a Swamp: Target creature gets +1/+1 until end of turn.<br>{T}, Sacrifice a creature: Target creature gets +2/+2 until end of turn.|0|
15387|Feral Shadow|{2}{B}|Creature - Nightstalker|2|1|Flying|Classic Sixth Edition|Common|0.0||1.962|Cliff Nielsen|131||Flying|0|
15388|Forbidden Crypt|{3}{B}{B}|Enchantment|||If you would draw a card, return a card from your graveyard to your hand instead. If you can't, you lose the game.<br>If a card would be put into your graveyard from anywhere, exile that card instead.|Classic Sixth Edition|Rare|0.0||2.907|D. Alexander Gregory|132||If you would draw a card, return a card from your graveyard to your hand instead. If you can't, you lose the game.<br>If a card would be put into your graveyard from anywhere, exile that card instead.|0|
15389|Gravebane Zombie|{3}{B}|Creature - Zombie|3|2|If Gravebane Zombie would die, put Gravebane Zombie on top of its owner's library instead.|Classic Sixth Edition|Uncommon|0.0||2.368|Gary Leach|133||If Gravebane Zombie would die, put Gravebane Zombie on top of its owner's library instead.|0|
15390|Necrosavant|{3}{B}{B}{B}|Creature - Zombie Giant|5|5|{3}{B}{B}, Sacrifice a creature: Return Necrosavant from your graveyard to the battlefield. Activate this ability only during your upkeep.|Classic Sixth Edition|Rare|0.0||3.25|John Coulthart|145||{3}{B}{B}, Sacrifice a creature: Return Necrosavant from your graveyard to the battlefield. Activate this ability only during your upkeep.|0|
15392|Python|{1}{B}{B}|Creature - Snake|3|2||Classic Sixth Edition|Common|0.0||2.333|Steve White|150|||0|
15393|Vampiric Tutor|{B}|Instant|||Search your library for a card, then shuffle your library and put that card on top of it. You lose 2 life.|Classic Sixth Edition|Rare|0.0||4.693|Gary Leach|161||Search your library for a card, then shuffle your library and put that card on top of it. You lose 2 life.|0|
15397|Doomsday|{B}{B}{B}|Sorcery|||Search your library and graveyard for five cards and exile the rest. Put the chosen cards on top of your library in any order. You lose half your life, rounded up.|Classic Sixth Edition|Rare|0.0||4.205|Adrian Smith|121||Search your library and graveyard for five cards and exile the rest. Put the chosen cards on top of your library in any order. You lose half your life, rounded up.|0|
15398|Mischievous Poltergeist|{2}{B}|Creature - Spirit|1|1|Flying<br>Pay 1 life: Regenerate Mischievous Poltergeist.|Classic Sixth Edition|Uncommon|0.0||2.389|DiTerlizzi|144||Flying<br>Pay 1 life: Regenerate Mischievous Poltergeist.|0|
15399|Blight|{B}{B}|Enchantment - Aura|||Enchant land<br>When enchanted land becomes tapped, destroy it.|Classic Sixth Edition|Uncommon|0.0||3.3|Ian Miller|113||Enchant land<br>When enchanted land becomes tapped, destroy it.|0|
15400|Blood Pet|{B}|Creature - Thrull|1|1|Sacrifice Blood Pet: Add {B} to your mana pool.|Classic Sixth Edition|Common|0.0||3.391|Brom|115||Sacrifice Blood Pet: Add {B} to your mana pool.|0|
15403|Amber Prison|{4}|Artifact|||You may choose not to untap Amber Prison during your untap step.<br>{4}, {T}: Tap target artifact, creature, or land. That permanent doesn't untap during its controller's untap step for as long as Amber Prison remains tapped.|Classic Sixth Edition|Rare|0.0||3.179|Donato Giancola|272||You may choose not to untap Amber Prison during your untap step.<br>{4}, {T}: Tap target artifact, creature, or land. That permanent doesn't untap during its controller's untap step for as long as Amber Prison remains tapped.|0|
