ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|CTYPE|CMC|DBPRICE|LANG|EDITION_ABBR|RATING|ARTIST|COLLNUM|RULINGS|TEXT|ENID
3070|Diseased Vermin|{2}{B}|Creature - Rat|1|1|Whenever Diseased Vermin deals combat damage to a player, put an infection counter on it.<br>At the beginning of your upkeep, Diseased Vermin deals X damage to target opponent previously dealt damage by it, where X is the number of infection counters on it.|Alliances|Uncommon|mono|3|0.0|||3.22|Scott Kirschner|||Whenever Diseased Vermin deals combat damage to a player, put an infection counter on it.<br>At the beginning of your upkeep, Diseased Vermin deals X damage to target opponent previously dealt damage by it, where X is the number of infection counters on it.|0
3071|Dystopia|{1}{B}{B}|Enchantment|||Cumulative upkeep—Pay 1 life. <i>(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)</i><br>At the beginning of each player's upkeep, that player sacrifices a green or white permanent.|Alliances|Rare|mono|3|0.0|||2.891|Ruth Thompson|||Cumulative upkeep—Pay 1 life. <i>(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)</i><br>At the beginning of each player's upkeep, that player sacrifices a green or white permanent.|0
3072|Fatal Lore|{2}{B}{B}|Sorcery|||An opponent chooses one- You draw three cards; or you destroy up to two target creatures that opponent controls and that player draws up to three cards. Those creatures can't be regenerated.|Alliances|Rare|mono|4|0.0|||2.783|Lawrence Snelly|||An opponent chooses one- You draw three cards; or you destroy up to two target creatures that opponent controls and that player draws up to three cards. Those creatures can't be regenerated.|0
3074|Feast or Famine|{3}{B}|Instant|||Choose one- Put a 2/2 black Zombie creature token onto the battlefield; or destroy target nonartifact, nonblack creature and it can't be regenerated.|Alliances|Common|mono|4|0.0|||3.278|Pete Venters|||Choose one- Put a 2/2 black Zombie creature token onto the battlefield; or destroy target nonartifact, nonblack creature and it can't be regenerated.|0
3075|Fevered Strength|{2}{B}|Instant|||Target creature gets +2/+0 until end of turn.<br>Draw a card at the beginning of the next turn's upkeep.|Alliances|Common|mono|3|0.0|||1.312|Brian Snoddy|||Target creature gets +2/+0 until end of turn.<br><br>Draw a card at the beginning of the next turn's upkeep.|0
3078|Insidious Bookworms|{B}|Creature - Worm|1|1|When Insidious Bookworms dies, you may pay {1}{B}. If you do, target player discards a card at random.|Alliances|Common|mono|1|0.0|||3.065|Greg Simanson|||When Insidious Bookworms dies, you may pay {1}{B}. If you do, target player discards a card at random.|0
3079|Keeper of Tresserhorn|{5}{B}|Creature - Avatar|6|6|Whenever Keeper of Tresserhorn attacks and isn't blocked, it assigns no combat damage this turn and defending player loses 2 life.|Alliances|Rare|mono|6|0.0|||2.083|Z. Plucinski & D.A. Gregory|||Whenever Keeper of Tresserhorn attacks and isn't blocked, it assigns no combat damage this turn and defending player loses 2 life.|0
3080|Krovikan Horror|{3}{B}|Creature - Horror Spirit|2|2|At the beginning of the end step, if Krovikan Horror is in your graveyard with a creature card directly above it, you may return Krovikan Horror to your hand.<br>{1}, Sacrifice a creature: Krovikan Horror deals 1 damage to target creature or player.|Alliances|Rare|mono|4|0.0|||3.12|Christopher Rush|||At the beginning of the end step, if Krovikan Horror is in your graveyard with a creature card directly above it, you may return Krovikan Horror to your hand.<br>{1}, Sacrifice a creature: Krovikan Horror deals 1 damage to target creature or player.|0
3081|Krovikan Plague|{2}{B}|Enchantment - Aura|||Enchant non-Wall creature you control<br>When Krovikan Plague enters the battlefield, draw a card at the beginning of the next turn's upkeep.<br>Tap enchanted creature: Krovikan Plague deals 1 damage to target creature or player. Put a -0/-1 counter on enchanted creature. Activate this ability only if enchanted creature is untapped.|Alliances|Uncommon|mono|3|0.0|||2.368|Liz Danforth|||Enchant non-Wall creature you control<br>When Krovikan Plague enters the battlefield, draw a card at the beginning of the next turn's upkeep.<br>Tap enchanted creature: Krovikan Plague deals 1 damage to target creature or player. Put a -0/-1 counter on enchanted creature. Activate this ability only if enchanted creature is untapped.|0
3082|Lim-Dûl's High Guard|{1}{B}{B}|Creature - Skeleton|2|1|First strike<br>{1}{B}: Regenerate Lim-Dûl's High Guard.|Alliances|Common|mono|3|0.0|||3.125|Anson Maddocks|||First strike<br>{1}{B}: Regenerate Lim-Dûl's High Guard.|0
3084|Misinformation|{B}|Instant|||Put up to three target cards from an opponent's graveyard on top of his or her library in any order.|Alliances|Uncommon|mono|1|0.0|||2.619|Richard Kane Ferguson|||Put up to three target cards from an opponent's graveyard on top of his or her library in any order.|0
3086|Phantasmal Fiend|{3}{B}|Creature - Illusion|1|5|{B}: Phantasmal Fiend gets +1/-1 until end of turn.<br>{1}{U}: Switch Phantasmal Fiend's power and toughness until end of turn.|Alliances|Common|mono|4|0.0|||2.525|Scott Kirschner|||{B}: Phantasmal Fiend gets +1/-1 until end of turn.<br>{1}{U}: Switch Phantasmal Fiend's power and toughness until end of turn.|0
3087|Phyrexian Boon|{2}{B}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets +2/+1 as long as it's black. Otherwise, it gets -1/-2.|Alliances|Common|mono|3|0.0|||3.321|Mark Tedin|||Enchant creature<br>Enchanted creature gets +2/+1 as long as it's black. Otherwise, it gets -1/-2.|0
3089|Ritual of the Machine|{2}{B}{B}|Sorcery|||As an additional cost to cast Ritual of the Machine, sacrifice a creature.<br>Gain control of target nonartifact, nonblack creature.|Alliances|Rare|mono|4|0.0|||3.694|Anson Maddocks|||As an additional cost to cast Ritual of the Machine, sacrifice a creature.<br>Gain control of target nonartifact, nonblack creature.|0
3091|Soldevi Adnate|{1}{B}|Creature - Human Cleric|1|2|{T}, Sacrifice a black or artifact creature: Add to your mana pool an amount of {B} equal to the sacrificed creature's converted mana cost.|Alliances|Common|mono|2|0.0|||3.914|Christopher Rush|||{T}, Sacrifice a black or artifact creature: Add to your mana pool an amount of {B} equal to the sacrificed creature's converted mana cost.|0
3092|Stench of Decay|{1}{B}{B}|Instant|||Nonartifact creatures get -1/-1 until end of turn.|Alliances|Common|mono|3|0.0|||2.596|Heather Hudson|||Nonartifact creatures get -1/-1 until end of turn.|0
3094|Stromgald Spy|{3}{B}|Creature - Human Rogue|2|4|Whenever Stromgald Spy attacks and isn't blocked, you may have defending player play with his or her hand revealed for as long as Stromgald Spy remains on the battlefield. If you do, Stromgald Spy assigns no combat damage this turn.|Alliances|Uncommon|mono|4|0.0|||3.018|Zak Plucinski|||Whenever Stromgald Spy attacks and isn't blocked, you may have defending player play with his or her hand revealed for as long as Stromgald Spy remains on the battlefield. If you do, Stromgald Spy assigns no combat damage this turn.|0
3096|Swamp Mosquito|{1}{B}|Creature - Insect|0|1|Flying<br>Whenever Swamp Mosquito attacks and isn't blocked, defending player gets a poison counter. <i>(A player with ten or more poison counters loses the game.)</i>|Alliances|Common|mono|2|0.0|||2.947|Nicola Leonard|||Flying<br>Whenever Swamp Mosquito attacks and isn't blocked, defending player gets a poison counter. <i>(A player with ten or more poison counters loses the game.)</i>|0
3097|Arcane Denial|{1}{U}|Instant|||Counter target spell. Its controller may draw up to two cards at the beginning of the next turn's upkeep.<br>You draw a card at the beginning of the next turn's upkeep.|Alliances|Common|mono|2|0.0|||3.06|Richard Kane Ferguson|||Counter target spell. Its controller may draw up to two cards at the beginning of the next turn's upkeep.<br>You draw a card at the beginning of the next turn's upkeep.|0
3099|Awesome Presence|{U}|Enchantment - Aura|||Enchant creature<br>Enchanted creature can't be blocked unless defending player pays {3} for each creature he or she controls that's blocking it.|Alliances|Common|mono|1|0.0|||3.0|Lawrence Snelly|||Enchant creature<br>Enchanted creature can't be blocked unless defending player pays {3} for each creature he or she controls that's blocking it.|0
3102|Benthic Explorers|{3}{U}|Creature - Merfolk Scout|2|4|{T}, Untap a tapped land an opponent controls: Add one mana of any type that land could produce to your mana pool.|Alliances|Common|mono|4|0.0|||2.214|Greg Simanson|||{T}, Untap a tapped land an opponent controls: Add one mana of any type that land could produce to your mana pool.|0
3106|False Demise|{2}{U}|Enchantment - Aura|||Enchant creature<br>When enchanted creature dies, return that card to the battlefield under your control.|Alliances|Common|mono|3|0.0|||3.907|Randy Gallegos|||Enchant creature<br>When enchanted creature dies, return that card to the battlefield under your control.|0
3107|Force of Will|{3}{U}{U}|Instant|||You may pay 1 life and exile a blue card from your hand rather than pay Force of Will's mana cost.<br>Counter target spell.|Alliances|Uncommon|mono|5|0.0|||4.941|Terese Nielsen|||You may pay 1 life and exile a blue card from your hand rather than pay Force of Will's mana cost.<br>Counter target spell.|0
3109|Foresight|{1}{U}|Sorcery|||Search your library for three cards, exile them, then shuffle your library.<br>Draw a card at the beginning of the next turn's upkeep.|Alliances|Common|mono|2|0.0|||2.519|Terese Nielsen|||Search your library for three cards, exile them, then shuffle your library.<br>Draw a card at the beginning of the next turn's upkeep.|0
3111|Lat-Nam's Legacy|{1}{U}|Instant|||Shuffle a card from your hand into your library. If you do, draw two cards at the beginning of the next turn's upkeep.|Alliances|Common|mono|2|0.0|||2.833|Tom Wänerstrand|||Shuffle a card from your hand into your library. If you do, draw two cards at the beginning of the next turn's upkeep.|0
3113|Phantasmal Sphere|{1}{U}|Creature - Illusion|0|1|Flying<br>At the beginning of your upkeep, put a +1/+1 counter on Phantasmal Sphere, then sacrifice Phantasmal Sphere unless you pay {1} for each +1/+1 counter on it.<br>When Phantasmal Sphere leaves the battlefield, put a blue Orb creature token with flying onto the battlefield under target opponent's control. That creature's power and toughness are each equal to the number of +1/+1 counters on Phantasmal Sphere.|Alliances|Rare|mono|2|0.0|||1.44|Mark Tedin|||Flying<br>At the beginning of your upkeep, put a +1/+1 counter on Phantasmal Sphere, then sacrifice Phantasmal Sphere unless you pay {1} for each +1/+1 counter on it.<br>When Phantasmal Sphere leaves the battlefield, put a blue Orb creature token with flying onto the battlefield under target opponent's control. That creature's power and toughness are each equal to the number of +1/+1 counters on Phantasmal Sphere.|0
3115|Soldevi Heretic|{2}{U}|Creature - Human Cleric|2|2|{W}, {T}: Prevent the next 2 damage that would be dealt to target creature this turn. Target opponent may draw a card.|Alliances|Common|mono|3|0.0|||1.241|Mike Kimble|||{W}, {T}: Prevent the next 2 damage that would be dealt to target creature this turn. Target opponent may draw a card.|0
3118|Spiny Starfish|{2}{U}|Creature - Starfish|0|1|{U}: Regenerate Spiny Starfish.<br>At the beginning of each end step, if Spiny Starfish regenerated this turn, put a 0/1 blue Starfish creature token onto the battlefield for each time it regenerated this turn.|Alliances|Uncommon|mono|3|0.0|||3.652|Alan Rabinowitz|||{U}: Regenerate Spiny Starfish.<br>At the beginning of each end step, if Spiny Starfish regenerated this turn, put a 0/1 blue Starfish creature token onto the battlefield for each time it regenerated this turn.|0
3121|Storm Elemental|{5}{U}|Creature - Elemental|3|4|Flying<br>{U}, Exile the top card of your library: Tap target creature with flying.<br>{U}, Exile the top card of your library: If the exiled card is a snow land, Storm Elemental gets +1/+1 until end of turn.|Alliances|Uncommon|mono|6|0.0|||1.19|John Matson|||Flying<br>{U}, Exile the top card of your library: Tap target creature with flying.<br>{U}, Exile the top card of your library: If the exiled card is a snow land, Storm Elemental gets +1/+1 until end of turn.|0
3122|Suffocation|{1}{U}|Instant|||Cast Suffocation only if you were dealt damage this turn by a red instant or sorcery spell.<br>Suffocation deals 4 damage to the controller of the last red instant or sorcery spell that dealt damage to you this turn.<br>Draw a card at the beginning of the next turn's upkeep.|Alliances|Uncommon|mono|2|0.0|||2.381|L. A. Williams|||Cast Suffocation only if you were dealt damage this turn by a red instant or sorcery spell.<br>Suffocation deals 4 damage to the controller of the last red instant or sorcery spell that dealt damage to you this turn.<br>Draw a card at the beginning of the next turn's upkeep.|0
3123|Thought Lash|{2}{U}{U}|Enchantment|||Cumulative upkeep—Exile the top card of your library. <i>(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)</i><br>When Thought Lash's cumulative upkeep isn't paid, exile all cards from your library.<br>Exile the top card of your library: Prevent the next 1 damage that would be dealt to you this turn.|Alliances|Rare|mono|4|0.0|||1.654|Mark Tedin|||Cumulative upkeep—Exile the top card of your library. <i>(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)</i><br>When Thought Lash's cumulative upkeep isn't paid, exile all cards from your library.<br>Exile the top card of your library: Prevent the next 1 damage that would be dealt to you this turn.|0
3124|Tidal Control|{1}{U}{U}|Enchantment|||Cumulative upkeep {2} <i>(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)</i><br>Pay 2 life or {2}: Counter target red or green spell. Any player may activate this ability.|Alliances|Rare|mono|3|0.0|||2.5|Randy Gallegos|||Cumulative upkeep {2} <i>(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)</i><br>Pay 2 life or {2}: Counter target red or green spell. Any player may activate this ability.|0
3125|Viscerid Armor|{1}{U}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets +1/+1.<br>{1}{U}: Return Viscerid Armor to its owner's hand.|Alliances|Common|mono|2|0.0|||1.767|Heather Hudson|||Enchant creature<br>Enchanted creature gets +1/+1.<br>{1}{U}: Return Viscerid Armor to its owner's hand.|0
3127|Viscerid Drone|{1}{U}|Creature - Homarid Drone|1|2|{T}, Sacrifice a creature and a Swamp: Destroy target nonartifact creature. It can't be regenerated.<br>{T}, Sacrifice a creature and a snow Swamp: Destroy target creature. It can't be regenerated.|Alliances|Uncommon|mono|2|0.0|||2.3|Heather Hudson|||{T}, Sacrifice a creature and a Swamp: Destroy target nonartifact creature. It can't be regenerated.<br>{T}, Sacrifice a creature and a snow Swamp: Destroy target creature. It can't be regenerated.|0
3128|Bounty of the Hunt|{3}{G}{G}|Instant|||You may exile a green card from your hand rather than pay Bounty of the Hunt's mana cost.<br>Distribute three +1/+1 counters among one, two, or three target creatures. For each +1/+1 counter you put on a creature this way, remove a +1/+1 counter from that creature at the beginning of the next cleanup step.|Alliances|Uncommon|mono|5|0.0|||2.188|Jeff A. Menges|||You may exile a green card from your hand rather than pay Bounty of the Hunt's mana cost.<br>Distribute three +1/+1 counters among one, two, or three target creatures. For each +1/+1 counter you put on a creature this way, remove a +1/+1 counter from that creature at the beginning of the next cleanup step.|0
3133|Elvish Ranger|{2}{G}|Creature - Elf|4|1||Alliances|Common|mono|3|0.0|||3.479|Terese Nielsen||||0
3134|Elvish Spirit Guide|{2}{G}|Creature - Elf Spirit|2|2|Exile Elvish Spirit Guide from your hand: Add {G} to your mana pool.|Alliances|Uncommon|mono|3|0.0|||4.044|Julie Baroh|||Exile Elvish Spirit Guide from your hand: Add {G} to your mana pool.|0
3135|Fyndhorn Druid|{2}{G}|Creature - Elf Druid|2|2|When Fyndhorn Druid dies, if it was blocked this turn, you gain 4 life.|Alliances|Common|mono|3|0.0|||2.133|Rob Alexander|||When Fyndhorn Druid dies, if it was blocked this turn, you gain 4 life.|0
3137|Gargantuan Gorilla|{4}{G}{G}{G}|Creature - Ape|7|7|At the beginning of your upkeep, you may sacrifice a Forest. If you sacrifice a snow Forest this way, Gargantuan Gorilla gains trample until end of turn. If you don't sacrifice a Forest, sacrifice Gargantuan Gorilla and it deals 7 damage to you.<br>{T}: Gargantuan Gorilla deals damage equal to its power to another target creature. That creature deals damage equal to its power to Gargantuan Gorilla.|Alliances|Rare|mono|7|0.0|||2.625|Greg Simanson|||At the beginning of your upkeep, you may sacrifice a Forest. If you sacrifice a snow Forest this way, Gargantuan Gorilla gains trample until end of turn. If you don't sacrifice a Forest, sacrifice Gargantuan Gorilla and it deals 7 damage to you.<br>{T}: Gargantuan Gorilla deals damage equal to its power to another target creature. That creature deals damage equal to its power to Gargantuan Gorilla.|0
3138|Gift of the Woods|{G}|Enchantment - Aura|||Enchant creature<br>Whenever enchanted creature blocks or becomes blocked, it gets +0/+3 until end of turn and you gain 1 life.|Alliances|Common|mono|1|0.0|||3.1|Susan Van Camp|||Enchant creature<br>Whenever enchanted creature blocks or becomes blocked, it gets +0/+3 until end of turn and you gain 1 life.|0
3141|Gorilla Berserkers|{3}{G}{G}|Creature - Ape Berserker|2|3|Trample; rampage 2 <i>(Whenever this creature becomes blocked, it gets +2/+2 until end of turn for each creature blocking it beyond the first.)</i><br>Gorilla Berserkers can't be blocked except by three or more creatures.|Alliances|Common|mono|5|0.0|||3.5|John Matson|||Trample; rampage 2 <i>(Whenever this creature becomes blocked, it gets +2/+2 until end of turn for each creature blocking it beyond the first.)</i><br>Gorilla Berserkers can't be blocked except by three or more creatures.|0
3144|Hail Storm|{1}{G}{G}|Instant|||Hail Storm deals 2 damage to each attacking creature and 1 damage to you and each creature you control.|Alliances|Uncommon|mono|3|0.0|||2.711|Jeff A. Menges|||Hail Storm deals 2 damage to each attacking creature and 1 damage to you and each creature you control.|0
3145|Kaysa|{3}{G}{G}|Legendary Creature - Elf Druid|2|3|Green creatures you control get +1/+1.|Alliances|Rare|mono|5|0.0|||3.981|Rebecca Guay|||Green creatures you control get +1/+1.|0
3146|Nature's Chosen|{G}|Enchantment - Aura|||Enchant creature you control<br>{0}: Untap enchanted creature. Activate this ability only during your turn and only once each turn.<br>Tap enchanted creature: Untap target artifact, creature, or land. Activate this ability only if enchanted creature is white and is untapped and only once each turn.|Alliances|Uncommon|mono|1|0.0|||3.5|Rebecca Guay|||Enchant creature you control<br>{0}: Untap enchanted creature. Activate this ability only during your turn and only once each turn.<br>Tap enchanted creature: Untap target artifact, creature, or land. Activate this ability only if enchanted creature is white and is untapped and only once each turn.|0
3147|Nature's Wrath|{4}{G}{G}|Enchantment|||At the beginning of your upkeep, sacrifice Nature's Wrath unless you pay {G}.<br>Whenever a player puts an Island or blue permanent onto the battlefield, he or she sacrifices an Island or blue permanent.<br>Whenever a player puts a Swamp or black permanent onto the battlefield, he or she sacrifices a Swamp or black permanent.|Alliances|Rare|mono|6|0.0|||3.639|Liz Danforth|||At the beginning of your upkeep, sacrifice Nature's Wrath unless you pay {G}.<br>Whenever a player puts an Island or blue permanent onto the battlefield, he or she sacrifices an Island or blue permanent.<br>Whenever a player puts a Swamp or black permanent onto the battlefield, he or she sacrifices a Swamp or black permanent.|0
3148|Splintering Wind|{2}{G}{G}|Enchantment|||{2}{G}: Splintering Wind deals 1 damage to target creature. Put a 1/1 green Splinter creature token onto the battlefield. It has flying and "Cumulative upkeep {G}." When it leaves the battlefield, it deals 1 damage to you and each creature you control. <i>(At the beginning of its controller's upkeep, that player puts an age counter on it, then sacrifices it unless he or she pays its upkeep cost for each age counter on it.)</i>|Alliances|Rare|mono|4|0.0|||1.86|Ron Spencer|||{2}{G}: Splintering Wind deals 1 damage to target creature. Put a 1/1 green Splinter creature token onto the battlefield. It has flying and "Cumulative upkeep {G}." When it leaves the battlefield, it deals 1 damage to you and each creature you control. <i>(At the beginning of its controller's upkeep, that player puts an age counter on it, then sacrifices it unless he or she pays its upkeep cost for each age counter on it.)</i>|0
3150|Taste of Paradise|{3}{G}|Sorcery|||As an additional cost to cast Taste of Paradise, you may pay {1}{G} any number of times.<br>You gain 3 life plus an additional 3 life for each additional {1}{G} you paid.|Alliances|Common|mono|4|0.0|||2.5|Lawrence Snelly|||As an additional cost to cast Taste of Paradise, you may pay {1}{G} any number of times.<br>You gain 3 life plus an additional 3 life for each additional {1}{G} you paid.|0
