ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|CTYPE|CMC|DBPRICE|LANG|EDITION_ABBR|RATING|ARTIST|COLLNUM|RULINGS|TEXT|ENID
118|Pirate Ship|{4}{U}|Creature - Human Pirate|4|3|Pirate Ship can't attack unless defending player controls an Island.<br>{T}: Pirate Ship deals 1 damage to target creature or player.<br>When you control no Islands, sacrifice Pirate Ship.|Limited Edition Alpha|Rare|mono|5|0.0|||2.868|Tom Wänerstrand|||Pirate Ship can't attack unless defending player controls an Island.<br>{T}: Pirate Ship deals 1 damage to target creature or player.<br>When you control no Islands, sacrifice Pirate Ship.|0
124|Sea Serpent|{5}{U}|Creature - Serpent|5|5|Sea Serpent can't attack unless defending player controls an Island.<br>When you control no Islands, sacrifice Sea Serpent.|Limited Edition Alpha|Common|mono|6|0.0|||1.167|Jeff A. Menges|||Sea Serpent can't attack unless defending player controls an Island.<br><br>When you control no Islands, sacrifice Sea Serpent.|0
126|Sleight of Mind|{U}|Instant|||Change the text of target spell or permanent by replacing all instances of one color word with another. <i>(For example, you may change "target black spell" to "target blue spell." This effect lasts indefinitely.)</i>|Limited Edition Alpha|Rare|mono|1|0.0|||3.026|Mark Poole|||Change the text of target spell or permanent by replacing all instances of one color word with another. <i>(For example, you may change "target black spell" to "target blue spell." This effect lasts indefinitely.)</i>|0
128|Stasis|{1}{U}|Enchantment|||Players skip their untap steps.<br>At the beginning of your upkeep, sacrifice Stasis unless you pay {U}.|Limited Edition Alpha|Rare|mono|2|0.0|||4.833|Fay Jones|||Players skip their untap steps.<br><br>At the beginning of your upkeep, sacrifice Stasis unless you pay {U}.|0
130|Thoughtlace|{U}|Instant|||Target spell or permanent becomes blue. <i>(Mana symbols on that permanent remain unchanged.)</i>|Limited Edition Alpha|Rare|mono|1|0.0|||1.271|Mark Poole|||Target spell or permanent becomes blue. <i>(Mana symbols on that permanent remain unchanged.)</i>|0
131|Time Walk|{1}{U}|Sorcery|||Take an extra turn after this one.|Limited Edition Alpha|Rare|mono|2|0.0|||4.85|Amy Weber|||Take an extra turn after this one.|0
135|Vesuvan Doppelganger|{3}{U}{U}|Creature - Shapeshifter|0|0|You may have Vesuvan Doppelganger enter the battlefield as a copy of any creature on the battlefield except it doesn't copy that creature's color and it gains "At the beginning of your upkeep, you may have this creature become a copy of target creature except it doesn't copy that creature's color. If you do, this creature gains this ability."|Limited Edition Alpha|Rare|mono|5|0.0|||4.339|Quinton Hoover|||You may have Vesuvan Doppelganger enter the battlefield as a copy of any creature on the battlefield except it doesn't copy that creature's color and it gains "At the beginning of your upkeep, you may have this creature become a copy of target creature except it doesn't copy that creature's color. If you do, this creature gains this ability."|0
137|Wall of Air|{1}{U}{U}|Creature - Wall|1|5|Defender, flying <i>(This creature can't attack, and it can block creatures with flying.)</i>|Limited Edition Alpha|Uncommon|mono|3|0.0|||3.211|Richard Thomas|||Defender, flying <i>(This creature can't attack, and it can block creatures with flying.)</i>|0
139|Water Elemental|{3}{U}{U}|Creature - Elemental|5|4||Limited Edition Alpha|Uncommon|mono|5|0.0|||2.559|Jeff A. Menges||||0
141|Berserk|{G}|Instant|||Cast Berserk only before the combat damage step.<br>Target creature gains trample and gets +X/+0 until end of turn, where X is its power. At the beginning of the next end step, destroy that creature if it attacked this turn.|Limited Edition Alpha|Uncommon|mono|1|0.0|||4.958|Dan Frazier|||Cast Berserk only before the combat damage step.<br>Target creature gains trample and gets +X/+0 until end of turn, where X is its power. At the beginning of the next end step, destroy that creature if it attacked this turn.|0
143|Camouflage|{G}|Instant|||Cast Camouflage only during your declare attackers step.<br>This turn, instead of declaring blockers, each defending player chooses any number of creatures he or she controls and divides them into a number of piles equal to the number of attacking creatures for whom that player is the defending player. Creatures he or she controls that can block additional creatures may likewise be put into additional piles. Assign each pile to a different one of those attacking creatures at random. Each creature in a pile that can block the creature that pile is assigned to does so. <i>(Piles can be empty.)</i>|Limited Edition Alpha|Uncommon|mono|1|0.0|||3.139|Jesper Myrfors|||Cast Camouflage only during your declare attackers step.<br>This turn, instead of declaring blockers, each defending player chooses any number of creatures he or she controls and divides them into a number of piles equal to the number of attacking creatures for whom that player is the defending player. Creatures he or she controls that can block additional creatures may likewise be put into additional piles. Assign each pile to a different one of those attacking creatures at random. Each creature in a pile that can block the creature that pile is assigned to does so. <i>(Piles can be empty.)</i>|0
145|Cockatrice|{3}{G}{G}|Creature - Cockatrice|2|4|Flying<br>Whenever Cockatrice blocks or becomes blocked by a non-Wall creature, destroy that creature at end of combat.|Limited Edition Alpha|Rare|mono|5|0.0|||3.568|Dan Frazier|||Flying<br>Whenever Cockatrice blocks or becomes blocked by a non-Wall creature, destroy that creature at end of combat.|0
147|Elvish Archers|{1}{G}|Creature - Elf Archer|2|1|First strike|Limited Edition Alpha|Rare|mono|2|0.0|||3.522|Anson Maddocks|||First strike|0
148|Fastbond|{G}|Enchantment|||You may play any number of additional lands on each of your turns.<br>Whenever you play a land, if it wasn't the first land you played this turn, Fastbond deals 1 damage to you.|Limited Edition Alpha|Rare|mono|1|0.0|||4.711|Mark Poole|||You may play any number of additional lands on each of your turns.<br>Whenever you play a land, if it wasn't the first land you played this turn, Fastbond deals 1 damage to you.|0
14|Forcefield|{3}|Artifact|||{1}: The next time an unblocked creature of your choice would deal combat damage to you this turn, prevent all but 1 of that damage.|Limited Edition Alpha|Rare|colorless|3|0.0|||4.423|Dan Frazier|||{1}: The next time an unblocked creature of your choice would deal combat damage to you this turn, prevent all but 1 of that damage.|0
152|Gaea's Liege|{3}{G}{G}{G}|Creature - Avatar|*|*|As long as Gaea's Liege isn't attacking, its power and toughness are each equal to the number of Forests you control. As long as Gaea's Liege is attacking, its power and toughness are each equal to the number of Forests defending player controls.<br>{T}: Target land becomes a Forest until Gaea's Liege leaves the battlefield.|Limited Edition Alpha|Rare|mono|6|0.0|||3.5|Dameon Willich|||As long as Gaea's Liege isn't attacking, its power and toughness are each equal to the number of Forests you control. As long as Gaea's Liege is attacking, its power and toughness are each equal to the number of Forests defending player controls.<br>{T}: Target land becomes a Forest until Gaea's Liege leaves the battlefield.|0
158|Instill Energy|{G}|Enchantment - Aura|||Enchant creature<br>Enchanted creature can attack as though it had haste.<br>{0}: Untap enchanted creature. Activate this ability only during your turn and only once each turn.|Limited Edition Alpha|Uncommon|mono|1|0.0|||3.793|Dameon Willich|||Enchant creature<br>Enchanted creature can attack as though it had haste.<br>{0}: Untap enchanted creature. Activate this ability only during your turn and only once each turn.|0
15|Gauntlet of Might|{4}|Artifact|||Red creatures get +1/+1.<br>Whenever a Mountain is tapped for mana, its controller adds {R} to his or her mana pool <i>(in addition to the mana the land produces)</i>.|Limited Edition Alpha|Rare|colorless|4|0.0|||4.717|Christopher Rush|||Red creatures get +1/+1.<br>Whenever a Mountain is tapped for mana, its controller adds {R} to his or her mana pool <i>(in addition to the mana the land produces)</i>.|0
168|Natural Selection|{G}|Instant|||Look at the top three cards of target player's library, then put them back in any order. You may have that player shuffle his or her library.|Limited Edition Alpha|Rare|mono|1|0.0|||3.204|Mark Poole|||Look at the top three cards of target player's library, then put them back in any order. You may have that player shuffle his or her library.|0
171|Scryb Sprites|{G}|Creature - Faerie|1|1|Flying|Limited Edition Alpha|Common|mono|1|0.0|||3.452|Amy Weber|||Flying|0
173|Stream of Life|{X}{G}|Sorcery|||Target player gains X life.|Limited Edition Alpha|Common|mono|1|0.0|||2.455|Mark Poole|||Target player gains X life.|0
177|Tsunami|{3}{G}|Sorcery|||Destroy all Islands.|Limited Edition Alpha|Uncommon|mono|4|0.0|||3.76|Richard Thomas|||Destroy all Islands.|0
179|Wall of Brambles|{2}{G}|Creature - Plant Wall|2|3|Defender <i>(This creature can't attack.)</i><br>{G}: Regenerate Wall of Brambles.|Limited Edition Alpha|Uncommon|mono|3|0.0|||3.205|Anson Maddocks|||Defender <i>(This creature can't attack.)</i><br>{G}: Regenerate Wall of Brambles.|0
181|Wall of Wood|{G}|Creature - Wall|0|3|Defender <i>(This creature can't attack.)</i>|Limited Edition Alpha|Common|mono|1|0.0|||2.583|Mark Tedin|||Defender <i>(This creature can't attack.)</i>|0
183|War Mammoth|{3}{G}|Creature - Elephant|3|3|Trample|Limited Edition Alpha|Common|mono|4|0.0|||3.19|Jeff A. Menges|||Trample|0
189|Dragon Whelp|{2}{R}{R}|Creature - Dragon|2|3|Flying<br>{R}: Dragon Whelp gets +1/+0 until end of turn. If this ability has been activated four or more times this turn, sacrifice Dragon Whelp at the beginning of the next end step.|Limited Edition Alpha|Uncommon|mono|4|0.0|||4.155|Amy Weber|||Flying<br>{R}: Dragon Whelp gets +1/+0 until end of turn. If this ability has been activated four or more times this turn, sacrifice Dragon Whelp at the beginning of the next end step.|0
190|Dwarven Demolition Team|{2}{R}|Creature - Dwarf|1|1|{T}: Destroy target Wall.|Limited Edition Alpha|Uncommon|mono|3|0.0|||1.795|Kev Brockschmidt|||{T}: Destroy target Wall.|0
200|Fork|{R}{R}|Instant|||Copy target instant or sorcery spell, except that the copy is red. You may choose new targets for the copy.|Limited Edition Alpha|Rare|mono|2|0.0|||4.842|Amy Weber|||Copy target instant or sorcery spell, except that the copy is red. You may choose new targets for the copy.|0
208|Keldon Warlord|{2}{R}{R}|Creature - Human Barbarian|*|*|Keldon Warlord's power and toughness are each equal to the number of non-Wall creatures you control.|Limited Edition Alpha|Uncommon|mono|4|0.0|||3.391|Kev Brockschmidt|||Keldon Warlord's power and toughness are each equal to the number of non-Wall creatures you control.|0
209|Lightning Bolt|{R}|Instant|||Lightning Bolt deals 3 damage to target creature or player.|Limited Edition Alpha|Common|mono|1|0.0|||4.876|Christopher Rush|||Lightning Bolt deals 3 damage to target creature or player.|0
212|Mons's Goblin Raiders|{R}|Creature - Goblin|1|1||Limited Edition Alpha|Common|mono|1|0.0|||1.897|Jeff A. Menges||||0
216|Raging River|{R}{R}|Enchantment|||Whenever one or more creatures you control attack, each defending player divides all creatures without flying he or she controls into a "left" pile and a "right" pile. Then, for each attacking creature you control, choose "left" or "right." That creature can't be blocked this combat except by creatures with flying and creatures in a pile with the chosen label.|Limited Edition Alpha|Rare|mono|2|0.0|||3.708|Sandra Everingham|||Whenever one or more creatures you control attack, each defending player divides all creatures without flying he or she controls into a "left" pile and a "right" pile. Then, for each attacking creature you control, choose "left" or "right." That creature can't be blocked this combat except by creatures with flying and creatures in a pile with the chosen label.|0
218|Roc of Kher Ridges|{3}{R}|Creature - Bird|3|3|Flying|Limited Edition Alpha|Rare|mono|4|0.0|||4.065|Andi Rusu|||Flying|0
219|Rock Hydra|{X}{R}{R}|Creature - Hydra|0|0|Rock Hydra enters the battlefield with X +1/+1 counters on it.<br>For each 1 damage that would be dealt to Rock Hydra, if it has a +1/+1 counter on it, remove a +1/+1 counter from it and prevent that 1 damage.<br>{R}: Prevent the next 1 damage that would be dealt to Rock Hydra this turn.<br>{R}{R}{R}: Put a +1/+1 counter on Rock Hydra. Activate this ability only during your upkeep.|Limited Edition Alpha|Rare|mono|2|0.0|||3.611|Jeff A. Menges|||Rock Hydra enters the battlefield with X +1/+1 counters on it.<br>For each 1 damage that would be dealt to Rock Hydra, if it has a +1/+1 counter on it, remove a +1/+1 counter from it and prevent that 1 damage.<br>{R}: Prevent the next 1 damage that would be dealt to Rock Hydra this turn.<br>{R}{R}{R}: Put a +1/+1 counter on Rock Hydra. Activate this ability only during your upkeep.|0
220|Sedge Troll|{2}{R}|Creature - Troll|2|2|Sedge Troll gets +1/+1 as long as you control a Swamp.<br>{B}: Regenerate Sedge Troll.|Limited Edition Alpha|Rare|mono|3|0.0|||4.25|Jeff A. Menges|||Sedge Troll gets +1/+1 as long as you control a Swamp.<br>{B}: Regenerate Sedge Troll.|0
223|Smoke|{R}{R}|Enchantment|||Players can't untap more than one creature during their untap steps.|Limited Edition Alpha|Rare|mono|2|0.0|||3.981|Jesper Myrfors|||Players can't untap more than one creature during their untap steps.|0
224|Stone Giant|{2}{R}{R}|Creature - Giant|3|4|{T}: Target creature you control with toughness less than Stone Giant's power gains flying until end of turn. Destroy that creature at the beginning of the next end step.|Limited Edition Alpha|Uncommon|mono|4|0.0|||3.467|Dameon Willich|||{T}: Target creature you control with toughness less than Stone Giant's power gains flying until end of turn. Destroy that creature at the beginning of the next end step.|0
226|Tunnel|{R}|Instant|||Destroy target Wall. It can't be regenerated.|Limited Edition Alpha|Uncommon|mono|1|0.0|||2.067|Dan Frazier|||Destroy target Wall. It can't be regenerated.|0
228|Uthden Troll|{2}{R}|Creature - Troll|2|2|{R}: Regenerate Uthden Troll.|Limited Edition Alpha|Uncommon|mono|3|0.0|||3.812|Douglas Schuler|||{R}: Regenerate Uthden Troll.|0
231|Wheel of Fortune|{2}{R}|Sorcery|||Each player discards his or her hand and draws seven cards.|Limited Edition Alpha|Rare|mono|3|0.0|||4.908|Daniel Gelon|||Each player discards his or her hand and draws seven cards.|0
235|Benalish Hero|{W}|Creature - Human Soldier|1|1|Banding <i>(Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)</i>|Limited Edition Alpha|Common|mono|1|0.0|||2.815|Douglas Schuler|||Banding <i>(Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)</i>|0
236|Black Ward|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has protection from black. This effect doesn't remove Black Ward.|Limited Edition Alpha|Uncommon|mono|1|0.0|||1.654|Dan Frazier|||Enchant creature<br>Enchanted creature has protection from black. This effect doesn't remove Black Ward.|0
245|Consecrate Land|{W}|Enchantment - Aura|||Enchant land<br>Enchanted land is indestructible and can't be enchanted by other Auras.|Limited Edition Alpha|Uncommon|mono|1|0.0|||2.812|Jeff A. Menges|||Enchant land<br>Enchanted land is indestructible and can't be enchanted by other Auras.|0
260|Northern Paladin|{2}{W}{W}|Creature - Human Knight|3|3|{W}{W}, {T}: Destroy target black permanent.|Limited Edition Alpha|Rare|mono|4|0.0|||3.817|Douglas Schuler|||{W}{W}, {T}: Destroy target black permanent.|0
261|Pearled Unicorn|{2}{W}|Creature - Unicorn|2|2||Limited Edition Alpha|Common|mono|3|0.0|||1.083|Cornelius Brudi||||0
271|Swords to Plowshares|{W}|Instant|||Exile target creature. Its controller gains life equal to its power.|Limited Edition Alpha|Uncommon|mono|1|0.0|||4.89|Jeff A. Menges|||Exile target creature. Its controller gains life equal to its power.|0
272|Veteran Bodyguard|{3}{W}{W}|Creature - Human|2|5|As long as Veteran Bodyguard is untapped, all damage that would be dealt to you by unblocked creatures is dealt to Veteran Bodyguard instead.|Limited Edition Alpha|Rare|mono|5|0.0|||3.368|Douglas Schuler|||As long as Veteran Bodyguard is untapped, all damage that would be dealt to you by unblocked creatures is dealt to Veteran Bodyguard instead.|0
274|White Knight|{W}{W}|Creature - Human Knight|2|2|First strike <i>(This creature deals combat damage before creatures without first strike.)</i><br>Protection from black <i>(This creature can't be blocked, targeted, dealt damage, or enchanted by anything black.)</i>|Limited Edition Alpha|Uncommon|mono|2|0.0|||4.391|Daniel Gelon|||First strike <i>(This creature deals combat damage before creatures without first strike.)</i><br>Protection from black <i>(This creature can't be blocked, targeted, dealt damage, or enchanted by anything black.)</i>|0
27|Kormus Bell|{4}|Artifact|||All Swamps are 1/1 black creatures that are still lands.|Limited Edition Alpha|Rare|colorless|4|0.0|||3.28|Christopher Rush|||All Swamps are 1/1 black creatures that are still lands.|0
281|Plateau||Land - Mountain Plains||||Limited Edition Alpha|Rare|land|0|0.0|||4.988|Drew Tucker||||0
283|Scrubland||Land - Plains Swamp||||Limited Edition Alpha|Rare|land|0|0.0|||4.729|Jesper Myrfors||||0
284|Taiga||Land - Mountain Forest||||Limited Edition Alpha|Rare|land|0|0.0|||4.993|Rob Alexander||||0
28|Library of Leng|{1}|Artifact|||You have no maximum hand size.<br>If an effect causes you to discard a card, discard it, but you may put it on top of your library instead of into your graveyard.|Limited Edition Alpha|Uncommon|colorless|1|0.0|||4.257|Daniel Gelon|||You have no maximum hand size.<br>If an effect causes you to discard a card, discard it, but you may put it on top of your library instead of into your graveyard.|0
32|Mox Emerald|{0}|Artifact|||{T}: Add {G} to your mana pool.|Limited Edition Alpha|Rare|colorless|0|0.0|||4.971|Dan Frazier|||{T}: Add {G} to your mana pool.|0
34|Mox Pearl|{0}|Artifact|||{T}: Add {W} to your mana pool.|Limited Edition Alpha|Rare|colorless|0|0.0|||4.795|Dan Frazier|||{T}: Add {W} to your mana pool.|0
36|Mox Sapphire|{0}|Artifact|||{T}: Add {U} to your mana pool.|Limited Edition Alpha|Rare|colorless|0|0.0|||4.622|Dan Frazier|||{T}: Add {U} to your mana pool.|0
3|Black Lotus|{0}|Artifact|||{T}, Sacrifice Black Lotus: Add three mana of any one color to your mana pool.|Limited Edition Alpha|Rare|colorless|0|0.0|||4.765|Christopher Rush|||{T}, Sacrifice Black Lotus: Add three mana of any one color to your mana pool.|0
48|Animate Dead|{1}{B}|Enchantment - Aura|||Enchant creature card in a graveyard<br>When Animate Dead enters the battlefield, if it's on the battlefield, it loses "enchant creature card in a graveyard" and gains "enchant creature put onto the battlefield with Animate Dead." Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.<br>Enchanted creature gets -1/-0.|Limited Edition Alpha|Uncommon|mono|2|0.0|||4.531|Anson Maddocks|||Enchant creature card in a graveyard<br>When Animate Dead enters the battlefield, if it's on the battlefield, it loses "enchant creature card in a graveyard" and gains "enchant creature put onto the battlefield with Animate Dead." Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.<br>Enchanted creature gets -1/-0.|0
49|Bad Moon|{1}{B}|Enchantment|||Black creatures get +1/+1.|Limited Edition Alpha|Rare|mono|2|0.0|||4.318|Jesper Myrfors|||Black creatures get +1/+1.|0
50|Black Knight|{B}{B}|Creature - Human Knight|2|2|First strike <i>(This creature deals combat damage before creatures without first strike.)</i><br>Protection from white <i>(This creature can't be blocked, targeted, dealt damage, or enchanted by anything white.)</i>|Limited Edition Alpha|Uncommon|mono|2|0.0|||4.484|Jeff A. Menges|||First strike <i>(This creature deals combat damage before creatures without first strike.)</i><br>Protection from white <i>(This creature can't be blocked, targeted, dealt damage, or enchanted by anything white.)</i>|0
52|Contract from Below|{B}|Sorcery|||Remove Contract from Below from your deck before playing if you're not playing for ante.<br>Discard your hand, add the top card of your library to the ante, then draw seven cards.|Limited Edition Alpha|Rare|mono|1|0.0|||4.429|Douglas Schuler|||Remove Contract from Below from your deck before playing if you're not playing for ante.<br>Discard your hand, add the top card of your library to the ante, then draw seven cards.|0
53|Cursed Land|{2}{B}{B}|Enchantment - Aura|||Enchant land<br>At the beginning of the upkeep of enchanted land's controller, Cursed Land deals 1 damage to that player.|Limited Edition Alpha|Uncommon|mono|4|0.0|||2.333|Jesper Myrfors|||Enchant land<br>At the beginning of the upkeep of enchanted land's controller, Cursed Land deals 1 damage to that player.|0
55|Darkpact|{B}{B}{B}|Sorcery|||Remove Darkpact from your deck before playing if you're not playing for ante.<br>You own target card in the ante. Exchange that card with the top card of your library.|Limited Edition Alpha|Rare|mono|3|0.0|||2.815|Quinton Hoover|||Remove Darkpact from your deck before playing if you're not playing for ante.<br>You own target card in the ante. Exchange that card with the top card of your library.|0
57|Deathlace|{B}|Instant|||Target spell or permanent becomes black. <i>(Mana symbols on that permanent remain unchanged.)</i>|Limited Edition Alpha|Rare|mono|1|0.0|||1.442|Sandra Everingham|||Target spell or permanent becomes black. <i>(Mana symbols on that permanent remain unchanged.)</i>|0
58|Demonic Attorney|{1}{B}{B}|Sorcery|||Remove Demonic Attorney from your deck before playing if you're not playing for ante.<br>Each player antes the top card of his or her library.|Limited Edition Alpha|Rare|mono|3|0.0|||2.667|Daniel Gelon|||Remove Demonic Attorney from your deck before playing if you're not playing for ante.<br>Each player antes the top card of his or her library.|0
60|Demonic Tutor|{1}{B}|Sorcery|||Search your library for a card and put that card into your hand. Then shuffle your library.|Limited Edition Alpha|Uncommon|mono|2|0.0|||4.93|Douglas Schuler|||Search your library for a card and put that card into your hand. Then shuffle your library.|0
61|Drain Life|{X}{1}{B}|Sorcery|||Spend only black mana on X.<br>Drain Life deals X damage to target creature or player. You gain life equal to the damage dealt, but not more life than the player's life total before Drain Life dealt damage or the creature's toughness.|Limited Edition Alpha|Common|mono|2|0.0|||3.946|Douglas Schuler|||Spend only black mana on X.<br>Drain Life deals X damage to target creature or player. You gain life equal to the damage dealt, but not more life than the player's life total before Drain Life dealt damage or the creature's toughness.|0
65|Frozen Shade|{2}{B}|Creature - Shade|0|1|{B}: Frozen Shade gets +1/+1 until end of turn.|Limited Edition Alpha|Common|mono|3|0.0|||2.788|Douglas Schuler|||{B}: Frozen Shade gets +1/+1 until end of turn.|0
69|Lich|{B}{B}{B}{B}|Enchantment|||As Lich enters the battlefield, you lose life equal to your life total.<br>You don't lose the game for having 0 or less life.<br>If you would gain life, draw that many cards instead.<br>Whenever you're dealt damage, sacrifice that many nontoken permanents. If you can't, you lose the game.<br>When Lich is put into a graveyard from the battlefield, you lose the game.|Limited Edition Alpha|Rare|mono|4|0.0|||3.957|Daniel Gelon|||As Lich enters the battlefield, you lose life equal to your life total.<br>You don't lose the game for having 0 or less life.<br>If you would gain life, draw that many cards instead.<br>Whenever you're dealt damage, sacrifice that many nontoken permanents. If you can't, you lose the game.<br>When Lich is put into a graveyard from the battlefield, you lose the game.|0
71|Mind Twist|{X}{B}|Sorcery|||Target player discards X cards at random.|Limited Edition Alpha|Rare|mono|1|0.0|||4.8|Julie Baroh|||Target player discards X cards at random.|0
72|Nether Shadow|{B}{B}|Creature - Spirit|1|1|Haste<br>At the beginning of your upkeep, if Nether Shadow is in your graveyard with three or more creature cards above it, you may put Nether Shadow onto the battlefield.|Limited Edition Alpha|Rare|mono|2|0.0|||3.646|Christopher Rush|||Haste<br>At the beginning of your upkeep, if Nether Shadow is in your graveyard with three or more creature cards above it, you may put Nether Shadow onto the battlefield.|0
74|Nightmare|{5}{B}|Creature - Nightmare Horse|*|*|Flying<br>Nightmare's power and toughness are each equal to the number of Swamps you control.|Limited Edition Alpha|Rare|mono|6|0.0|||4.25|Melissa Benson|||Flying<br>Nightmare's power and toughness are each equal to the number of Swamps you control.|0
75|Paralyze|{B}|Enchantment - Aura|||Enchant creature<br>When Paralyze enters the battlefield, tap enchanted creature.<br>Enchanted creature doesn't untap during its controller's untap step.<br>At the beginning of the upkeep of enchanted creature's controller, that player may pay {4}. If he or she does, untap the creature.|Limited Edition Alpha|Common|mono|1|0.0|||3.818|Anson Maddocks|||Enchant creature<br>When Paralyze enters the battlefield, tap enchanted creature.<br>Enchanted creature doesn't untap during its controller's untap step.<br>At the beginning of the upkeep of enchanted creature's controller, that player may pay {4}. If he or she does, untap the creature.|0
77|Plague Rats|{2}{B}|Creature - Rat|*|*|Plague Rats's power and toughness are each equal to the number of creatures named Plague Rats on the battlefield.|Limited Edition Alpha|Common|mono|3|0.0|||1.667|Anson Maddocks|||Plague Rats's power and toughness are each equal to the number of creatures named Plague Rats on the battlefield.|0
78|Raise Dead|{B}|Sorcery|||Return target creature card from your graveyard to your hand.|Limited Edition Alpha|Common|mono|1|0.0|||3.731|Jeff A. Menges|||Return target creature card from your graveyard to your hand.|0
81|Scathe Zombies|{2}{B}|Creature - Zombie|2|2||Limited Edition Alpha|Common|mono|3|0.0|||2.56|Jesper Myrfors||||0
84|Simulacrum|{1}{B}|Instant|||You gain life equal to the damage dealt to you this turn. Simulacrum deals damage to target creature you control equal to the damage dealt to you this turn.|Limited Edition Alpha|Uncommon|mono|2|0.0|||2.611|Mark Poole|||You gain life equal to the damage dealt to you this turn. Simulacrum deals damage to target creature you control equal to the damage dealt to you this turn.|0
90|Weakness|{B}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets -2/-1.|Limited Edition Alpha|Common|mono|1|0.0|||3.095|Douglas Schuler|||Enchant creature<br>Enchanted creature gets -2/-1.|0
92|Word of Command|{B}{B}|Instant|||Look at target opponent's hand and choose a card from it. You control that player until Word of Command finishes resolving. The player plays that card if able. While doing so, the player can activate mana abilities only if they're from lands he or she controls and only if mana they produce is spent to activate other mana abilities of lands he or she controls and/or play that card. If the chosen card is cast as a spell, you control the player while that spell is resolving.|Limited Edition Alpha|Rare|mono|2|0.0|||3.781|Jesper Myrfors|||Look at target opponent's hand and choose a card from it. You control that player until Word of Command finishes resolving. The player plays that card if able. While doing so, the player can activate mana abilities only if they're from lands he or she controls and only if mana they produce is spent to activate other mana abilities of lands he or she controls and/or play that card. If the chosen card is cast as a spell, you control the player while that spell is resolving.|0
