ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|CTYPE|CMC|DBPRICE|LANG|EDITION_ABBR|RATING|ARTIST|COLLNUM|RULINGS|TEXT|ENID
1876|Homarid|{2}{U}|Creature - Homarid|2|2|Homarid enters the battlefield with a tide counter on it.<br>At the beginning of your upkeep, put a tide counter on Homarid.<br>As long as there is exactly one tide counter on Homarid, it gets -1/-1.<br>As long as there are exactly three tide counters on Homarid, it gets +1/+1.<br>Whenever there are four tide counters on Homarid, remove all tide counters from it.|Fallen Empires|Common|mono|3|0.0|||1.886|Heather Hudson|||Homarid enters the battlefield with a tide counter on it.<br>At the beginning of your upkeep, put a tide counter on Homarid.<br>As long as there is exactly one tide counter on Homarid, it gets -1/-1.<br>As long as there are exactly three tide counters on Homarid, it gets +1/+1.<br>Whenever there are four tide counters on Homarid, remove all tide counters from it.|0
1879|Homarid Shaman|{2}{U}{U}|Creature - Homarid Shaman|2|1|{U}: Tap target green creature.|Fallen Empires|Rare|mono|4|0.0|||3.659|Amy Weber|||{U}: Tap target green creature.|0
1880|Homarid Spawning Bed|{U}{U}|Enchantment|||{1}{U}{U}, Sacrifice a blue creature: Put X 1/1 blue Camarid creature tokens onto the battlefield, where X is the sacrificed creature's converted mana cost.|Fallen Empires|Uncommon|mono|2|0.0|||3.478|Douglas Shuler|||{1}{U}{U}, Sacrifice a blue creature: Put X 1/1 blue Camarid creature tokens onto the battlefield, where X is the sacrificed creature's converted mana cost.|0
1887|Merseine|{2}{U}{U}|Enchantment - Aura|||Enchant creature<br>Merseine enters the battlefield with three net counters on it.<br>Enchanted creature doesn't untap during its controller's untap step as long as Merseine has a net counter on it.<br>Pay enchanted creature's mana cost: Remove a net counter from Merseine. Any player may activate this ability, but only if he or she controls the enchanted creature.|Fallen Empires|Common|mono|4|0.0|||1.036|Drew Tucker|||Enchant creature <br>Merseine enters the battlefield with three net counters on it. <br>Enchanted creature doesn't untap during its controller's untap step as long as Merseine has a net counter on it.<br>Pay enchanted creature's mana cost: Remove a net counter from Merseine. Any player may activate this ability, but only if he or she controls the enchanted creature.|0
1888|River Merfolk|{U}{U}|Creature - Merfolk|2|1|{U}: River Merfolk gains mountainwalk until end of turn.|Fallen Empires|Rare|mono|2|0.0|||2.913|Douglas Shuler|||{U}: River Merfolk gains mountainwalk until end of turn.|0
1890|Svyelunite Priest|{1}{U}|Creature - Merfolk Cleric|1|1|{U}{U}, {T}: Target creature gains shroud until end of turn. Activate this ability only during your upkeep. <i>(It can't be the target of spells or abilities.)</i>|Fallen Empires|Uncommon|mono|2|0.0|||1.091|Ron Spencer|||{U}{U}, {T}: Target creature gains shroud until end of turn. Activate this ability only during your upkeep. <i>(It can't be the target of spells or abilities.)</i>|0
1892|Tidal Flats|{U}|Enchantment|||{U}{U}: For each attacking creature without flying, its controller may pay {1}. If he or she doesn't, creatures you control blocking that creature gain first strike until end of turn.|Fallen Empires|Common|mono|1|0.0|||1.579|Rob Alexander|||{U}{U}: For each attacking creature without flying, its controller may pay {1}. If he or she doesn't, creatures you control blocking that creature gain first strike until end of turn.|0
1894|Tidal Influence|{2}{U}|Enchantment|||Cast Tidal Influence only if no permanents named Tidal Influence are on the battlefield.<br>Tidal Influence enters the battlefield with a tide counter on it.<br>At the beginning of your upkeep, put a tide counter on Tidal Influence.<br>As long as there is exactly one tide counter on Tidal Influence, all blue creatures get -2/-0.<br>As long as there are exactly three tide counters on Tidal Influence, all blue creatures get +2/+0.<br>Whenever there are four tide counters on Tidal Influence, remove all tide counters from it.|Fallen Empires|Uncommon|mono|3|0.0|||1.861|Tom Wänerstrand|||Cast Tidal Influence only if no permanents named Tidal Influence are on the battlefield.<br>Tidal Influence enters the battlefield with a tide counter on it.<br>At the beginning of your upkeep, put a tide counter on Tidal Influence.<br>As long as there is exactly one tide counter on Tidal Influence, all blue creatures get -2/-0.<br>As long as there are exactly three tide counters on Tidal Influence, all blue creatures get +2/+0.<br>Whenever there are four tide counters on Tidal Influence, remove all tide counters from it.|0
1895|Vodalian Knights|{1}{U}{U}|Creature - Merfolk Knight|2|2|First strike<br>Vodalian Knights can't attack unless defending player controls an Island.<br>When you control no Islands, sacrifice Vodalian Knights.<br>{U}: Vodalian Knights gains flying until end of turn.|Fallen Empires|Rare|mono|3|0.0|||2.5|Susan Van Camp|||First strike<br>Vodalian Knights can't attack unless defending player controls an Island.<br>When you control no Islands, sacrifice Vodalian Knights.<br>{U}: Vodalian Knights gains flying until end of turn.|0
1898|Vodalian Mage|{2}{U}|Creature - Merfolk Wizard|1|1|{U}, {T}: Counter target spell unless its controller pays {1}.|Fallen Empires|Common|mono|3|0.0|||2.536|Mark Poole|||{U}, {T}: Counter target spell unless its controller pays {1}.|0
1903|Vodalian War Machine|{1}{U}{U}|Creature - Wall|0|4|Defender <i>(This creature can't attack.)</i><br>Tap an untapped Merfolk you control: Vodalian War Machine can attack this turn as though it didn't have defender.<br>Tap an untapped Merfolk you control: Vodalian War Machine gets +2/+1 until end of turn.<br>When Vodalian War Machine dies, destroy all Merfolk tapped this turn to pay for its abilities.|Fallen Empires|Rare|mono|3|0.0|||3.176|Amy Weber|||Defender <i>(This creature can't attack.)</i><br>Tap an untapped Merfolk you control: Vodalian War Machine can attack this turn as though it didn't have defender.<br>Tap an untapped Merfolk you control: Vodalian War Machine gets +2/+1 until end of turn.<br>When Vodalian War Machine dies, destroy all Merfolk tapped this turn to pay for its abilities.|0
1906|Elven Fortress|{G}|Enchantment|||{1}{G}: Target blocking creature gets +0/+1 until end of turn.|Fallen Empires|Common|mono|1|0.0|||1.938|Mark Poole|||{1}{G}: Target blocking creature gets +0/+1 until end of turn.|0
1908|Elvish Farmer|{1}{G}|Creature - Elf|0|2|At the beginning of your upkeep, put a spore counter on Elvish Farmer.<br>Remove three spore counters from Elvish Farmer: Put a 1/1 green Saproling creature token onto the battlefield.<br>Sacrifice a Saproling: You gain 2 life.|Fallen Empires|Rare|mono|2|0.0|||3.262|Richard Kane Ferguson|||At the beginning of your upkeep, put a spore counter on Elvish Farmer.<br>Remove three spore counters from Elvish Farmer: Put a 1/1 green Saproling creature token onto the battlefield.<br>Sacrifice a Saproling: You gain 2 life.|0
1911|Elvish Hunter|{1}{G}|Creature - Elf Archer|1|1|{1}{G}, {T}: Target creature doesn't untap during its controller's next untap step.|Fallen Empires|Common|mono|2|0.0|||3.109|Anson Maddocks|||{1}{G}, {T}: Target creature doesn't untap during its controller's next untap step.|0
1914|Elvish Scout|{G}|Creature - Elf Scout|1|1|{G}, {T}: Untap target attacking creature you control. Prevent all combat damage that would be dealt to and dealt by it this turn.|Fallen Empires|Common|mono|1|0.0|||3.675|Christopher Rush|||{G}, {T}: Untap target attacking creature you control. Prevent all combat damage that would be dealt to and dealt by it this turn.|0
1915|Feral Thallid|{3}{G}{G}{G}|Creature - Fungus|6|3|At the beginning of your upkeep, put a spore counter on Feral Thallid.<br>Remove three spore counters from Feral Thallid: Regenerate Feral Thallid.|Fallen Empires|Uncommon|mono|6|0.0|||2.235|Rob Alexander|||At the beginning of your upkeep, put a spore counter on Feral Thallid.<br><br>Remove three spore counters from Feral Thallid: Regenerate Feral Thallid.|0
1916|Fungal Bloom|{G}{G}|Enchantment|||{G}{G}: Put a spore counter on target Fungus.|Fallen Empires|Rare|mono|2|0.0|||3.87|Daniel Gelon|||{G}{G}: Put a spore counter on target Fungus.|0
1919|Night Soil|{G}{G}|Enchantment|||{1}, Exile two creature cards from a single graveyard: Put a 1/1 green Saproling creature token onto the battlefield.|Fallen Empires|Common|mono|2|0.0|||3.604|Drew Tucker|||{1}, Exile two creature cards from a single graveyard: Put a 1/1 green Saproling creature token onto the battlefield.|0
1921|Spore Cloud|{1}{G}{G}|Instant|||Tap all blocking creatures. Prevent all combat damage that would be dealt this turn. Each attacking creature and each blocking creature doesn't untap during its controller's next untap step.|Fallen Empires|Common|mono|3|0.0|||3.469|Jesper Myrfors|||Tap all blocking creatures. Prevent all combat damage that would be dealt this turn. Each attacking creature and each blocking creature doesn't untap during its controller's next untap step.|0
1923|Spore Flower|{G}{G}|Creature - Fungus|0|1|At the beginning of your upkeep, put a spore counter on Spore Flower.<br>Remove three spore counters from Spore Flower: Prevent all combat damage that would be dealt this turn.|Fallen Empires|Uncommon|mono|2|0.0|||3.381|Margaret Organ-Kean|||At the beginning of your upkeep, put a spore counter on Spore Flower.<br>Remove three spore counters from Spore Flower: Prevent all combat damage that would be dealt this turn.|0
1926|Thallid|{G}|Creature - Fungus|1|1|At the beginning of your upkeep, put a spore counter on Thallid.<br>Remove three spore counters from Thallid: Put a 1/1 green Saproling creature token onto the battlefield.|Fallen Empires|Common|mono|1|0.0|||3.84|Jesper Myrfors|||At the beginning of your upkeep, put a spore counter on Thallid.<br>Remove three spore counters from Thallid: Put a 1/1 green Saproling creature token onto the battlefield.|0
1928|Thallid Devourer|{1}{G}{G}|Creature - Fungus|2|2|At the beginning of your upkeep, put a spore counter on Thallid Devourer.<br>Remove three spore counters from Thallid Devourer: Put a 1/1 green Saproling creature token onto the battlefield.<br>Sacrifice a Saproling: Thallid Devourer gets +1/+2 until end of turn.|Fallen Empires|Uncommon|mono|3|0.0|||2.675|Ron Spencer|||At the beginning of your upkeep, put a spore counter on Thallid Devourer.<br>Remove three spore counters from Thallid Devourer: Put a 1/1 green Saproling creature token onto the battlefield.<br>Sacrifice a Saproling: Thallid Devourer gets +1/+2 until end of turn.|0
1929|Thelon's Chant|{1}{G}{G}|Enchantment|||At the beginning of your upkeep, sacrifice Thelon's Chant unless you pay {G}.<br>Whenever a player puts a Swamp onto the battlefield, Thelon's Chant deals 3 damage to that player unless he or she puts a -1/-1 counter on a creature he or she controls.|Fallen Empires|Uncommon|mono|3|0.0|||2.107|Melissa Benson|||At the beginning of your upkeep, sacrifice Thelon's Chant unless you pay {G}.<br>Whenever a player puts a Swamp onto the battlefield, Thelon's Chant deals 3 damage to that player unless he or she puts a -1/-1 counter on a creature he or she controls.|0
1930|Thelon's Curse|{G}{G}|Enchantment|||Blue creatures don't untap during their controllers' untap steps.<br>At the beginning of each player's upkeep, that player may choose any number of tapped blue creatures he or she controls and pay {U} for each creature chosen this way. If the player does, untap those creatures.|Fallen Empires|Rare|mono|2|0.0|||2.676|Pete Venters|||Blue creatures don't untap during their controllers' untap steps.<br>At the beginning of each player's upkeep, that player may choose any number of tapped blue creatures he or she controls and pay {U} for each creature chosen this way. If the player does, untap those creatures.|0
1931|Thelonite Druid|{2}{G}|Creature - Human Cleric Druid|1|1|{1}{G}, {T}, Sacrifice a creature: Forests you control become 2/3 creatures until end of turn. They're still lands.|Fallen Empires|Uncommon|mono|3|0.0|||3.52|Margaret Organ-Kean|||{1}{G}, {T}, Sacrifice a creature: Forests you control become 2/3 creatures until end of turn. They're still lands.|0
1932|Thelonite Monk|{2}{G}{G}|Creature - Insect Monk Cleric|1|2|{T}, Sacrifice a green creature: Target land becomes a Forest. <i>(This effect lasts indefinitely.)</i>|Fallen Empires|Rare|mono|4|0.0|||2.479|Bryon Wackwitz|||{T}, Sacrifice a green creature: Target land becomes a Forest. <i>(This effect lasts indefinitely.)</i>|0
1934|Thorn Thallid|{1}{G}{G}|Creature - Fungus|2|2|At the beginning of your upkeep, put a spore counter on Thorn Thallid.<br>Remove three spore counters from Thorn Thallid: Thorn Thallid deals 1 damage to target creature or player.|Fallen Empires|Common|mono|3|0.0|||2.464|Heather Hudson|||At the beginning of your upkeep, put a spore counter on Thorn Thallid.<br>Remove three spore counters from Thorn Thallid: Thorn Thallid deals 1 damage to target creature or player.|0
1941|Dwarven Armorer|{R}|Creature - Dwarf|0|2|{R}, {T}, Discard a card: Put a +0/+1 counter or a +1/+0 counter on target creature.|Fallen Empires|Rare|mono|1|0.0|||2.229|Bryon Wackwitz|||{R}, {T}, Discard a card: Put a +0/+1 counter or a +1/+0 counter on target creature.|0
1943|Dwarven Lieutenant|{R}{R}|Creature - Dwarf Soldier|1|2|{1}{R}: Target Dwarf creature gets +1/+0 until end of turn.|Fallen Empires|Uncommon|mono|2|0.0|||2.217|Jeff A. Menges|||{1}{R}: Target Dwarf creature gets +1/+0 until end of turn.|0
1947|Goblin Chirurgeon|{R}|Creature - Goblin Shaman|0|2|Sacrifice a Goblin: Regenerate target creature.|Fallen Empires|Common|mono|1|0.0|||3.842|Dan Frazier|||Sacrifice a Goblin: Regenerate target creature.|0
1950|Goblin Flotilla|{2}{R}|Creature - Goblin|2|2|Islandwalk<br>At the beginning of combat, unless you pay {R}, whenever Goblin Flotilla blocks or becomes blocked by a creature this combat, that creature gains first strike until end of turn.|Fallen Empires|Rare|mono|3|0.0|||2.562|Tom Wänerstrand|||Islandwalk<br>At the beginning of combat, unless you pay {R}, whenever Goblin Flotilla blocks or becomes blocked by a creature this combat, that creature gains first strike until end of turn.|0
1951|Goblin Grenade|{R}|Sorcery|||As an additional cost to cast Goblin Grenade, sacrifice a Goblin.<br>Goblin Grenade deals 5 damage to target creature or player.|Fallen Empires|Common|mono|1|0.0|||4.425|Ron Spencer|||As an additional cost to cast Goblin Grenade, sacrifice a Goblin.<br>Goblin Grenade deals 5 damage to target creature or player.|0
1954|Goblin Kites|{1}{R}|Enchantment|||{R}: Target creature you control with toughness 2 or less gains flying until end of turn. Flip a coin at the beginning of the next end step. If you lose the flip, sacrifice that creature.|Fallen Empires|Uncommon|mono|2|0.0|||2.1|Anson Maddocks|||{R}: Target creature you control with toughness 2 or less gains flying until end of turn. Flip a coin at the beginning of the next end step. If you lose the flip, sacrifice that creature.|0
1967|Orcish Veteran|{2}{R}|Creature - Orc|2|2|Orcish Veteran can't block white creatures with power 2 or greater.<br>{R}: Orcish Veteran gains first strike until end of turn.|Fallen Empires|Common|mono|3|0.0|||2.071|Douglas Shuler|||Orcish Veteran can't block white creatures with power 2 or greater.<br>{R}: Orcish Veteran gains first strike until end of turn.|0
1969|Raiding Party|{2}{R}|Enchantment|||Raiding Party can't be the target of white spells or abilities from white sources.<br>Sacrifice an Orc: Each player may tap any number of untapped white creatures he or she controls. For each creature tapped this way, that player chooses up to two Plains. Then destroy all Plains that weren't chosen this way by any player.|Fallen Empires|Uncommon|mono|3|0.0|||2.69|Quinton Hoover|||Raiding Party can't be the target of white spells or abilities from white sources.<br><br>Sacrifice an Orc: Each player may tap any number of untapped white creatures he or she controls. For each creature tapped this way, that player chooses up to two Plains. Then destroy all Plains that weren't chosen this way by any player.|0
1970|Combat Medic|{2}{W}|Creature - Human Cleric Soldier|0|2|{1}{W}: Prevent the next 1 damage that would be dealt to target creature or player this turn.|Fallen Empires|Common|mono|3|0.0|||1.609|Anson Maddocks|||{1}{W}: Prevent the next 1 damage that would be dealt to target creature or player this turn.|0
1974|Farrel's Mantle|{2}{W}|Enchantment - Aura|||Enchant creature<br>Whenever enchanted creature attacks and isn't blocked, its controller may have it deal damage equal to its power plus 2 to target creature. If that player does, the attacking creature assigns no combat damage this turn.|Fallen Empires|Uncommon|mono|3|0.0|||3.062|Anthony Waters|||Enchant creature<br>Whenever enchanted creature attacks and isn't blocked, its controller may have it deal damage equal to its power plus 2 to target creature. If that player does, the attacking creature assigns no combat damage this turn.|0
1977|Farrel's Zealot|{1}{W}{W}|Creature - Human|2|2|Whenever Farrel's Zealot attacks and isn't blocked, you may have it deal 3 damage to target creature. If you do, Farrel's Zealot assigns no combat damage this turn.|Fallen Empires|Common|mono|3|0.0|||2.429|Melissa Benson|||Whenever Farrel's Zealot attacks and isn't blocked, you may have it deal 3 damage to target creature. If you do, Farrel's Zealot assigns no combat damage this turn.|0
1978|Farrelite Priest|{1}{W}{W}|Creature - Human Cleric|1|3|{1}: Add {W} to your mana pool. If this ability has been activated four or more times this turn, sacrifice Farrelite Priest at the beginning of the next end step.|Fallen Empires|Uncommon|mono|3|0.0|||3.175|Phil Foglio|||{1}: Add {W} to your mana pool. If this ability has been activated four or more times this turn, sacrifice Farrelite Priest at the beginning of the next end step.|0
1979|Hand of Justice|{5}{W}|Creature - Avatar|2|6|{T}, Tap three untapped white creatures you control: Destroy target creature.|Fallen Empires|Rare|mono|6|0.0|||3.381|Melissa Benson|||{T}, Tap three untapped white creatures you control: Destroy target creature.|0
1980|Heroism|{2}{W}|Enchantment|||Sacrifice a white creature: For each attacking red creature, prevent all combat damage that would be dealt by it this turn unless the attacking player pays {2}{R}.|Fallen Empires|Uncommon|mono|3|0.0|||1.841|Mark Poole|||Sacrifice a white creature: For each attacking red creature, prevent all combat damage that would be dealt by it this turn unless the attacking player pays {2}{R}.|0
1984|Icatian Infantry|{W}|Creature - Human Soldier|1|1|{1}: Icatian Infantry gains first strike until end of turn.<br>{1}: Icatian Infantry gains banding until end of turn. <i>(Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)</i>|Fallen Empires|Common|mono|1|0.0|||3.053|Drew Tucker|||{1}: Icatian Infantry gains first strike until end of turn.<br>{1}: Icatian Infantry gains banding until end of turn. <i>(Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)</i>|0
1987|Icatian Javelineers|{W}|Creature - Human Soldier|1|1|Icatian Javelineers enters the battlefield with a javelin counter on it.<br>{T}, Remove a javelin counter from Icatian Javelineers: Icatian Javelineers deals 1 damage to target creature or player.|Fallen Empires|Common|mono|1|0.0|||3.81|Scott Kirschner|||Icatian Javelineers enters the battlefield with a javelin counter on it.<br>{T}, Remove a javelin counter from Icatian Javelineers: Icatian Javelineers deals 1 damage to target creature or player.|0
1988|Icatian Lieutenant|{W}{W}|Creature - Human Soldier|1|2|{1}{W}: Target Soldier creature gets +1/+0 until end of turn.|Fallen Empires|Rare|mono|2|0.0|||2.556|Pete Venters|||{1}{W}: Target Soldier creature gets +1/+0 until end of turn.|0
1990|Icatian Moneychanger|{W}|Creature - Human|0|2|Icatian Moneychanger enters the battlefield with three credit counters on it.<br>When Icatian Moneychanger enters the battlefield, it deals 3 damage to you.<br>At the beginning of your upkeep, put a credit counter on Icatian Moneychanger.<br>Sacrifice Icatian Moneychanger: You gain 1 life for each credit counter on Icatian Moneychanger. Activate this ability only during your upkeep.|Fallen Empires|Common|mono|1|0.0|||2.167|Edward Beard, Jr.|||Icatian Moneychanger enters the battlefield with three credit counters on it.<br>When Icatian Moneychanger enters the battlefield, it deals 3 damage to you.<br>At the beginning of your upkeep, put a credit counter on Icatian Moneychanger.<br>Sacrifice Icatian Moneychanger: You gain 1 life for each credit counter on Icatian Moneychanger. Activate this ability only during your upkeep.|0
