ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|DBPRICE|LANG|RATING|ARTIST|COLLNUM|RULINGS|TEXT|ENID|PROPERTIES
794|Fireball|{X}{R}|Sorcery|||Fireball deals X damage divided evenly, rounded down, among any number of target creatures and/or players.<br>Fireball costs {1} more to cast for each target beyond the first.|Unlimited Edition|Common|0.0||4.375|Mark Tedin|11||Fireball deals X damage divided evenly, rounded down, among any number of target creatures and/or players.<br>Fireball costs {1} more to cast for each target beyond the first.|0|
814|Red Elemental Blast|{R}|Instant|||Choose one- Counter target blue spell; or destroy target blue permanent.|Unlimited Edition|Common|0.0||4.0|Richard Thomas|12||Choose one- Counter target blue spell; or destroy target blue permanent.|0|
824|Two-Headed Giant of Foriys|{4}{R}|Creature - Giant|4|4|Trample<br>Two-Headed Giant of Foriys can block an additional creature.|Unlimited Edition|Rare|0.0||3.853|Anson Maddocks|13||Trample<br>Two-Headed Giant of Foriys can block an additional creature.|0|
834|Blaze of Glory|{W}|Instant|||Cast Blaze of Glory only during the declare attackers step.<br>Target creature defending player controls can block any number of creatures this turn. It blocks each attacking creature this turn if able.|Unlimited Edition|Rare|0.0||3.14|Richard Thomas|14||Cast Blaze of Glory only during the declare attackers step.<br>Target creature defending player controls can block any number of creatures this turn. It blocks each attacking creature this turn if able.|0|
844|Conversion|{2}{W}{W}|Enchantment|||At the beginning of your upkeep, sacrifice Conversion unless you pay {W}{W}.<br>All Mountains are Plains.|Unlimited Edition|Uncommon|0.0||2.714|Jesper Myrfors|15||At the beginning of your upkeep, sacrifice Conversion unless you pay {W}{W}.<br>All Mountains are Plains.|0|
850|Guardian Angel|{X}{W}|Instant|||Prevent the next X damage that would be dealt to target creature or player this turn. Until end of turn, you may pay {1} any time you could cast an instant. If you do, prevent the next 1 damage that would be dealt to that creature or player this turn.|Unlimited Edition|Common|0.0||2.0|Anson Maddocks|16||Prevent the next X damage that would be dealt to target creature or player this turn. Until end of turn, you may pay {1} any time you could cast an instant. If you do, prevent the next 1 damage that would be dealt to that creature or player this turn.|0|
862|Red Ward|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has protection from red. This effect doesn't remove Red Ward.|Unlimited Edition|Uncommon|0.0||1.85|Dan Frazier|17||Enchant creature<br>Enchanted creature has protection from red. This effect doesn't remove Red Ward.|0|
878|Badlands||Land - Swamp Mountain||||Unlimited Edition|Rare|0.0||4.8|Rob Alexander|18|||0|
885|Tundra||Land - Plains Island||||Unlimited Edition|Rare|0.0||4.859|Jesper Myrfors|19|||0|
887|Volcanic Island||Land - Island Mountain||||Unlimited Edition|Rare|0.0||4.848|Brian Snoddy|20|||0|
691|Air Elemental|{3}{U}{U}|Creature - Elemental|4|4|Flying|Unlimited Edition|Uncommon|0.0||3.1|Richard Thomas|21||Flying|0|
692|Ancestral Recall|{U}|Instant|||Target player draws three cards.|Unlimited Edition|Rare|0.0||4.898|Mark Poole|22||Target player draws three cards.|0|
693|Animate Artifact|{3}{U}|Enchantment - Aura|||Enchant artifact<br>As long as enchanted artifact isn't a creature, it's an artifact creature with power and toughness each equal to its converted mana cost.|Unlimited Edition|Uncommon|0.0||2.083|Douglas Schuler|23||Enchant artifact<br>As long as enchanted artifact isn't a creature, it's an artifact creature with power and toughness each equal to its converted mana cost.|0|
645|Animate Dead|{1}{B}|Enchantment - Aura|||Enchant creature card in a graveyard<br>When Animate Dead enters the battlefield, if it's on the battlefield, it loses "enchant creature card in a graveyard" and gains "enchant creature put onto the battlefield with Animate Dead." Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.<br>Enchanted creature gets -1/-0.|Unlimited Edition|Uncommon|0.0||4.156|Anson Maddocks|24||Enchant creature card in a graveyard<br>When Animate Dead enters the battlefield, if it's on the battlefield, it loses "enchant creature card in a graveyard" and gains "enchant creature put onto the battlefield with Animate Dead." Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.<br>Enchanted creature gets -1/-0.|0|
829|Animate Wall|{W}|Enchantment - Aura|||Enchant Wall<br>Enchanted Wall can attack as though it didn't have defender.|Unlimited Edition|Rare|0.0||2.526|Dan Frazier|25||Enchant Wall<br>Enchanted Wall can attack as though it didn't have defender.|0|
598|Ankh of Mishra|{2}|Artifact|||Whenever a land enters the battlefield, Ankh of Mishra deals 2 damage to that land's controller.|Unlimited Edition|Rare|0.0||4.0|Amy Weber|26||Whenever a land enters the battlefield, Ankh of Mishra deals 2 damage to that land's controller.|0|
830|Armageddon|{3}{W}|Sorcery|||Destroy all lands.|Unlimited Edition|Rare|0.0||4.534|Jesper Myrfors|27||Destroy all lands.|0|
737|Aspect of Wolf|{1}{G}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets +X/+Y, where X is half the number of Forests you control, rounded down, and Y is half the number of Forests you control, rounded up.|Unlimited Edition|Rare|0.0||2.318|Jeff A. Menges|28||Enchant creature<br>Enchanted creature gets +X/+Y, where X is half the number of Forests you control, rounded down, and Y is half the number of Forests you control, rounded up.|0|
646|Bad Moon|{1}{B}|Enchantment|||Black creatures get +1/+1.|Unlimited Edition|Rare|0.0||4.304|Jesper Myrfors|29||Black creatures get +1/+1.|0|
831|Balance|{1}{W}|Sorcery|||Each player chooses a number of lands he or she controls equal to the number of lands controlled by the player who controls the fewest, then sacrifices the rest. Players discard cards and sacrifice creatures the same way.|Unlimited Edition|Rare|0.0||4.711|Mark Poole|30||Each player chooses a number of lands he or she controls equal to the number of lands controlled by the player who controls the fewest, then sacrifices the rest. Players discard cards and sacrifice creatures the same way.|0|
599|Basalt Monolith|{3}|Artifact|||Basalt Monolith doesn't untap during your untap step.<br>{T}: Add {3} to your mana pool.<br>{3}: Untap Basalt Monolith.|Unlimited Edition|Uncommon|0.0||3.341|Jesper Myrfors|31||Basalt Monolith doesn't untap during your untap step.<br>{T}: Add {3} to your mana pool.<br>{3}: Untap Basalt Monolith.|0|
879|Bayou||Land - Swamp Forest||||Unlimited Edition|Rare|0.0||4.955|Jesper Myrfors|32|||0|
832|Benalish Hero|{W}|Creature - Human Soldier|1|1|Banding <i>(Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)</i>|Unlimited Edition|Common|0.0||2.528|Douglas Shuler|33||Banding <i>(Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)</i>|0|
738|Berserk|{G}|Instant|||Cast Berserk only before the combat damage step.<br>Target creature gains trample and gets +X/+0 until end of turn, where X is its power. At the beginning of the next end step, destroy that creature if it attacked this turn.|Unlimited Edition|Uncommon|0.0||4.821|Dan Frazier|34||Cast Berserk only before the combat damage step.<br>Target creature gains trample and gets +X/+0 until end of turn, where X is its power. At the beginning of the next end step, destroy that creature if it attacked this turn.|0|
739|Birds of Paradise|{G}|Creature - Bird|0|1|Flying<br>{T}: Add one mana of any color to your mana pool.|Unlimited Edition|Rare|0.0||4.75|Mark Poole|35||Flying<br>{T}: Add one mana of any color to your mana pool.|0|
647|Black Knight|{B}{B}|Creature - Human Knight|2|2|First strike <i>(This creature deals combat damage before creatures without first strike.)</i><br>Protection from white <i>(This creature can't be blocked, targeted, dealt damage, or enchanted by anything white.)</i>|Unlimited Edition|Uncommon|0.0||4.211|Jeff A. Menges|36||First strike <i>(This creature deals combat damage before creatures without first strike.)</i><br>Protection from white <i>(This creature can't be blocked, targeted, dealt damage, or enchanted by anything white.)</i>|0|
600|Black Lotus|{0}|Artifact|||{T}, Sacrifice Black Lotus: Add three mana of any one color to your mana pool.|Unlimited Edition|Rare|0.0||4.74|Christopher Rush|37||{T}, Sacrifice Black Lotus: Add three mana of any one color to your mana pool.|0|
601|Black Vise|{1}|Artifact|||As Black Vise enters the battlefield, choose an opponent.<br>At the beginning of the chosen player's upkeep, Black Vise deals X damage to that player, where X is the number of cards in his or her hand minus 4.|Unlimited Edition|Uncommon|0.0||4.522|Richard Thomas|38||As Black Vise enters the battlefield, choose an opponent.<br>At the beginning of the chosen player's upkeep, Black Vise deals X damage to that player, where X is the number of cards in his or her hand minus 4.|0|
833|Black Ward|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has protection from black. This effect doesn't remove Black Ward.|Unlimited Edition|Uncommon|0.0||1.979|Dan Frazier|39||Enchant creature<br>Enchanted creature has protection from black. This effect doesn't remove Black Ward.|0|
835|Blessing|{W}{W}|Enchantment - Aura|||Enchant creature<br>{W}: Enchanted creature gets +1/+1 until end of turn.|Unlimited Edition|Rare|0.0||3.105|Julie Baroh|40||Enchant creature<br>{W}: Enchanted creature gets +1/+1 until end of turn.|0|
694|Blue Elemental Blast|{U}|Instant|||Choose one- Counter target red spell; or destroy target red permanent.|Unlimited Edition|Common|0.0||3.596|Richard Thomas|41||Choose one- Counter target red spell; or destroy target red permanent.|0|
836|Blue Ward|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has protection from blue. This effect doesn't remove Blue Ward.|Unlimited Edition|Uncommon|0.0||1.357|Dan Frazier|42||Enchant creature<br>Enchanted creature has protection from blue. This effect doesn't remove Blue Ward.|0|
648|Bog Wraith|{3}{B}|Creature - Wraith|3|3|Swampwalk <i>(This creature is unblockable as long as defending player controls a Swamp.)</i>|Unlimited Edition|Uncommon|0.0||2.571|Jeff A. Menges|43||Swampwalk <i>(This creature is unblockable as long as defending player controls a Swamp.)</i>|0|
695|Braingeyser|{X}{U}{U}|Sorcery|||Target player draws X cards.|Unlimited Edition|Rare|0.0||4.522|Mark Tedin|44||Target player draws X cards.|0|
783|Burrowing|{R}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has mountainwalk.|Unlimited Edition|Uncommon|0.0||1.115|Mark Poole|45||Enchant creature<br>Enchanted creature has mountainwalk.|0|
740|Camouflage|{G}|Instant|||Cast Camouflage only during your declare attackers step.<br>This turn, instead of declaring blockers, each defending player chooses any number of creatures he or she controls and divides them into a number of piles equal to the number of attacking creatures for whom that player is the defending player. Creatures he or she controls that can block additional creatures may likewise be put into additional piles. Assign each pile to a different one of those attacking creatures at random. Each creature in a pile that can block the creature that pile is assigned to does so. <i>(Piles can be empty.)</i>|Unlimited Edition|Uncommon|0.0||3.659|Jesper Myrfors|46||Cast Camouflage only during your declare attackers step.<br>This turn, instead of declaring blockers, each defending player chooses any number of creatures he or she controls and divides them into a number of piles equal to the number of attacking creatures for whom that player is the defending player. Creatures he or she controls that can block additional creatures may likewise be put into additional piles. Assign each pile to a different one of those attacking creatures at random. Each creature in a pile that can block the creature that pile is assigned to does so. <i>(Piles can be empty.)</i>|0|
837|Castle|{3}{W}|Enchantment|||Untapped creatures you control get +0/+2.|Unlimited Edition|Uncommon|0.0||2.239|Dameon Willich|47||Untapped creatures you control get +0/+2.|0|
602|Celestial Prism|{3}|Artifact|||{2}, {T}: Add one mana of any color to your mana pool.|Unlimited Edition|Uncommon|0.0||1.023|Amy Weber|48||{2}, {T}: Add one mana of any color to your mana pool.|0|
741|Channel|{G}{G}|Sorcery|||Until end of turn, any time you could activate a mana ability, you may pay 1 life. If you do, add {1} to your mana pool.|Unlimited Edition|Uncommon|0.0||4.413|Richard Thomas|49||Until end of turn, any time you could activate a mana ability, you may pay 1 life. If you do, add {1} to your mana pool.|0|
784|Chaoslace|{R}|Instant|||Target spell or permanent becomes red. <i>(Its mana symbols remain unchanged.)</i>|Unlimited Edition|Rare|0.0||1.5|Dameon Willich|50||Target spell or permanent becomes red. <i>(Its mana symbols remain unchanged.)</i>|0|
838|Circle of Protection: Black|{1}{W}|Enchantment|||{1}: The next time a black source of your choice would deal damage to you this turn, prevent that damage.|Unlimited Edition|Common|0.0||2.472|Jesper Myrfors|51||{1}: The next time a black source of your choice would deal damage to you this turn, prevent that damage.|0|
839|Circle of Protection: Blue|{1}{W}|Enchantment|||{1}: The next time a blue source of your choice would deal damage to you this turn, prevent that damage.|Unlimited Edition|Common|0.0||1.717|Dameon Willich|52||{1}: The next time a blue source of your choice would deal damage to you this turn, prevent that damage.|0|
840|Circle of Protection: Green|{1}{W}|Enchantment|||{1}: The next time a green source of your choice would deal damage to you this turn, prevent that damage.|Unlimited Edition|Common|0.0||1.789|Sandra Everingham|53||{1}: The next time a green source of your choice would deal damage to you this turn, prevent that damage.|0|
841|Circle of Protection: Red|{1}{W}|Enchantment|||{1}: The next time a red source of your choice would deal damage to you this turn, prevent that damage.|Unlimited Edition|Common|0.0||2.579|Mark Tedin|54||{1}: The next time a red source of your choice would deal damage to you this turn, prevent that damage.|0|
842|Circle of Protection: White|{1}{W}|Enchantment|||{1}: The next time a white source of your choice would deal damage to you this turn, prevent that damage.|Unlimited Edition|Common|0.0||1.833|Douglas Schuler|55||{1}: The next time a white source of your choice would deal damage to you this turn, prevent that damage.|0|
604|Clockwork Beast|{6}|Artifact Creature - Beast|0|4|Clockwork Beast enters the battlefield with seven +1/+0 counters on it.<br>At end of combat, if Clockwork Beast attacked or blocked this combat, remove a +1/+0 counter from it.<br>{X}, {T}: Put up to X +1/+0 counters on Clockwork Beast. This ability can't cause the total number of +1/+0 counters on Clockwork Beast to be greater than seven. Activate this ability only during your upkeep.|Unlimited Edition|Rare|0.0||2.711|Drew Tucker|56||Clockwork Beast enters the battlefield with seven +1/+0 counters on it.<br>At end of combat, if Clockwork Beast attacked or blocked this combat, remove a +1/+0 counter from it.<br>{X}, {T}: Put up to X +1/+0 counters on Clockwork Beast. This ability can't cause the total number of +1/+0 counters on Clockwork Beast to be greater than seven. Activate this ability only during your upkeep.|0|
696|Clone|{3}{U}|Creature - Shapeshifter|0|0|You may have Clone enter the battlefield as a copy of any creature on the battlefield.|Unlimited Edition|Uncommon|0.0||4.143|Julie Baroh|57||You may have Clone enter the battlefield as a copy of any creature on the battlefield.|0|
742|Cockatrice|{3}{G}{G}|Creature - Cockatrice|2|4|Flying<br>Whenever Cockatrice blocks or becomes blocked by a non-Wall creature, destroy that creature at end of combat.|Unlimited Edition|Rare|0.0||3.05|Dan Frazier|58||Flying<br>Whenever Cockatrice blocks or becomes blocked by a non-Wall creature, destroy that creature at end of combat.|0|
843|Consecrate Land|{W}|Enchantment - Aura|||Enchant land<br>Enchanted land is indestructible and can't be enchanted by other Auras.|Unlimited Edition|Uncommon|0.0||1.906|Jeff A. Menges|59||Enchant land<br>Enchanted land is indestructible and can't be enchanted by other Auras.|0|
605|Conservator|{4}|Artifact|||{3}, {T}: Prevent the next 2 damage that would be dealt to you this turn.|Unlimited Edition|Uncommon|0.0||1.071|Amy Weber|60||{3}, {T}: Prevent the next 2 damage that would be dealt to you this turn.|0|
649|Contract from Below|{B}|Sorcery|||Remove Contract from Below from your deck before playing if you're not playing for ante.<br>Discard your hand, add the top card of your library to the ante, then draw seven cards.|Unlimited Edition|Rare|0.0||4.0|Douglas Schuler|61||Remove Contract from Below from your deck before playing if you're not playing for ante.<br>Discard your hand, add the top card of your library to the ante, then draw seven cards.|0|
697|Control Magic|{2}{U}{U}|Enchantment - Aura|||Enchant creature<br>You control enchanted creature.|Unlimited Edition|Uncommon|0.0||4.646|Dameon Willich|62||Enchant creature<br>You control enchanted creature.|0|
606|Copper Tablet|{2}|Artifact|||At the beginning of each player's upkeep, Copper Tablet deals 1 damage to that player.|Unlimited Edition|Uncommon|0.0||2.875|Amy Weber|63||At the beginning of each player's upkeep, Copper Tablet deals 1 damage to that player.|0|
698|Copy Artifact|{1}{U}|Enchantment|||You may have Copy Artifact enter the battlefield as a copy of any artifact on the battlefield, except it's an enchantment in addition to its other types.|Unlimited Edition|Rare|0.0||4.35|Amy Weber|64||You may have Copy Artifact enter the battlefield as a copy of any artifact on the battlefield, except it's an enchantment in addition to its other types.|0|
699|Counterspell|{U}{U}|Instant|||Counter target spell.|Unlimited Edition|Uncommon|0.0||4.588|Mark Poole|65||Counter target spell.|0|
743|Craw Wurm|{4}{G}{G}|Creature - Wurm|6|4||Unlimited Edition|Common|0.0||2.472|Daniel Gelon|66|||0|
700|Creature Bond|{1}{U}|Enchantment - Aura|||Enchant creature<br>When enchanted creature dies, Creature Bond deals damage equal to that creature's toughness to the creature's controller.|Unlimited Edition|Common|0.0||2.143|Anson Maddocks|67||Enchant creature<br>When enchanted creature dies, Creature Bond deals damage equal to that creature's toughness to the creature's controller.|0|
845|Crusade|{W}{W}|Enchantment|||White creatures get +1/+1.|Unlimited Edition|Rare|0.0||3.85|Mark Poole|68||White creatures get +1/+1.|0|
607|Crystal Rod|{1}|Artifact|||Whenever a player casts a blue spell, you may pay {1}. If you do, you gain 1 life.|Unlimited Edition|Uncommon|0.0||1.019|Amy Weber|69||Whenever a player casts a blue spell, you may pay {1}. If you do, you gain 1 life.|0|
650|Cursed Land|{2}{B}{B}|Enchantment - Aura|||Enchant land<br>At the beginning of the upkeep of enchanted land's controller, Cursed Land deals 1 damage to that player.|Unlimited Edition|Uncommon|0.0||2.0|Jesper Myrfors|70||Enchant land<br>At the beginning of the upkeep of enchanted land's controller, Cursed Land deals 1 damage to that player.|0|
608|Cyclopean Tomb|{4}|Artifact|||{2}, {T}: Put a mire counter on target non-Swamp land. That land is a Swamp for as long as it has a mire counter on it. Activate this ability only during your upkeep.<br>When Cyclopean Tomb is put into a graveyard from the battlefield, at the beginning of each of your upkeeps for the rest of the game, remove all mire counters from a land that a mire counter was put onto with Cyclopean Tomb but that a mire counter has not been removed from with Cyclopean Tomb.|Unlimited Edition|Rare|0.0||3.104|Anson Maddocks|71||{2}, {T}: Put a mire counter on target non-Swamp land. That land is a Swamp for as long as it has a mire counter on it. Activate this ability only during your upkeep.<br>When Cyclopean Tomb is put into a graveyard from the battlefield, at the beginning of each of your upkeeps for the rest of the game, remove all mire counters from a land that a mire counter was put onto with Cyclopean Tomb but that a mire counter has not been removed from with Cyclopean Tomb.|0|
651|Dark Ritual|{B}|Instant|||Add {B}{B}{B} to your mana pool.|Unlimited Edition|Common|0.0||4.882|Sandra Everingham|72||Add {B}{B}{B} to your mana pool.|0|
652|Darkpact|{B}{B}{B}|Sorcery|||Remove Darkpact from your deck before playing if you're not playing for ante.<br>You own target card in the ante. Exchange that card with the top card of your library.|Unlimited Edition|Rare|0.0||2.722|Quinton Hoover|73||Remove Darkpact from your deck before playing if you're not playing for ante.<br>You own target card in the ante. Exchange that card with the top card of your library.|0|
846|Death Ward|{W}|Instant|||Regenerate target creature.|Unlimited Edition|Common|0.0||2.111|Mark Poole|74||Regenerate target creature.|0|
653|Deathgrip|{B}{B}|Enchantment|||{B}{B}: Counter target green spell.|Unlimited Edition|Uncommon|0.0||3.31|Anson Maddocks|75||{B}{B}: Counter target green spell.|0|
654|Deathlace|{B}|Instant|||Target spell or permanent becomes black. <i>(Mana symbols on that permanent remain unchanged.)</i>|Unlimited Edition|Rare|0.0||1.147|Sandra Everingham|76||Target spell or permanent becomes black. <i>(Mana symbols on that permanent remain unchanged.)</i>|0|
655|Demonic Attorney|{1}{B}{B}|Sorcery|||Remove Demonic Attorney from your deck before playing if you're not playing for ante.<br>Each player antes the top card of his or her library.|Unlimited Edition|Rare|0.0||2.068|Daniel Gelon|77||Remove Demonic Attorney from your deck before playing if you're not playing for ante.<br>Each player antes the top card of his or her library.|0|
656|Demonic Hordes|{3}{B}{B}{B}|Creature - Demon|5|5|{T}: Destroy target land.<br>At the beginning of your upkeep, unless you pay {B}{B}{B}, tap Demonic Hordes and sacrifice a land of an opponent's choice.|Unlimited Edition|Rare|0.0||3.357|Jesper Myrfors|78||{T}: Destroy target land.<br>At the beginning of your upkeep, unless you pay {B}{B}{B}, tap Demonic Hordes and sacrifice a land of an opponent's choice.|0|
657|Demonic Tutor|{1}{B}|Sorcery|||Search your library for a card and put that card into your hand. Then shuffle your library.|Unlimited Edition|Uncommon|0.0||4.875|Douglas Schuler|79||Search your library for a card and put that card into your hand. Then shuffle your library.|0|
609|Dingus Egg|{4}|Artifact|||Whenever a land is put into a graveyard from the battlefield, Dingus Egg deals 2 damage to that land's controller.|Unlimited Edition|Rare|0.0||3.079|Dan Frazier|80||Whenever a land is put into a graveyard from the battlefield, Dingus Egg deals 2 damage to that land's controller.|0|
847|Disenchant|{1}{W}|Instant|||Destroy target artifact or enchantment.|Unlimited Edition|Common|0.0||3.891|Amy Weber|81||Destroy target artifact or enchantment.|0|
785|Disintegrate|{X}{R}|Sorcery|||Disintegrate deals X damage to target creature or player. That creature can't be regenerated this turn. If the creature would die this turn, exile it instead.|Unlimited Edition|Common|0.0||3.925|Anson Maddocks|82||Disintegrate deals X damage to target creature or player. That creature can't be regenerated this turn. If the creature would die this turn, exile it instead.|0|
610|Disrupting Scepter|{3}|Artifact|||{3}, {T}: Target player discards a card. Activate this ability only during your turn.|Unlimited Edition|Rare|0.0||2.794|Dan Frazier|83||{3}, {T}: Target player discards a card. Activate this ability only during your turn.|0|
786|Dragon Whelp|{2}{R}{R}|Creature - Dragon|2|3|Flying<br>{R}: Dragon Whelp gets +1/+0 until end of turn. If this ability has been activated four or more times this turn, sacrifice Dragon Whelp at the beginning of the next end step.|Unlimited Edition|Uncommon|0.0||3.773|Amy Weber|84||Flying<br>{R}: Dragon Whelp gets +1/+0 until end of turn. If this ability has been activated four or more times this turn, sacrifice Dragon Whelp at the beginning of the next end step.|0|
658|Drain Life|{X}{1}{B}|Sorcery|||Spend only black mana on X.<br>Drain Life deals X damage to target creature or player. You gain life equal to the damage dealt, but not more life than the player's life total before Drain Life dealt damage or the creature's toughness.|Unlimited Edition|Common|0.0||3.658|Douglas Schuler|85||Spend only black mana on X.<br>Drain Life deals X damage to target creature or player. You gain life equal to the damage dealt, but not more life than the player's life total before Drain Life dealt damage or the creature's toughness.|0|
701|Drain Power|{U}{U}|Sorcery|||Target player activates a mana ability of each land he or she controls. Then put all mana from that player's mana pool into yours.|Unlimited Edition|Rare|0.0||2.6|Douglas Schuler|86||Target player activates a mana ability of each land he or she controls. Then put all mana from that player's mana pool into yours.|0|
659|Drudge Skeletons|{1}{B}|Creature - Skeleton|1|1|{B}: Regenerate Drudge Skeletons. <i>(The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)</i>|Unlimited Edition|Common|0.0||3.26|Sandra Everingham|87||{B}: Regenerate Drudge Skeletons. <i>(The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)</i>|0|
787|Dwarven Demolition Team|{2}{R}|Creature - Dwarf|1|1|{T}: Destroy target Wall.|Unlimited Edition|Uncommon|0.0||1.5|Kev Brockschmidt|88||{T}: Destroy target Wall.|0|
788|Dwarven Warriors|{2}{R}|Creature - Dwarf Warrior|1|1|{T}: Target creature with power 2 or less is unblockable this turn.|Unlimited Edition|Common|0.0||2.075|Douglas Schuler|89||{T}: Target creature with power 2 or less is unblockable this turn.|0|
789|Earth Elemental|{3}{R}{R}|Creature - Elemental|4|5||Unlimited Edition|Uncommon|0.0||2.0|Dan Frazier|90|||0|
791|Earthquake|{X}{R}|Sorcery|||Earthquake deals X damage to each creature without flying and each player.|Unlimited Edition|Rare|0.0||4.0|Dan Frazier|91||Earthquake deals X damage to each creature without flying and each player.|0|
744|Elvish Archers|{1}{G}|Creature - Elf Archer|2|1|First strike|Unlimited Edition|Rare|0.0||3.474|Anson Maddocks|92||First strike|0|
660|Evil Presence|{B}|Enchantment - Aura|||Enchant land<br>Enchanted land is a Swamp.|Unlimited Edition|Uncommon|0.0||1.972|Sandra Everingham|93||Enchant land<br>Enchanted land is a Swamp.|0|
