ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|CTYPE|CMC|DBPRICE|LANG|EDITION_ABBR|RATING|ARTIST|COLLNUM|RULINGS|TEXT|ENID
10495|Kongming's Contraptions|{3}{W}|Creature - Human Soldier|2|4|{T}: Kongming's Contraptions deals 2 damage to target attacking creature. Activate this ability only during the declare attackers step and only if you've been attacked this step.|Portal Three Kingdoms|Rare|mono|4|0.0|||0.0||||{T}: Kongming's Contraptions deals 2 damage to target attacking creature. Activate this ability only during the declare attackers step and only if you've been attacked this step.|0
10496|Riding Red Hare|{2}{W}|Sorcery|||Target creature gets +3/+3 and gains horsemanship until end of turn. <i>(It can't be blocked except by creatures with horsemanship.)</i>|Portal Three Kingdoms|Common|mono|3|0.0|||0.0||||Target creature gets +3/+3 and gains horsemanship until end of turn. <i>(It can't be blocked except by creatures with horsemanship.)</i>|0
10497|Shu Elite Companions|{4}{W}|Creature - Human Soldier|3|3|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|Portal Three Kingdoms|Uncommon|mono|5|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|0
10498|Wu Longbowman|{2}{U}|Creature - Human Soldier Archer|1|1|{T}: Wu Longbowman deals 1 damage to target creature or player. Activate this ability only during your turn, before attackers are declared.|Portal Three Kingdoms|Uncommon|mono|3|0.0|||0.0||||{T}: Wu Longbowman deals 1 damage to target creature or player. Activate this ability only during your turn, before attackers are declared.|0
10499|Liu Bei, Lord of Shu|{3}{W}{W}|Legendary Creature - Human Soldier|2|4|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>Liu Bei, Lord of Shu gets +2/+2 as long as you control a permanent named Guan Yu, Sainted Warrior or a permanent named Zhang Fei, Fierce Warrior.|Portal Three Kingdoms|Rare|mono|5|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>Liu Bei, Lord of Shu gets +2/+2 as long as you control a permanent named Guan Yu, Sainted Warrior or a permanent named Zhang Fei, Fierce Warrior.|0
10500|Ravages of War|{3}{W}|Sorcery|||Destroy all lands.|Portal Three Kingdoms|Rare|mono|4|0.0|||0.0||||Destroy all lands.|0
10501|Red Cliffs Armada|{4}{U}|Creature - Human Soldier|5|4|Red Cliffs Armada can't attack unless defending player controls an Island.|Portal Three Kingdoms|Uncommon|mono|5|0.0|||0.0||||Red Cliffs Armada can't attack unless defending player controls an Island.|0
10502|Shu General|{3}{W}|Creature - Human Soldier|2|2|Vigilance; horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|Portal Three Kingdoms|Uncommon|mono|4|0.0|||0.0||||Vigilance; horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|0
10503|Meng Huo's Horde|{4}{G}|Creature - Human Soldier|4|5||Portal Three Kingdoms|Common|mono|5|0.0|||0.0|||||0
10504|Empty City Ruse|{W}|Sorcery|||Target opponent skips all combat phases of his or her next turn.|Portal Three Kingdoms|Uncommon|mono|1|0.0|||0.0||||Target opponent skips all combat phases of his or her next turn.|0
10505|Forest Bear|{1}{G}|Creature - Bear|2|2||Portal Three Kingdoms|Common|mono|2|0.0|||0.0|||||0
10506|Zodiac Rooster|{1}{G}|Creature - Bird|2|1|Plainswalk|Portal Three Kingdoms|Common|mono|2|0.0|||0.0||||Plainswalk|0
10508|Stone Catapult|{4}{B}|Creature - Human Soldier|1|2|{T}: Destroy target tapped nonblack creature. Activate this ability only during your turn, before attackers are declared.|Portal Three Kingdoms|Rare|mono|5|0.0|||0.0||||{T}: Destroy target tapped nonblack creature. Activate this ability only during your turn, before attackers are declared.|0
10509|False Defeat|{3}{W}|Sorcery|||Return target creature card from your graveyard to the battlefield.|Portal Three Kingdoms|Common|mono|4|0.0|||0.0||||Return target creature card from your graveyard to the battlefield.|0
10510|Zodiac Dragon|{7}{R}{R}|Creature - Dragon|8|8|When Zodiac Dragon is put into your graveyard from the battlefield, you may return it to your hand.|Portal Three Kingdoms|Rare|mono|9|0.0|||0.0||||When Zodiac Dragon is put into your graveyard from the battlefield, you may return it to your hand.|0
10511|Wei Elite Companions|{4}{B}|Creature - Human Soldier|3|3|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|Portal Three Kingdoms|Uncommon|mono|5|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|0
10512|Desperate Charge|{2}{B}|Sorcery|||Creatures you control get +2/+0 until end of turn.|Portal Three Kingdoms|Uncommon|mono|3|0.0|||0.0||||Creatures you control get +2/+0 until end of turn.|0
10513|Sun Quan, Lord of Wu|{4}{U}{U}|Legendary Creature - Human Soldier|4|4|Creatures you control have horsemanship. <i>(They can't be blocked except by creatures with horsemanship.)</i>|Portal Three Kingdoms|Rare|mono|6|0.0|||0.0||||Creatures you control have horsemanship. <i>(They can't be blocked except by creatures with horsemanship.)</i>|0
10515|Imperial Edict|{1}{B}|Sorcery|||Target opponent chooses a creature he or she controls. Destroy it.|Portal Three Kingdoms|Common|mono|2|0.0|||0.0||||Target opponent chooses a creature he or she controls. Destroy it.|0
10516|Yuan Shao, the Indecisive|{4}{R}|Legendary Creature - Human Soldier|2|3|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>Each creature you control can't be blocked by more than one creature.|Portal Three Kingdoms|Rare|mono|5|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>Each creature you control can't be blocked by more than one creature.|0
10517|Wei Scout|{1}{B}|Creature - Human Soldier Scout|1|1|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|Portal Three Kingdoms|Common|mono|2|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|0
10518|Famine|{3}{B}{B}|Sorcery|||Famine deals 3 damage to each creature and each player.|Portal Three Kingdoms|Uncommon|mono|5|0.0|||0.0||||Famine deals 3 damage to each creature and each player.|0
10519|Wei Infantry|{1}{B}|Creature - Human Soldier|2|1||Portal Three Kingdoms|Common|mono|2|0.0|||0.0|||||0
10520|Zhang He, Wei General|{3}{B}{B}|Legendary Creature - Human Soldier|4|2|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>Whenever Zhang He, Wei General attacks, each other creature you control gets +1/+0 until end of turn.|Portal Three Kingdoms|Rare|mono|5|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>Whenever Zhang He, Wei General attacks, each other creature you control gets +1/+0 until end of turn.|0
10521|Overwhelming Forces|{6}{B}{B}|Sorcery|||Destroy all creatures target opponent controls. Draw a card for each creature destroyed this way.|Portal Three Kingdoms|Rare|mono|8|0.0|||0.0||||Destroy all creatures target opponent controls. Draw a card for each creature destroyed this way.|0
10522|Wolf Pack|{6}{G}{G}|Creature - Wolf|7|6|You may have Wolf Pack assign its combat damage as though it weren't blocked.|Portal Three Kingdoms|Rare|mono|8|0.0|||0.0||||You may have Wolf Pack assign its combat damage as though it weren't blocked.|0
10523|Heavy Fog|{1}{G}|Instant|||Cast Heavy Fog only during the declare attackers step and only if you've been attacked this step.<br>Prevent all damage that would be dealt to you this turn by attacking creatures.|Portal Three Kingdoms|Uncommon|mono|2|0.0|||0.0||||Cast Heavy Fog only during the declare attackers step and only if you've been attacked this step.<br>Prevent all damage that would be dealt to you this turn by attacking creatures.|0
10524|Sage's Knowledge|{2}{U}|Sorcery|||Return target sorcery card from your graveyard to your hand.|Portal Three Kingdoms|Common|mono|3|0.0|||0.0||||Return target sorcery card from your graveyard to your hand.|0
10525|Zhou Yu, Chief Commander|{5}{U}{U}|Legendary Creature - Human Soldier|8|8|Zhou Yu, Chief Commander can't attack unless defending player controls an Island.|Portal Three Kingdoms|Rare|mono|7|0.0|||0.0||||Zhou Yu, Chief Commander can't attack unless defending player controls an Island.|0
10526|Rolling Earthquake|{X}{R}|Sorcery|||Rolling Earthquake deals X damage to each creature without horsemanship and each player.|Portal Three Kingdoms|Rare|mono|1|0.0|||0.0||||Rolling Earthquake deals X damage to each creature without horsemanship and each player.|0
10528|Extinguish|{1}{U}|Instant|||Counter target sorcery spell.|Portal Three Kingdoms|Common|mono|2|0.0|||0.0||||Counter target sorcery spell.|0
10529|Wu Spy|{1}{U}|Creature - Human Soldier Rogue|1|1|When Wu Spy enters the battlefield, look at the top two cards of target player's library. Put one of them into his or her graveyard.|Portal Three Kingdoms|Uncommon|mono|2|0.0|||0.0||||When Wu Spy enters the battlefield, look at the top two cards of target player's library. Put one of them into his or her graveyard.|0
10530|Preemptive Strike|{1}{U}|Instant|||Counter target creature spell.|Portal Three Kingdoms|Common|mono|2|0.0|||0.0||||Counter target creature spell.|0
10533|Cunning Advisor|{3}{B}|Creature - Human Advisor|1|1|{T}: Target opponent discards a card. Activate this ability only during your turn, before attackers are declared.|Portal Three Kingdoms|Uncommon|mono|4|0.0|||0.0||||{T}: Target opponent discards a card. Activate this ability only during your turn, before attackers are declared.|0
10534|Zodiac Dog|{2}{R}|Creature - Hound|2|2|Mountainwalk|Portal Three Kingdoms|Common|mono|3|0.0|||0.0||||Mountainwalk|0
10535|Fire Bowman|{R}|Creature - Human Soldier Archer|1|1|Sacrifice Fire Bowman: Fire Bowman deals 1 damage to target creature or player. Activate this ability only during your turn, before attackers are declared.|Portal Three Kingdoms|Uncommon|mono|1|0.0|||0.0||||Sacrifice Fire Bowman: Fire Bowman deals 1 damage to target creature or player. Activate this ability only during your turn, before attackers are declared.|0
10536|Lu Bu, Master-at-Arms|{5}{R}|Legendary Creature - Human Soldier Warrior|4|3|Haste; horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|Portal Three Kingdoms|Rare|mono|6|0.0|||0.0||||Haste; horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|0
10537|Yellow Scarves Cavalry|{1}{R}|Creature - Human Soldier|1|1|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>Yellow Scarves Cavalry can't block.|Portal Three Kingdoms|Common|mono|2|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>Yellow Scarves Cavalry can't block.|0
10538|Control of the Court|{1}{R}|Sorcery|||Draw four cards, then discard three cards at random.|Portal Three Kingdoms|Uncommon|mono|2|0.0|||0.0||||Draw four cards, then discard three cards at random.|0
10539|Imperial Recruiter|{2}{R}|Creature - Human Advisor|1|1|When Imperial Recruiter enters the battlefield, search your library for a creature card with power 2 or less, reveal it, and put it into your hand. Then shuffle your library.|Portal Three Kingdoms|Uncommon|mono|3|0.0|||0.0||||When Imperial Recruiter enters the battlefield, search your library for a creature card with power 2 or less, reveal it, and put it into your hand. Then shuffle your library.|0
10540|Zodiac Goat|{R}|Creature - Goat|1|1|Mountainwalk|Portal Three Kingdoms|Common|mono|1|0.0|||0.0||||Mountainwalk|0
10541|Independent Troops|{1}{R}|Creature - Human Soldier|2|1||Portal Three Kingdoms|Common|mono|2|0.0|||0.0|||||0
10542|Yellow Scarves Troops|{1}{R}|Creature - Human Soldier|2|2|Yellow Scarves Troops can't block.|Portal Three Kingdoms|Common|mono|2|0.0|||0.0||||Yellow Scarves Troops can't block.|0
10543|Eunuchs' Intrigues|{2}{R}|Sorcery|||Target opponent chooses a creature he or she controls. Other creatures he or she controls can't block this turn.|Portal Three Kingdoms|Uncommon|mono|3|0.0|||0.0||||Target opponent chooses a creature he or she controls. Other creatures he or she controls can't block this turn.|0
10544|Diaochan, Artful Beauty|{3}{R}|Legendary Creature - Human Advisor|1|1|{T}: Destroy target creature of your choice, then destroy target creature of an opponent's choice. Activate this ability only during your turn, before attackers are declared.|Portal Three Kingdoms|Rare|mono|4|0.0|||0.0||||{T}: Destroy target creature of your choice, then destroy target creature of an opponent's choice. Activate this ability only during your turn, before attackers are declared.|0
10545|Southern Elephant|{3}{G}|Creature - Elephant|3|4||Portal Three Kingdoms|Common|mono|4|0.0|||0.0|||||0
10546|Ghostly Visit|{2}{B}|Sorcery|||Destroy target nonblack creature.|Portal Three Kingdoms|Common|mono|3|0.0|||0.0||||Destroy target nonblack creature.|0
10547|Marshaling the Troops|{1}{G}|Sorcery|||Tap any number of untapped creatures you control. You gain 4 life for each creature tapped this way.|Portal Three Kingdoms|Rare|mono|2|0.0|||0.0||||Tap any number of untapped creatures you control. You gain 4 life for each creature tapped this way.|0
10548|Cao Cao, Lord of Wei|{3}{B}{B}|Legendary Creature - Human Soldier|3|3|{T}: Target opponent discards two cards. Activate this ability only during your turn, before attackers are declared.|Portal Three Kingdoms|Rare|mono|5|0.0|||0.0||||{T}: Target opponent discards two cards. Activate this ability only during your turn, before attackers are declared.|0
10549|Borrowing the East Wind|{X}{G}{G}|Sorcery|||Borrowing the East Wind deals X damage to each creature with horsemanship and each player.|Portal Three Kingdoms|Rare|mono|2|0.0|||0.0||||Borrowing the East Wind deals X damage to each creature with horsemanship and each player.|0
10552|Warrior's Oath|{R}{R}|Sorcery|||Take an extra turn after this one. At the beginning of that turn's end step, you lose the game.|Portal Three Kingdoms|Rare|mono|2|0.0|||0.0||||Take an extra turn after this one. At the beginning of that turn's end step, you lose the game.|0
10553|Eightfold Maze|{2}{W}|Instant|||Cast Eightfold Maze only during the declare attackers step and only if you've been attacked this step.<br>Destroy target attacking creature.|Portal Three Kingdoms|Rare|mono|3|0.0|||0.0||||Cast Eightfold Maze only during the declare attackers step and only if you've been attacked this step.<br>Destroy target attacking creature.|0
10554|Stolen Grain|{4}{B}{B}|Sorcery|||Stolen Grain deals 5 damage to target opponent. You gain 5 life.|Portal Three Kingdoms|Uncommon|mono|6|0.0|||0.0||||Stolen Grain deals 5 damage to target opponent. You gain 5 life.|0
10555|Burning Fields|{4}{R}|Sorcery|||Burning Fields deals 5 damage to target opponent.|Portal Three Kingdoms|Common|mono|5|0.0|||0.0||||Burning Fields deals 5 damage to target opponent.|0
10557|Wei Ambush Force|{1}{B}|Creature - Human Soldier|1|1|Whenever Wei Ambush Force attacks, it gets +2/+0 until end of turn.|Portal Three Kingdoms|Common|mono|2|0.0|||0.0||||Whenever Wei Ambush Force attacks, it gets +2/+0 until end of turn.|0
10559|Yuan Shao's Infantry|{3}{R}|Creature - Human Soldier|2|2|Whenever Yuan Shao's Infantry attacks alone, Yuan Shao's Infantry is unblockable this combat.|Portal Three Kingdoms|Uncommon|mono|4|0.0|||0.0||||Whenever Yuan Shao's Infantry attacks alone, Yuan Shao's Infantry is unblockable this combat.|0
10560|Deception|{2}{B}|Sorcery|||Target opponent discards two cards.|Portal Three Kingdoms|Common|mono|3|0.0|||0.0||||Target opponent discards two cards.|0
10561|Wei Strike Force|{2}{B}|Creature - Human Soldier|2|1|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|Portal Three Kingdoms|Common|mono|3|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|0
10562|Wielding the Green Dragon|{1}{G}|Sorcery|||Target creature gets +4/+4 until end of turn.|Portal Three Kingdoms|Common|mono|2|0.0|||0.0||||Target creature gets +4/+4 until end of turn.|0
10564|Zodiac Rat|{B}|Creature - Rat|1|1|Swampwalk|Portal Three Kingdoms|Common|mono|1|0.0|||0.0||||Swampwalk|0
10566|Spring of Eternal Peace|{3}{G}{G}|Sorcery|||You gain 8 life.|Portal Three Kingdoms|Common|mono|5|0.0|||0.0||||You gain 8 life.|0
10567|Three Visits|{1}{G}|Sorcery|||Search your library for a Forest card and put that card onto the battlefield. Then shuffle your library.|Portal Three Kingdoms|Common|mono|2|0.0|||0.0||||Search your library for a Forest card and put that card onto the battlefield. Then shuffle your library.|0
10569|Taoist Hermit|{2}{G}|Creature - Human Mystic|2|2|Hexproof <i>(This creature can't be the target of spells or abilities your opponents control.)</i>|Portal Three Kingdoms|Uncommon|mono|3|0.0|||0.0||||Hexproof <i>(This creature can't be the target of spells or abilities your opponents control.)</i>|0
10570|Hua Tuo, Honored Physician|{1}{G}{G}|Legendary Creature - Human|1|2|{T}: Put target creature card from your graveyard on top of your library. Activate this ability only during your turn, before attackers are declared.|Portal Three Kingdoms|Rare|mono|3|0.0|||0.0||||{T}: Put target creature card from your graveyard on top of your library. Activate this ability only during your turn, before attackers are declared.|0
10571|Trained Jackal|{G}|Creature - Hound|1|2||Portal Three Kingdoms|Common|mono|1|0.0|||0.0|||||0
10572|Hunting Cheetah|{2}{G}|Creature - Cat|2|3|Whenever Hunting Cheetah deals damage to an opponent, you may search your library for a Forest card, reveal that card, put it into your hand, then shuffle your library.|Portal Three Kingdoms|Uncommon|mono|3|0.0|||0.0||||Whenever Hunting Cheetah deals damage to an opponent, you may search your library for a Forest card, reveal that card, put it into your hand, then shuffle your library.|0
10573|Trained Cheetah|{2}{G}|Creature - Cat|2|2|Whenever Trained Cheetah becomes blocked, it gets +1/+1 until end of turn.|Portal Three Kingdoms|Uncommon|mono|3|0.0|||0.0||||Whenever Trained Cheetah becomes blocked, it gets +1/+1 until end of turn.|0
10574|Barbarian General|{4}{R}|Creature - Human Barbarian Soldier|3|2|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|Portal Three Kingdoms|Uncommon|mono|5|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|0
10576|Renegade Troops|{4}{R}|Creature - Human Soldier|4|2|Haste|Portal Three Kingdoms|Uncommon|mono|5|0.0|||0.0||||Haste|0
10577|Yellow Scarves General|{3}{R}|Creature - Human Soldier|2|2|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>Yellow Scarves General can't block.|Portal Three Kingdoms|Rare|mono|4|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>Yellow Scarves General can't block.|0
10578|Barbarian Horde|{3}{R}|Creature - Human Barbarian Soldier|3|3||Portal Three Kingdoms|Common|mono|4|0.0|||0.0|||||0
10579|Misfortune's Gain|{3}{W}|Sorcery|||Destroy target creature. Its owner gains 4 life.|Portal Three Kingdoms|Common|mono|4|0.0|||0.0||||Destroy target creature. Its owner gains 4 life.|0
10582|Zodiac Rabbit|{G}|Creature - Rabbit|1|1|Forestwalk|Portal Three Kingdoms|Common|mono|1|0.0|||0.0||||Forestwalk|0
10583|Wei Assassins|{3}{B}{B}|Creature - Human Soldier Assassin|3|2|When Wei Assassins enters the battlefield, target opponent chooses a creature he or she controls. Destroy it.|Portal Three Kingdoms|Uncommon|mono|5|0.0|||0.0||||When Wei Assassins enters the battlefield, target opponent chooses a creature he or she controls. Destroy it.|0
10584|Young Wei Recruits|{1}{B}|Creature - Human Soldier|2|2|Young Wei Recruits can't block.|Portal Three Kingdoms|Common|mono|2|0.0|||0.0||||Young Wei Recruits can't block.|0
10585|Mountain Bandit|{R}|Creature - Human Soldier Rogue|1|1|Haste|Portal Three Kingdoms|Common|mono|1|0.0|||0.0||||Haste|0
10586|Zodiac Pig|{3}{B}|Creature - Boar|3|3|Swampwalk|Portal Three Kingdoms|Uncommon|mono|4|0.0|||0.0||||Swampwalk|0
10587|Poison Arrow|{4}{B}{B}|Sorcery|||Destroy target nonblack creature. You gain 3 life.|Portal Three Kingdoms|Uncommon|mono|6|0.0|||0.0||||Destroy target nonblack creature. You gain 3 life.|0
10588|Return to Battle|{B}|Sorcery|||Return target creature card from your graveyard to your hand.|Portal Three Kingdoms|Common|mono|1|0.0|||0.0||||Return target creature card from your graveyard to your hand.|0
10590|Xiahou Dun, the One-Eyed|{2}{B}{B}|Legendary Creature - Human Soldier|3|2|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>Sacrifice Xiahou Dun, the One-Eyed: Return target black card from your graveyard to your hand. Activate this ability only during your turn, before attackers are declared.|Portal Three Kingdoms|Rare|mono|4|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>Sacrifice Xiahou Dun, the One-Eyed: Return target black card from your graveyard to your hand. Activate this ability only during your turn, before attackers are declared.|0
10591|Slashing Tiger|{2}{G}{G}|Creature - Cat|3|3|Whenever Slashing Tiger becomes blocked, it gets +2/+2 until end of turn.|Portal Three Kingdoms|Rare|mono|4|0.0|||0.0||||Whenever Slashing Tiger becomes blocked, it gets +2/+2 until end of turn.|0
10593|Champion's Victory|{U}|Instant|||Cast Champion's Victory only during the declare attackers step and only if you've been attacked this step.<br>Return target attacking creature to its owner's hand.|Portal Three Kingdoms|Uncommon|mono|1|0.0|||0.0||||Cast Champion's Victory only during the declare attackers step and only if you've been attacked this step.<br>Return target attacking creature to its owner's hand.|0
10594|Zodiac Tiger|{2}{G}{G}|Creature - Cat|3|4|Forestwalk|Portal Three Kingdoms|Uncommon|mono|4|0.0|||0.0||||Forestwalk|0
10595|Corrupt Court Official|{1}{B}|Creature - Human Advisor|1|1|When Corrupt Court Official enters the battlefield, target opponent discards a card.|Portal Three Kingdoms|Uncommon|mono|2|0.0|||0.0||||When Corrupt Court Official enters the battlefield, target opponent discards a card.|0
10596|Virtuous Charge|{2}{W}|Sorcery|||Creatures you control get +1/+1 until end of turn.|Portal Three Kingdoms|Common|mono|3|0.0|||0.0||||Creatures you control get +1/+1 until end of turn.|0
10597|Guan Yu's 1,000-Li March|{4}{W}{W}|Sorcery|||Destroy all tapped creatures.|Portal Three Kingdoms|Rare|mono|6|0.0|||0.0||||Destroy all tapped creatures.|0
10598|Zodiac Horse|{3}{G}|Creature - Horse|3|3|Islandwalk|Portal Three Kingdoms|Uncommon|mono|4|0.0|||0.0||||Islandwalk|0
10599|False Mourning|{G}|Sorcery|||Put target card from your graveyard on top of your library.|Portal Three Kingdoms|Uncommon|mono|1|0.0|||0.0||||Put target card from your graveyard on top of your library.|0
10600|Wu Infantry|{1}{U}|Creature - Human Soldier|2|1||Portal Three Kingdoms|Common|mono|2|0.0|||0.0|||||0
10601|Council of Advisors|{2}{U}|Creature - Human Advisor|1|1|When Council of Advisors enters the battlefield, draw a card.|Portal Three Kingdoms|Uncommon|mono|3|0.0|||0.0||||When Council of Advisors enters the battlefield, draw a card.|0
10602|Strategic Planning|{1}{U}|Sorcery|||Look at the top three cards of your library. Put one of them into your hand and the rest into your graveyard.|Portal Three Kingdoms|Uncommon|mono|2|0.0|||0.0||||Look at the top three cards of your library. Put one of them into your hand and the rest into your graveyard.|0
10603|Rockslide Ambush|{1}{R}|Sorcery|||Rockslide Ambush deals damage to target creature equal to the number of Mountains you control.|Portal Three Kingdoms|Uncommon|mono|2|0.0|||0.0||||Rockslide Ambush deals damage to target creature equal to the number of Mountains you control.|0
10604|Zhang Fei, Fierce Warrior|{4}{W}{W}|Legendary Creature - Human Soldier Warrior|4|4|Vigilance; horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|Portal Three Kingdoms|Rare|mono|6|0.0|||0.0||||Vigilance; horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|0
10605|Wu Warship|{2}{U}|Creature - Human Soldier|3|3|Wu Warship can't attack unless defending player controls an Island.|Portal Three Kingdoms|Common|mono|3|0.0|||0.0||||Wu Warship can't attack unless defending player controls an Island.|0
10608|Zodiac Snake|{2}{B}|Creature - Snake|2|2|Swampwalk|Portal Three Kingdoms|Common|mono|3|0.0|||0.0||||Swampwalk|0
10609|Lady Zhurong, Warrior Queen|{4}{G}|Legendary Creature - Human Soldier Warrior|4|3|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|Portal Three Kingdoms|Rare|mono|5|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|0
10610|Zuo Ci, the Mocking Sage|{1}{G}{G}|Legendary Creature - Human Advisor|1|2|Hexproof <i>(This creature can't be the target of spells or abilities your opponents control.)</i><br>Zuo Ci, the Mocking Sage can't be blocked by creatures with horsemanship.|Portal Three Kingdoms|Rare|mono|3|0.0|||0.0||||Hexproof <i>(This creature can't be the target of spells or abilities your opponents control.)</i><br>Zuo Ci, the Mocking Sage can't be blocked by creatures with horsemanship.|0
10611|Wu Elite Cavalry|{3}{U}|Creature - Human Soldier|2|3|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|Portal Three Kingdoms|Common|mono|4|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i>|0
10612|Wu Scout|{1}{U}|Creature - Human Soldier Scout|1|1|Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>When Wu Scout enters the battlefield, look at target opponent's hand.|Portal Three Kingdoms|Common|mono|2|0.0|||0.0||||Horsemanship <i>(This creature can't be blocked except by creatures with horsemanship.)</i><br>When Wu Scout enters the battlefield, look at target opponent's hand.|0
